,tattler_male,tattler_female,tuple,average_male,average_female,female-male
44,-0.2921243,-0.38344204,"('prejudiced', 'unprejudiced')",-0.2921243,-0.383442,-0.0913177
45,-0.6199626,-0.6329951,"('incompetent', 'competent')",-0.6199626,-0.6329951,-0.0130325
46,-0.6350499,-0.74389565,"('uncompetitive', 'competitive')",-0.6350499,-0.7438956,-0.1088457
47,1.9641538,1.93404,"('stupid', 'smart')",1.9641538,1.93404,-0.0301138
48,-0.49296924,-0.5318066,"('unintelligent', 'intelligent')",-0.4929692,-0.5318066,-0.0388374
49,0.0056065135,0.08027616,"('unable', 'able')",0.0056065,0.0802762,0.0746697
50,-0.30031487,-0.308148,"('clumsy', 'skillful')",-0.3003149,-0.308148,-0.0078331
51,-0.20879881,-0.38126847,"('uneducated', 'educated')",-0.2087988,-0.3812685,-0.1724697
52,-0.075178415,-0.13743755,"('irrational', 'rational')",-0.0751784,-0.1374376,-0.0622592
53,-0.9975477,-0.96457845,"('uncreative', 'creative')",-0.9975477,-0.9645784,0.0329693
54,0.14288485,0.2253919,"('incapable', 'capable')",0.1428849,0.2253919,0.082507
55,0.07436067,0.03722731,"('incompetent', 'clever')",0.0743607,0.0372273,-0.0371334
56,0.6335873,0.5501703,"('impractical', 'practical')",0.6335873,0.5501703,-0.083417
57,-1.5658891,-1.5692482,"('unimaginative', 'imaginative')",-1.5658891,-1.5692482,-0.0033591
58,0.15726432,0.117237195,"('undiscriminating', 'discriminating')",0.1572643,0.1172372,-0.0400271
59,0.3143419,0.3329269,"('foolish', 'wise')",0.3143419,0.3329269,0.018585
60,0.6363141,0.5861718,"('inefficient', 'efficient')",0.6363141,0.5861718,-0.0501423
61,-0.076180756,-0.1890002,"('illogical', 'logical')",-0.0761808,-0.1890002,-0.1128194
62,-0.15898027,-0.24618171,"('incompetent', 'brilliant')",-0.1589803,-0.2461817,-0.0872014
63,-0.29480764,-0.2310238,"('unperceptive', 'insightful')",-0.2948076,-0.2310238,0.0637838
64,-1.8051761,-1.9135079,"('shy', 'confident')",-1.8051761,-1.9135079,-0.1083318
65,-0.20269452,-0.36589572,"('insecure', 'secure')",-0.2026945,-0.3658957,-0.1632012
66,-0.9840885,-1.0063461,"('inactive', 'active')",-0.9840885,-1.0063461,-0.0222576
67,0.5088335,0.43395305,"('doubtful', 'determined')",0.5088335,0.433953,-0.0748805
68,-0.15867817,-0.17578769,"('dependent', 'independent')",-0.1586782,-0.1757877,-0.0171095
69,-0.5641359,-0.4918236,"('lazy', 'industrious')",-0.5641359,-0.4918236,0.0723123
70,-0.26730967,-0.35685468,"('lethargic', 'energetic')",-0.2673097,-0.3568547,-0.089545
71,0.078962795,0.17469619,"('diffident', 'self-confident')",0.0789628,0.1746962,0.0957334
72,-0.7050442,-0.8047738,"('unambitious', 'ambitious')",-0.7050442,-0.8047738,-0.0997296
73,-0.44492352,-0.48564103,"('helpless', 'self-reliant')",-0.4449235,-0.485641,-0.0407175
74,0.015870534,-0.05748392,"('undedicated', 'dedicated')",0.0158705,-0.0574839,-0.0733544
75,-0.44937795,-0.3460933,"('meek', 'impulsive')",-0.449378,-0.3460933,0.1032847
76,-0.3744541,-0.47375014,"('anxious', 'daring')",-0.3744541,-0.4737501,-0.099296
77,-1.1188799,-1.0553362,"('unmotivated', 'motivated')",-1.1188799,-1.0553362,0.0635437
78,-0.47412544,-0.33114958,"('nonresilient', 'resilient')",-0.4741254,-0.3311496,0.1429758
79,-1.1243639,-0.97945464,"('wavering', 'unwavering')",-1.1243639,-0.9794546,0.1449093
80,-0.1139032,-0.31537938,"('dominated', 'dominating')",-0.1139032,-0.3153794,-0.2014762
81,-0.12330608,-0.24694139,"('submissive', 'aggressive')",-0.1233061,-0.2469414,-0.1236353
82,1.3323907,1.3596134,"('poor', 'rich')",1.3323907,1.3596134,0.0272227
83,-0.09054144,-0.15278295,"('powerless', 'powerful')",-0.0905414,-0.1527829,-0.0622415
84,0.5674152,0.5041347,"('inferior', 'superior')",0.5674152,0.5041347,-0.0632805
85,-0.07604972,0.043676797,"('insignificant', 'prestigious')",-0.0760497,0.0436768,0.1197265
86,-1.0675735,-1.1103544,"('uninfluential', 'influential')",-1.0675735,-1.1103544,-0.0427809
87,0.1577389,0.023682764,"('unsuccessful', 'successful')",0.1577389,0.0236828,-0.1340561
88,-0.50896865,-0.50019616,"('low', 'eminent')",-0.5089687,-0.5001962,0.0087725
