,hotel_male,hotel_female,tuple,average_male,average_female,female-male
42,-3.1737945,-2.9136477,"('unreliable', 'reliable')",-3.1737945,-2.9136477,0.2601468
43,1.2014929,1.2915751,"('irresponsible', 'responsible')",1.2014929,1.2915751,0.0900822
44,-1.6700958,-1.5768502,"('prejudiced', 'unprejudiced')",-1.6700958,-1.5768502,0.0932456
45,0.3076537,0.3104208,"('incompetent', 'competent')",0.3076537,0.3104208,0.0027671
46,-0.8592949,-0.84010863,"('uncompetitive', 'competitive')",-0.8592949,-0.8401086,0.0191863
47,5.601323,5.677848,"('stupid', 'smart')",5.6013231,5.6778479,0.0765248
48,0.62170166,0.61463803,"('unintelligent', 'intelligent')",0.6217017,0.614638,-0.0070637
49,-0.34450895,-0.24590282,"('unable', 'able')",-0.3445089,-0.2459028,0.0986061
50,-0.6436173,-0.58844066,"('clumsy', 'skillful')",-0.6436173,-0.5884407,0.0551766
51,0.8172492,0.797883,"('uneducated', 'educated')",0.8172492,0.797883,-0.0193662
52,0.06851967,0.08106449,"('irrational', 'rational')",0.0685197,0.0810645,0.0125448
53,0.44919097,0.43231598,"('uncreative', 'creative')",0.449191,0.432316,-0.016875
54,1.2829679,1.3750554,"('incapable', 'capable')",1.2829679,1.3750554,0.0920875
55,0.46346655,0.5617846,"('incompetent', 'clever')",0.4634666,0.5617846,0.098318
56,0.4075114,0.57591784,"('impractical', 'practical')",0.4075114,0.5759178,0.1684064
57,-2.7133868,-2.7379436,"('unimaginative', 'imaginative')",-2.7133868,-2.7379436,-0.0245568
58,0.38851625,0.40310434,"('undiscriminating', 'discriminating')",0.3885162,0.4031043,0.0145881
59,-0.09944068,-0.075588025,"('foolish', 'wise')",-0.0994407,-0.075588,0.0238527
60,0.18259762,0.4971833,"('inefficient', 'efficient')",0.1825976,0.4971833,0.3145857
61,0.70356137,0.6354486,"('illogical', 'logical')",0.7035614,0.6354486,-0.0681128
62,0.6093955,0.90876,"('incompetent', 'brilliant')",0.6093955,0.90876,0.2993645
63,0.80471843,0.9279827,"('unperceptive', 'insightful')",0.8047184,0.9279827,0.1232643
64,-6.6426177,-6.523441,"('shy', 'confident')",-6.6426177,-6.5234408,0.1191769
65,-0.15631747,0.018947147,"('insecure', 'secure')",-0.1563175,0.0189471,0.1752646
66,0.16199054,-0.059431776,"('inactive', 'active')",0.1619905,-0.0594318,-0.2214223
67,-0.02577667,-0.20840043,"('doubtful', 'determined')",-0.0257767,-0.2084004,-0.1826237
68,-1.0532196,-0.9075973,"('dependent', 'independent')",-1.0532196,-0.9075973,0.1456223
69,-1.5053205,-1.5280567,"('lazy', 'industrious')",-1.5053205,-1.5280567,-0.0227362
70,0.04655657,0.18350959,"('lethargic', 'energetic')",0.0465566,0.1835096,0.136953
71,0.8609804,1.0222249,"('diffident', 'self-confident')",0.8609804,1.0222249,0.1612445
72,0.8257131,0.88735497,"('unambitious', 'ambitious')",0.8257131,0.887355,0.0616419
73,-3.400234,-3.1393228,"('helpless', 'self-reliant')",-3.400234,-3.1393228,0.2609112
74,0.1681024,0.1693719,"('undedicated', 'dedicated')",0.1681024,0.1693719,0.0012695
75,-1.5479814,-1.5950435,"('meek', 'impulsive')",-1.5479814,-1.5950435,-0.0470621
76,-0.12036701,-0.15715571,"('anxious', 'daring')",-0.120367,-0.1571557,-0.0367887
77,-1.7636286,-1.4520607,"('unmotivated', 'motivated')",-1.7636286,-1.4520607,0.3115679
78,-0.081261516,-0.028767798,"('nonresilient', 'resilient')",-0.0812615,-0.0287678,0.0524937
79,-0.0994864,-0.18028304,"('wavering', 'unwavering')",-0.0994864,-0.180283,-0.0807966
80,-0.44769537,-0.5002209,"('dominated', 'dominating')",-0.4476954,-0.5002209,-0.0525255
81,-0.42306262,-0.38795185,"('submissive', 'aggressive')",-0.4230626,-0.3879519,0.0351107
82,6.4188714,6.5602417,"('poor', 'rich')",6.4188714,6.5602417,0.1413703
83,-0.046228435,-0.12333461,"('powerless', 'powerful')",-0.0462284,-0.1233346,-0.0771062
84,-0.3192949,-0.25366092,"('inferior', 'superior')",-0.3192949,-0.2536609,0.065634
85,0.14610997,0.082634665,"('insignificant', 'prestigious')",0.14611,0.0826347,-0.0634753
86,0.9738464,0.75345385,"('uninfluential', 'influential')",0.9738464,0.7534539,-0.2203925
87,1.1709232,1.1711191,"('unsuccessful', 'successful')",1.1709232,1.1711191,0.0001959
88,-0.047129903,-0.08756548,"('low', 'eminent')",-0.0471299,-0.0875655,-0.0404356
