,navient_male,navient_female,tuple,corp_male,corp_female,average_male,average_female,female-male
24,-0.5557079,-0.5526317,"('dishonest', 'honest')",0.4599792,0.52539057,-0.0478643,-0.0136206,0.0342437
25,-0.56838286,-0.76010466,"('egoistic', 'altruistic')",1.120938,0.9890085,0.2762775,0.1144519,-0.1618256
26,-0.7093254,-0.7981364,"('hardhearted', 'benevolent')",1.3850894,1.2339278,0.337882,0.2178957,-0.1199863
27,-0.61409056,-0.4499884,"('hardhearted', 'softhearted')",0.8108669,0.7569538,0.0983882,0.1534827,0.0550945
28,-0.6508385,-0.7278236,"('disloyal', 'loyal')",1.1108799,1.0599332,0.2300207,0.1660548,-0.0639659
29,-0.19836155,-0.14630333,"('unfair', 'fair')",-0.6729507,-0.71487665,-0.4356561,-0.43059,0.0050661
30,0.6564556,0.61941946,"('intolerant', 'tolerant')",1.1267701,1.0679532,0.8916129,0.8436863,-0.0479266
31,-1.0314069,-1.0550869,"('evil', 'good')",-1.0106395,-1.028995,-1.0210233,-1.0420409,-0.0210176
32,-0.15380557,-0.19328338,"('unkind', 'kind')",0.59351987,0.38287067,0.2198572,0.0947936,-0.1250636
33,-0.1109823,-0.19389433,"('wrong', 'right')",-0.6233116,-0.5472151,-0.3671469,-0.3705547,-0.0034078
34,0.21411857,0.29609278,"('mean', 'honorable')",5.614386,5.711361,2.9142523,3.003727,0.0894747
35,-0.10369737,-0.21888253,"('corrupt', 'incorrupt')",-0.5497672,-0.54201317,-0.3267323,-0.3804479,-0.0537156
36,-1.19299,-1.2351154,"('hostile', 'amicable')",-0.23190238,-0.29876456,-0.7124462,-0.76694,-0.0544938
37,-0.19383416,-0.09842178,"('fake', 'genuine')",-0.35780904,-0.30508265,-0.2758216,-0.2017522,0.0740694
38,-0.50273025,-0.47555533,"('untruthful', 'truthful')",-0.03195848,0.12268269,-0.2673444,-0.1764363,0.0909081
39,0.6256186,0.60281235,"('exploitative', 'cooperative')",0.13158527,0.13892296,0.3786019,0.3708677,-0.0077342
40,-0.09883535,-0.090209395,"('stingy', 'generous')",-2.3186765,-2.3750706,-1.208756,-1.23264,-0.023884
41,-0.115690365,-0.105984755,"('unforgiving', 'forgiving')",-0.15066859,-0.24423176,-0.1331795,-0.1751083,-0.0419288
42,0.42095792,0.56462,"('unreliable', 'reliable')",-3.427705,-3.3434324,-1.5033736,-1.3894062,0.1139674
43,-0.45275906,-0.32098475,"('irresponsible', 'responsible')",0.19706899,0.17799991,-0.127845,-0.0714924,0.0563526
44,0.8164569,0.72683144,"('prejudiced', 'unprejudiced')",-1.6203157,-1.6741699,-0.4019294,-0.4736692,-0.0717398
45,-0.60836715,-0.42146716,"('incompetent', 'competent')",-0.1332014,-0.15177312,-0.3707843,-0.2866201,0.0841642
46,-0.84885085,-0.6959455,"('uncompetitive', 'competitive')",-0.8571659,-0.8612641,-0.8530084,-0.7786048,0.0744036
47,0.10054752,0.18758751,"('stupid', 'smart')",5.515167,5.566406,2.8078573,2.8769968,0.0691395
48,-0.26349032,-0.281754,"('unintelligent', 'intelligent')",0.8736237,0.82166874,0.3050667,0.2699574,-0.0351093
49,0.30338892,0.5124242,"('unable', 'able')",0.20819497,0.36044028,0.255792,0.4364322,0.1806402
50,0.36842665,0.54354274,"('clumsy', 'skillful')",-0.022884022,-0.0626647,0.1727713,0.240439,0.0676677
51,-0.22006667,-0.29115698,"('uneducated', 'educated')",-0.11617707,-0.21458416,-0.1681219,-0.2528706,-0.0847487
52,-0.4718153,-0.72373295,"('irrational', 'rational')",0.16388792,0.09058368,-0.1539637,-0.3165746,-0.1626109
53,-1.5224458,-1.5168428,"('uncreative', 'creative')",0.28999716,0.22483788,-0.6162243,-0.6460025,-0.0297782
54,-0.7355518,-0.7891189,"('incapable', 'capable')",0.6874779,0.8256226,-0.0240369,0.0182519,0.0422888
55,-0.007947597,0.12075433,"('incompetent', 'clever')",0.10883181,0.0356971,0.0504421,0.0782257,0.0277836
56,0.36262947,0.366552,"('impractical', 'practical')",-0.05315902,-0.05520529,0.1547352,0.1556734,0.0009382
57,-1.0818497,-1.0366488,"('unimaginative', 'imaginative')",-3.0980814,-3.0987372,-2.0899656,-2.067693,0.0222726
58,-0.57894164,-0.4547862,"('undiscriminating', 'discriminating')",-0.06462094,-0.04588159,-0.3217813,-0.2503339,0.0714474
59,0.0054210853,0.050397813,"('foolish', 'wise')",0.2749221,0.4010765,0.1401716,0.2257372,0.0855656
60,0.49879178,0.6541893,"('inefficient', 'efficient')",0.014796326,0.0730499,0.2567941,0.3636196,0.1068255
61,-0.7843433,-0.8763719,"('illogical', 'logical')",0.33374277,0.123601735,-0.2253003,-0.3763851,-0.1510848
62,0.6154883,0.7767682,"('incompetent', 'brilliant')",0.6897565,0.89001346,0.6526224,0.8333908,0.1807684
63,-0.77424836,-0.6148731,"('unperceptive', 'insightful')",0.4611271,0.53452826,-0.1565606,-0.0401724,0.1163882
64,-0.11770855,-0.19218728,"('shy', 'confident')",-6.432712,-6.378226,-3.2752104,-3.2852066,-0.0099962
65,0.15860613,0.11489785,"('insecure', 'secure')",-0.4861715,-0.5169997,-0.1637827,-0.2010509,-0.0372682
66,-1.3311111,-1.3636309,"('inactive', 'active')",-0.32658407,-0.28075367,-0.8288476,-0.8221923,0.0066553
67,0.7595775,0.69949603,"('doubtful', 'determined')",-0.43385828,-0.47939926,0.1628596,0.1100484,-0.0528112
68,-0.13198648,-0.074390784,"('dependent', 'independent')",-0.6436239,-0.6209661,-0.3878052,-0.3476784,0.0401268
69,0.3333876,0.3429561,"('lazy', 'industrious')",-0.5184581,-0.45939705,-0.0925353,-0.0582205,0.0343148
70,0.03925819,0.28475904,"('lethargic', 'energetic')",-0.21198209,-0.18723962,-0.0863619,0.0487597,0.1351216
71,-0.8042455,-0.78958666,"('diffident', 'self-confident')",0.41233495,0.40410677,-0.1959553,-0.1927399,0.0032154
72,-0.55505496,-0.6287951,"('unambitious', 'ambitious')",-0.5748354,-0.50260377,-0.5649452,-0.5656995,-0.0007543
73,0.67853135,0.6250848,"('helpless', 'self-reliant')",-2.969426,-2.842022,-1.1454473,-1.1084685,0.0369788
74,-0.35457486,-0.23567346,"('undedicated', 'dedicated')",-0.59768367,-0.6856562,-0.4761293,-0.4606648,0.0154645
75,-0.048650898,-0.104788855,"('meek', 'impulsive')",-0.7111844,-0.5673343,-0.3799177,-0.3360616,0.0438561
76,0.4152723,0.5334274,"('anxious', 'daring')",-0.4126579,-0.38946882,0.0013072,0.0719793,0.0706721
77,-1.0499933,-1.026033,"('unmotivated', 'motivated')",-0.98974407,-0.8977779,-1.0198686,-0.9619055,0.0579631
78,-0.8683383,-0.6339461,"('nonresilient', 'resilient')",0.037719235,0.045469355,-0.4153095,-0.2942384,0.1210711
79,-0.8581257,-0.8897431,"('wavering', 'unwavering')",-0.51840234,-0.43658096,-0.688264,-0.663162,0.025102
80,-0.012124084,-0.049015507,"('dominated', 'dominating')",-1.1158253,-1.0630124,-0.5639747,-0.5560139,0.0079608
81,0.87789696,0.67766297,"('submissive', 'aggressive')",-0.5648826,-0.56155807,0.1565072,0.0580525,-0.0984547
82,-0.03336732,-0.043188453,"('poor', 'rich')",6.186146,6.1097217,3.0763893,3.0332665,-0.0431228
83,-0.31641155,-0.41779643,"('powerless', 'powerful')",-0.9200022,-0.92438465,-0.6182069,-0.6710905,-0.0528836
84,0.71672416,0.61878985,"('inferior', 'superior')",0.9465219,1.0068841,0.831623,0.812837,-0.018786
85,-0.62434095,-0.81939447,"('insignificant', 'prestigious')",-0.11827427,-0.20133282,-0.3713076,-0.5103636,-0.139056
86,-1.6935163,-1.6665545,"('uninfluential', 'influential')",-0.5093322,-0.60692745,-1.1014242,-1.1367409,-0.0353167
87,-0.1615266,-0.20708896,"('unsuccessful', 'successful')",0.60333997,0.65246063,0.2209067,0.2226858,0.0017791
88,-0.2274068,-0.32283366,"('low', 'eminent')",-0.2233757,-0.31476367,-0.2253912,-0.3187987,-0.0934075
