,gamebird_male,gamebird_female,tuple,average_male,average_female,female-male
64,-3.0643728,-3.1545525,"('shy', 'confident')",-3.0643728,-3.1545525,-0.0901797
65,0.09250499,0.109224595,"('insecure', 'secure')",0.092505,0.1092246,0.0167196
66,-1.5623583,-1.5251876,"('inactive', 'active')",-1.5623583,-1.5251876,0.0371707
67,0.47844866,0.46827504,"('doubtful', 'determined')",0.4784487,0.468275,-0.0101737
68,-0.6749014,-0.66663635,"('dependent', 'independent')",-0.6749014,-0.6666363,0.0082651
69,-1.3465664,-1.2775457,"('lazy', 'industrious')",-1.3465664,-1.2775457,0.0690207
70,-0.5078229,-0.49281654,"('lethargic', 'energetic')",-0.5078229,-0.4928165,0.0150064
71,0.63953173,0.63572794,"('diffident', 'self-confident')",0.6395317,0.6357279,-0.0038038
72,-0.41613173,-0.3388185,"('unambitious', 'ambitious')",-0.4161317,-0.3388185,0.0773132
73,-1.8605883,-1.8667003,"('helpless', 'self-reliant')",-1.8605883,-1.8667003,-0.006112
74,-0.19150655,-0.22256418,"('undedicated', 'dedicated')",-0.1915065,-0.2225642,-0.0310577
75,-0.8524361,-0.7861234,"('meek', 'impulsive')",-0.8524361,-0.7861234,0.0663127
76,-0.2301351,-0.16533847,"('anxious', 'daring')",-0.2301351,-0.1653385,0.0647966
77,-0.28883454,-0.33138523,"('unmotivated', 'motivated')",-0.2888345,-0.3313852,-0.0425507
78,-0.13510185,-0.12764679,"('nonresilient', 'resilient')",-0.1351019,-0.1276468,0.0074551
79,-0.9158856,-0.9371839,"('wavering', 'unwavering')",-0.9158856,-0.9371839,-0.0212983
80,-0.23792258,-0.23305176,"('dominated', 'dominating')",-0.2379226,-0.2330518,0.0048708
81,-0.2249032,-0.13543078,"('submissive', 'aggressive')",-0.2249032,-0.1354308,0.0894724
82,2.4040627,2.4754577,"('poor', 'rich')",2.4040627,2.4754577,0.071395
83,-0.012455974,-0.03508774,"('powerless', 'powerful')",-0.012456,-0.0350877,-0.0226317
84,0.6654708,0.6091505,"('inferior', 'superior')",0.6654708,0.6091505,-0.0563203
85,-0.9573013,-0.9846657,"('insignificant', 'prestigious')",-0.9573013,-0.9846657,-0.0273644
86,-0.15727115,-0.33204222,"('uninfluential', 'influential')",-0.1572711,-0.3320422,-0.1747711
87,-0.124282375,-0.12821998,"('unsuccessful', 'successful')",-0.1242824,-0.12822,-0.0039376
88,-0.4415222,-0.4521476,"('low', 'eminent')",-0.4415222,-0.4521476,-0.0106254
