,frog_male,frog_female,tuple,average_male,average_female,female-male
77,-0.81021154,-0.72666514,"('unmotivated', 'motivated')",-0.8102115,-0.7266651,0.0835464
78,-0.32651982,-0.25586545,"('nonresilient', 'resilient')",-0.3265198,-0.2558655,0.0706543
79,-0.086887754,-0.04357996,"('wavering', 'unwavering')",-0.0868878,-0.04358,0.0433078
80,0.3416947,0.3394268,"('dominated', 'dominating')",0.3416947,0.3394268,-0.0022679
81,0.59317386,0.6972506,"('submissive', 'aggressive')",0.5931739,0.6972506,0.1040767
82,6.367929,6.6101265,"('poor', 'rich')",6.367929,6.6101265,0.2421975
83,-0.310593,-0.30561805,"('powerless', 'powerful')",-0.310593,-0.305618,0.004975
84,0.03565199,0.030913115,"('inferior', 'superior')",0.035652,0.0309131,-0.0047389
85,-1.504625,-1.5153406,"('insignificant', 'prestigious')",-1.504625,-1.5153406,-0.0107156
86,0.6632395,0.7987856,"('uninfluential', 'influential')",0.6632395,0.7987856,0.1355461
87,0.21533291,0.40854692,"('unsuccessful', 'successful')",0.2153329,0.4085469,0.193214
88,0.13482055,0.28291208,"('low', 'eminent')",0.1348206,0.2829121,0.1480915
