,genocide_male,genocide_female,tuple,average_male,average_female,female-male
23,5.9133782,5.9800816,"('insincere', 'sincere')",5.9133782,5.9800816,0.0667034
24,1.4621807,1.3852106,"('dishonest', 'honest')",1.4621807,1.3852106,-0.0769701
25,0.53241503,0.44037145,"('egoistic', 'altruistic')",0.532415,0.4403715,-0.0920435
26,0.52322507,0.45023355,"('hardhearted', 'benevolent')",0.5232251,0.4502335,-0.0729916
27,1.6682854,1.5278425,"('hardhearted', 'softhearted')",1.6682854,1.5278425,-0.1404429
28,0.89694214,0.8807155,"('disloyal', 'loyal')",0.8969421,0.8807155,-0.0162266
29,-0.6457435,-0.7565454,"('unfair', 'fair')",-0.6457435,-0.7565454,-0.1108019
30,1.0806841,1.1321182,"('intolerant', 'tolerant')",1.0806841,1.1321182,0.0514341
31,-1.5873955,-1.6292095,"('evil', 'good')",-1.5873955,-1.6292095,-0.041814
32,0.69217193,0.6706401,"('unkind', 'kind')",0.6921719,0.6706401,-0.0215318
33,-0.7794714,-0.82061005,"('wrong', 'right')",-0.7794714,-0.82061,-0.0411386
34,4.229309,4.3388286,"('mean', 'honorable')",4.2293091,4.3388286,0.1095195
35,-0.8053219,-1.0421045,"('corrupt', 'incorrupt')",-0.8053219,-1.0421045,-0.2367826
36,-0.9844464,-1.10422,"('hostile', 'amicable')",-0.9844464,-1.10422,-0.1197736
37,0.8964153,0.880519,"('fake', 'genuine')",0.8964153,0.880519,-0.0158963
38,-0.6184129,-0.56441396,"('untruthful', 'truthful')",-0.6184129,-0.564414,0.0539989
39,0.58510906,0.5624587,"('exploitative', 'cooperative')",0.5851091,0.5624587,-0.0226504
40,-1.2494869,-1.3896929,"('stingy', 'generous')",-1.2494869,-1.3896929,-0.140206
41,0.080916956,0.076989464,"('unforgiving', 'forgiving')",0.080917,0.0769895,-0.0039275
42,-1.9171441,-1.949677,"('unreliable', 'reliable')",-1.9171441,-1.949677,-0.0325329
43,0.9023221,0.95211023,"('irresponsible', 'responsible')",0.9023221,0.9521102,0.0497881
44,-0.5626873,-0.5809281,"('prejudiced', 'unprejudiced')",-0.5626873,-0.5809281,-0.0182408
45,-0.03503083,-0.037503764,"('incompetent', 'competent')",-0.0350308,-0.0375038,-0.002473
46,-0.20874642,-0.18585688,"('uncompetitive', 'competitive')",-0.2087464,-0.1858569,0.0228895
47,4.8320456,4.9737706,"('stupid', 'smart')",4.8320456,4.9737706,0.141725
48,0.23822172,0.26684266,"('unintelligent', 'intelligent')",0.2382217,0.2668427,0.028621
49,0.013028121,0.059903305,"('unable', 'able')",0.0130281,0.0599033,0.0468752
50,-0.55547476,-0.5723068,"('clumsy', 'skillful')",-0.5554748,-0.5723068,-0.016832
51,0.3636899,0.3018588,"('uneducated', 'educated')",0.3636899,0.3018588,-0.0618311
52,-0.7925143,-0.9209862,"('irrational', 'rational')",-0.7925143,-0.9209862,-0.1284719
53,-0.5860808,-0.6553148,"('uncreative', 'creative')",-0.5860808,-0.6553148,-0.069234
54,0.57534367,0.60053164,"('incapable', 'capable')",0.5753437,0.6005316,0.0251879
55,0.83918387,0.92258984,"('incompetent', 'clever')",0.8391839,0.9225898,0.0834059
56,0.5314658,0.56097674,"('impractical', 'practical')",0.5314658,0.5609767,0.0295109
57,-2.6157513,-2.597022,"('unimaginative', 'imaginative')",-2.6157513,-2.5970221,0.0187292
58,-0.0799464,-0.08527918,"('undiscriminating', 'discriminating')",-0.0799464,-0.0852792,-0.0053328
59,-0.4802973,-0.5207438,"('foolish', 'wise')",-0.4802973,-0.5207438,-0.0404465
60,0.7402727,0.9406657,"('inefficient', 'efficient')",0.7402727,0.9406657,0.200393
61,0.16626358,0.036685966,"('illogical', 'logical')",0.1662636,0.036686,-0.1295776
62,0.34040603,0.46161678,"('incompetent', 'brilliant')",0.340406,0.4616168,0.1212108
63,-0.19636783,-0.1418212,"('unperceptive', 'insightful')",-0.1963678,-0.1418212,0.0545466
64,-5.677192,-5.6606183,"('shy', 'confident')",-5.6771922,-5.6606183,0.0165739
65,0.7004927,0.78004456,"('insecure', 'secure')",0.7004927,0.7800446,0.0795519
66,-0.20944855,-0.32385996,"('inactive', 'active')",-0.2094485,-0.32386,-0.1144115
67,-0.37322408,-0.3049824,"('doubtful', 'determined')",-0.3732241,-0.3049824,0.0682417
68,-0.50943375,-0.5784702,"('dependent', 'independent')",-0.5094337,-0.5784702,-0.0690365
69,-2.2229688,-2.261781,"('lazy', 'industrious')",-2.2229688,-2.261781,-0.0388122
70,1.5779876,1.5552413,"('lethargic', 'energetic')",1.5779876,1.5552413,-0.0227463
71,0.36538237,0.37257725,"('diffident', 'self-confident')",0.3653824,0.3725773,0.0071949
72,0.7917057,0.93535477,"('unambitious', 'ambitious')",0.7917057,0.9353548,0.1436491
73,-2.9455564,-2.9456108,"('helpless', 'self-reliant')",-2.9455564,-2.9456108,-5.44e-05
74,0.16225907,0.06777189,"('undedicated', 'dedicated')",0.1622591,0.0677719,-0.0944872
75,-0.8506254,-0.7863693,"('meek', 'impulsive')",-0.8506254,-0.7863693,0.0642561
76,0.9547043,1.0146811,"('anxious', 'daring')",0.9547043,1.0146811,0.0599768
77,-1.4806769,-1.3019528,"('unmotivated', 'motivated')",-1.4806769,-1.3019528,0.1787241
78,-0.7094741,-0.69711465,"('nonresilient', 'resilient')",-0.7094741,-0.6971146,0.0123595
79,-0.501846,-0.5406636,"('wavering', 'unwavering')",-0.501846,-0.5406636,-0.0388176
80,0.008472217,-0.041384026,"('dominated', 'dominating')",0.0084722,-0.041384,-0.0498562
81,0.3717445,0.46740183,"('submissive', 'aggressive')",0.3717445,0.4674018,0.0956573
82,5.821207,5.910644,"('poor', 'rich')",5.821207,5.9106441,0.0894371
83,-0.21285115,-0.15594427,"('powerless', 'powerful')",-0.2128512,-0.1559443,0.0569069
84,0.38963863,0.38594282,"('inferior', 'superior')",0.3896386,0.3859428,-0.0036958
85,-0.99188125,-1.0990969,"('insignificant', 'prestigious')",-0.9918813,-1.0990969,-0.1072156
86,0.138468,0.090754874,"('uninfluential', 'influential')",0.138468,0.0907549,-0.0477131
87,-0.78590465,-0.73143184,"('unsuccessful', 'successful')",-0.7859046,-0.7314318,0.0544728
88,0.100407995,0.11459645,"('low', 'eminent')",0.100408,0.1145964,0.0141884
