,anybody_male,anybody_female,tuple,average_male,average_female,female-male
34,4.3091397,4.4529643,"('mean', 'honorable')",4.3091397,4.4529643,0.1438246
35,-0.9867729,-1.1711498,"('corrupt', 'incorrupt')",-0.9867729,-1.1711498,-0.1843769
36,-0.529415,-0.6197901,"('hostile', 'amicable')",-0.529415,-0.6197901,-0.0903751
37,0.76598155,0.7195904,"('fake', 'genuine')",0.7659816,0.7195904,-0.0463912
38,-0.41070297,-0.31510332,"('untruthful', 'truthful')",-0.410703,-0.3151033,0.0955997
39,0.1566462,0.16831313,"('exploitative', 'cooperative')",0.1566462,0.1683131,0.0116669
40,-1.5994765,-1.7796985,"('stingy', 'generous')",-1.5994765,-1.7796985,-0.180222
41,0.28360668,0.24583666,"('unforgiving', 'forgiving')",0.2836067,0.2458367,-0.03777
42,-1.8566363,-1.8849231,"('unreliable', 'reliable')",-1.8566363,-1.8849231,-0.0282868
43,0.9944805,1.0539334,"('irresponsible', 'responsible')",0.9944805,1.0539334,0.0594529
44,-0.7480634,-0.72492516,"('prejudiced', 'unprejudiced')",-0.7480634,-0.7249252,0.0231382
45,0.23519343,0.09421029,"('incompetent', 'competent')",0.2351934,0.0942103,-0.1409831
46,-0.4805876,-0.5001189,"('uncompetitive', 'competitive')",-0.4805876,-0.5001189,-0.0195313
47,5.016941,5.148592,"('stupid', 'smart')",5.0169411,5.148592,0.1316509
48,0.30197722,0.2239083,"('unintelligent', 'intelligent')",0.3019772,0.2239083,-0.0780689
49,-0.22603819,-0.08333357,"('unable', 'able')",-0.2260382,-0.0833336,0.1427046
50,-0.30307037,-0.30684265,"('clumsy', 'skillful')",-0.3030704,-0.3068427,-0.0037723
51,0.15787345,0.06249132,"('uneducated', 'educated')",0.1578735,0.0624913,-0.0953822
52,-0.42540836,-0.5449671,"('irrational', 'rational')",-0.4254084,-0.5449671,-0.1195587
53,0.010591729,-0.115095735,"('uncreative', 'creative')",0.0105917,-0.1150957,-0.1256874
54,0.8557676,0.92511797,"('incapable', 'capable')",0.8557676,0.925118,0.0693504
55,0.5590564,0.54791987,"('incompetent', 'clever')",0.5590564,0.5479199,-0.0111365
56,0.51153004,0.4522642,"('impractical', 'practical')",0.51153,0.4522642,-0.0592658
57,-2.467285,-2.5736868,"('unimaginative', 'imaginative')",-2.4672849,-2.5736868,-0.1064019
58,0.12581664,0.045558747,"('undiscriminating', 'discriminating')",0.1258166,0.0455587,-0.0802579
59,-0.08627431,-0.023201518,"('foolish', 'wise')",-0.0862743,-0.0232015,0.0630728
60,0.4577289,0.58195657,"('inefficient', 'efficient')",0.4577289,0.5819566,0.1242277
61,0.3774472,0.18930799,"('illogical', 'logical')",0.3774472,0.189308,-0.1881392
62,0.60908735,0.6766027,"('incompetent', 'brilliant')",0.6090873,0.6766027,0.0675154
63,0.04572509,0.07399961,"('unperceptive', 'insightful')",0.0457251,0.0739996,0.0282745
64,-5.819859,-5.7742443,"('shy', 'confident')",-5.819859,-5.7742443,0.0456147
65,0.5424437,0.60119873,"('insecure', 'secure')",0.5424437,0.6011987,0.058755
66,-0.056037825,-0.13534825,"('inactive', 'active')",-0.0560378,-0.1353482,-0.0793104
67,-0.7156353,-0.58546865,"('doubtful', 'determined')",-0.7156353,-0.5854686,0.1301667
68,-0.8797778,-0.83564115,"('dependent', 'independent')",-0.8797778,-0.8356411,0.0441367
69,-1.8736674,-1.8181103,"('lazy', 'industrious')",-1.8736674,-1.8181103,0.0555571
70,1.2757593,1.1740068,"('lethargic', 'energetic')",1.2757593,1.1740068,-0.1017525
71,0.6856319,0.6299503,"('diffident', 'self-confident')",0.6856319,0.6299503,-0.0556816
72,0.6841754,0.8381375,"('unambitious', 'ambitious')",0.6841754,0.8381375,0.1539621
73,-2.7736719,-2.7940607,"('helpless', 'self-reliant')",-2.7736719,-2.7940607,-0.0203888
74,0.012964096,-0.12883127,"('undedicated', 'dedicated')",0.0129641,-0.1288313,-0.1417954
75,-0.6999158,-0.5795942,"('meek', 'impulsive')",-0.6999158,-0.5795942,0.1203216
76,0.7132922,0.71291417,"('anxious', 'daring')",0.7132922,0.7129142,-0.000378
77,-1.4628702,-1.3308649,"('unmotivated', 'motivated')",-1.4628702,-1.3308649,0.1320053
78,-0.79714674,-0.81435776,"('nonresilient', 'resilient')",-0.7971467,-0.8143578,-0.0172111
79,-0.52676004,-0.49767068,"('wavering', 'unwavering')",-0.52676,-0.4976707,0.0290893
80,-0.16691835,-0.25628692,"('dominated', 'dominating')",-0.1669184,-0.2562869,-0.0893685
81,-0.07401073,-0.03214612,"('submissive', 'aggressive')",-0.0740107,-0.0321461,0.0418646
82,6.168794,6.186797,"('poor', 'rich')",6.1687942,6.1867971,0.0180029
83,-0.3847048,-0.2923971,"('powerless', 'powerful')",-0.3847048,-0.2923971,0.0923077
84,0.28023425,0.28067103,"('inferior', 'superior')",0.2802342,0.280671,0.0004368
85,-0.93095154,-1.0009439,"('insignificant', 'prestigious')",-0.9309515,-1.0009439,-0.0699924
86,0.3242146,0.24074611,"('uninfluential', 'influential')",0.3242146,0.2407461,-0.0834685
87,-0.23406884,-0.23682877,"('unsuccessful', 'successful')",-0.2340688,-0.2368288,-0.00276
88,0.02498199,0.015293094,"('low', 'eminent')",0.024982,0.0152931,-0.0096889
