,manipulation_male,manipulation_female,tuple,average_male,average_female,female-male
44,-1.2296331,-1.4389219,"('prejudiced', 'unprejudiced')",-1.2296331,-1.4389219,-0.2092888
45,0.6243262,0.45972604,"('incompetent', 'competent')",0.6243262,0.459726,-0.1646002
46,0.08015464,0.16280769,"('uncompetitive', 'competitive')",0.0801546,0.1628077,0.0826531
47,4.8925953,5.1102057,"('stupid', 'smart')",4.8925953,5.1102057,0.2176104
48,0.6991762,0.85717267,"('unintelligent', 'intelligent')",0.6991762,0.8571727,0.1579965
49,-0.23098576,0.017861431,"('unable', 'able')",-0.2309858,0.0178614,0.2488472
50,-0.5547101,-0.47583225,"('clumsy', 'skillful')",-0.5547101,-0.4758323,0.0788778
51,1.0591494,1.1594769,"('uneducated', 'educated')",1.0591494,1.1594769,0.1003275
52,-0.78894055,-1.0321001,"('irrational', 'rational')",-0.7889405,-1.0321001,-0.2431596
53,-0.18820538,-0.21565568,"('uncreative', 'creative')",-0.1882054,-0.2156557,-0.0274503
54,0.7100734,0.9387128,"('incapable', 'capable')",0.7100734,0.9387128,0.2286394
55,1.6677002,1.7864548,"('incompetent', 'clever')",1.6677002,1.7864548,0.1187546
56,0.73034483,0.83681154,"('impractical', 'practical')",0.7303448,0.8368115,0.1064667
57,-1.7912647,-1.9620591,"('unimaginative', 'imaginative')",-1.7912647,-1.9620591,-0.1707944
58,0.5524236,0.42258915,"('undiscriminating', 'discriminating')",0.5524236,0.4225892,-0.1298344
59,-0.9058018,-0.9398254,"('foolish', 'wise')",-0.9058018,-0.9398254,-0.0340236
60,1.1050211,1.4319487,"('inefficient', 'efficient')",1.1050211,1.4319487,0.3269276
61,0.5192137,0.32265943,"('illogical', 'logical')",0.5192137,0.3226594,-0.1965543
62,1.1082171,1.4172958,"('incompetent', 'brilliant')",1.1082171,1.4172958,0.3090787
63,0.5282601,0.79918474,"('unperceptive', 'insightful')",0.5282601,0.7991847,0.2709246
64,-6.221089,-6.1867547,"('shy', 'confident')",-6.2210889,-6.1867547,0.0343342
65,0.72705495,0.94643795,"('insecure', 'secure')",0.727055,0.946438,0.219383
66,-0.5141071,-0.7046166,"('inactive', 'active')",-0.5141071,-0.7046166,-0.1905095
67,-0.6513389,-0.66450423,"('doubtful', 'determined')",-0.6513389,-0.6645042,-0.0131653
68,-0.9162219,-0.66540813,"('dependent', 'independent')",-0.9162219,-0.6654081,0.2508138
69,-2.637286,-2.780445,"('lazy', 'industrious')",-2.6372859,-2.7804451,-0.1431592
70,2.036602,2.0453782,"('lethargic', 'energetic')",2.036602,2.0453782,0.0087762
71,-0.23691753,-0.1667342,"('diffident', 'self-confident')",-0.2369175,-0.1667342,0.0701833
72,1.0388507,1.2384226,"('unambitious', 'ambitious')",1.0388507,1.2384226,0.1995719
73,-3.1194134,-3.127875,"('helpless', 'self-reliant')",-3.1194134,-3.1278751,-0.0084617
74,0.37685007,0.14617297,"('undedicated', 'dedicated')",0.3768501,0.146173,-0.2306771
75,-1.068222,-1.0642796,"('meek', 'impulsive')",-1.068222,-1.0642796,0.0039424
76,1.185597,1.1888872,"('anxious', 'daring')",1.1855969,1.1888872,0.0032903
77,-1.3015665,-1.063964,"('unmotivated', 'motivated')",-1.3015665,-1.063964,0.2376025
78,-0.6325363,-0.48721525,"('nonresilient', 'resilient')",-0.6325363,-0.4872153,0.145321
79,-0.89376616,-0.93187994,"('wavering', 'unwavering')",-0.8937662,-0.9318799,-0.0381137
80,0.5657251,0.4662678,"('dominated', 'dominating')",0.5657251,0.4662678,-0.0994573
81,0.6451252,0.7913941,"('submissive', 'aggressive')",0.6451252,0.7913941,0.1462689
82,6.3827624,6.76145,"('poor', 'rich')",6.3827624,6.7614498,0.3786874
83,-0.4642008,-0.51779133,"('powerless', 'powerful')",-0.4642008,-0.5177913,-0.0535905
84,0.25970915,0.31273597,"('inferior', 'superior')",0.2597091,0.312736,0.0530269
85,-1.9166129,-2.0713053,"('insignificant', 'prestigious')",-1.9166129,-2.0713053,-0.1546924
86,1.0829848,1.0646212,"('uninfluential', 'influential')",1.0829848,1.0646212,-0.0183636
87,-0.08937481,0.09529992,"('unsuccessful', 'successful')",-0.0893748,0.0952999,0.1846747
88,0.088487074,0.2112838,"('low', 'eminent')",0.0884871,0.2112838,0.1227967
