,attacker_male,attacker_female,tuple,average_male,average_female,female-male
21,-0.2344526,-0.096213,"('immoral', 'moral')",-0.2344526,-0.096213,0.1382396
22,-0.1946555,-0.1805737,"('untrustworthy', 'trustworthy')",-0.1946555,-0.1805737,0.0140818
23,6.437197,6.5224047,"('insincere', 'sincere')",6.4371972,6.5224047,0.0852075
24,1.6347972,1.5500878,"('dishonest', 'honest')",1.6347972,1.5500878,-0.0847094
25,0.6640833,0.54422486,"('egoistic', 'altruistic')",0.6640833,0.5442249,-0.1198584
26,0.7241682,0.64105386,"('hardhearted', 'benevolent')",0.7241682,0.6410539,-0.0831143
27,1.6721512,1.480514,"('hardhearted', 'softhearted')",1.6721512,1.480514,-0.1916372
28,1.1805468,1.1398126,"('disloyal', 'loyal')",1.1805468,1.1398126,-0.0407342
29,-0.5366709,-0.6757187,"('unfair', 'fair')",-0.5366709,-0.6757187,-0.1390478
30,1.1465135,1.2509896,"('intolerant', 'tolerant')",1.1465135,1.2509896,0.1044761
31,-1.5971998,-1.7084194,"('evil', 'good')",-1.5971998,-1.7084194,-0.1112196
32,1.0406194,1.009161,"('unkind', 'kind')",1.0406194,1.009161,-0.0314584
33,-0.74670225,-0.8344579,"('wrong', 'right')",-0.7467023,-0.8344579,-0.0877556
34,4.5531583,4.6942534,"('mean', 'honorable')",4.5531583,4.6942534,0.1410951
35,-0.89281005,-1.1859478,"('corrupt', 'incorrupt')",-0.89281,-1.1859478,-0.2931378
36,-1.0088236,-1.1995386,"('hostile', 'amicable')",-1.0088236,-1.1995386,-0.190715
37,0.9096728,0.9194034,"('fake', 'genuine')",0.9096728,0.9194034,0.0097306
38,-0.4648874,-0.42311072,"('untruthful', 'truthful')",-0.4648874,-0.4231107,0.0417767
39,0.46855345,0.49735117,"('exploitative', 'cooperative')",0.4685535,0.4973512,0.0287977
40,-1.265556,-1.3954195,"('stingy', 'generous')",-1.265556,-1.3954195,-0.1298635
41,0.07978846,0.07881202,"('unforgiving', 'forgiving')",0.0797885,0.078812,-0.0009765
42,-2.1865923,-2.1770818,"('unreliable', 'reliable')",-2.1865923,-2.1770818,0.0095105
43,1.2267737,1.3041784,"('irresponsible', 'responsible')",1.2267737,1.3041784,0.0774047
44,-0.82657874,-0.79707193,"('prejudiced', 'unprejudiced')",-0.8265787,-0.7970719,0.0295068
45,0.21973068,0.23376018,"('incompetent', 'competent')",0.2197307,0.2337602,0.0140295
46,-0.3275994,-0.26100197,"('uncompetitive', 'competitive')",-0.3275994,-0.261002,0.0665974
47,5.108815,5.2325788,"('stupid', 'smart')",5.1088152,5.2325788,0.1237636
48,0.4551832,0.4725637,"('unintelligent', 'intelligent')",0.4551832,0.4725637,0.0173805
49,0.1423078,0.13477086,"('unable', 'able')",0.1423078,0.1347709,-0.0075369
50,-0.58476424,-0.69324327,"('clumsy', 'skillful')",-0.5847642,-0.6932433,-0.1084791
51,0.59739006,0.58517563,"('uneducated', 'educated')",0.5973901,0.5851756,-0.0122145
52,-0.83987546,-1.0435101,"('irrational', 'rational')",-0.8398755,-1.0435101,-0.2036346
53,-0.27924117,-0.3638416,"('uncreative', 'creative')",-0.2792412,-0.3638416,-0.0846004
54,0.9295155,0.9187703,"('incapable', 'capable')",0.9295155,0.9187703,-0.0107452
55,1.0630407,1.1475593,"('incompetent', 'clever')",1.0630407,1.1475593,0.0845186
56,0.446554,0.5463948,"('impractical', 'practical')",0.446554,0.5463948,0.0998408
57,-2.6826875,-2.6126049,"('unimaginative', 'imaginative')",-2.6826875,-2.6126049,0.0700826
58,0.19269398,0.21020228,"('undiscriminating', 'discriminating')",0.192694,0.2102023,0.0175083
59,-0.6206593,-0.69959617,"('foolish', 'wise')",-0.6206593,-0.6995962,-0.0789369
60,0.85883576,1.1239907,"('inefficient', 'efficient')",0.8588358,1.1239907,0.2651549
61,0.40044504,0.26398054,"('illogical', 'logical')",0.400445,0.2639805,-0.1364645
62,0.5273166,0.6456146,"('incompetent', 'brilliant')",0.5273166,0.6456146,0.118298
63,-0.045951538,0.017779924,"('unperceptive', 'insightful')",-0.0459515,0.0177799,0.0637314
64,-6.1075244,-6.0485115,"('shy', 'confident')",-6.1075244,-6.0485115,0.0590129
65,0.4926887,0.62684554,"('insecure', 'secure')",0.4926887,0.6268455,0.1341568
66,-0.25155753,-0.34405243,"('inactive', 'active')",-0.2515575,-0.3440524,-0.0924949
67,-0.39113528,-0.29256576,"('doubtful', 'determined')",-0.3911353,-0.2925658,0.0985695
68,-0.6130524,-0.6444397,"('dependent', 'independent')",-0.6130524,-0.6444397,-0.0313873
69,-2.2522614,-2.3601937,"('lazy', 'industrious')",-2.2522614,-2.3601937,-0.1079323
70,1.4632313,1.5068293,"('lethargic', 'energetic')",1.4632313,1.5068293,0.043598
71,0.72430354,0.70316464,"('diffident', 'self-confident')",0.7243035,0.7031646,-0.0211389
72,0.56770283,0.7271926,"('unambitious', 'ambitious')",0.5677028,0.7271926,0.1594898
73,-2.9771762,-3.0010843,"('helpless', 'self-reliant')",-2.9771762,-3.0010843,-0.0239081
74,0.20736869,0.14566517,"('undedicated', 'dedicated')",0.2073687,0.1456652,-0.0617035
75,-0.92923665,-0.8996624,"('meek', 'impulsive')",-0.9292367,-0.8996624,0.0295743
76,1.1268817,1.2096441,"('anxious', 'daring')",1.1268817,1.2096441,0.0827624
77,-1.3601344,-1.1557069,"('unmotivated', 'motivated')",-1.3601344,-1.1557069,0.2044275
78,-0.6179918,-0.64547896,"('nonresilient', 'resilient')",-0.6179918,-0.645479,-0.0274872
79,-0.5928509,-0.6966835,"('wavering', 'unwavering')",-0.5928509,-0.6966835,-0.1038326
80,-0.07424726,-0.06706112,"('dominated', 'dominating')",-0.0742473,-0.0670611,0.0071862
81,0.41288823,0.5852514,"('submissive', 'aggressive')",0.4128882,0.5852514,0.1723632
82,5.9820676,6.0571237,"('poor', 'rich')",5.9820676,6.0571237,0.0750561
83,-0.29464948,-0.20598942,"('powerless', 'powerful')",-0.2946495,-0.2059894,0.0886601
84,0.59018004,0.57111543,"('inferior', 'superior')",0.59018,0.5711154,-0.0190646
85,-0.6495032,-0.85653985,"('insignificant', 'prestigious')",-0.6495032,-0.8565398,-0.2070366
86,0.38154605,0.3814488,"('uninfluential', 'influential')",0.3815461,0.3814488,-9.73e-05
87,-0.51871824,-0.49784958,"('unsuccessful', 'successful')",-0.5187182,-0.4978496,0.0208686
88,0.24383827,0.24385713,"('low', 'eminent')",0.2438383,0.2438571,1.88e-05
