,bank_male,bank_female,tuple,average_male,average_female,female-male
44,-1.5851418,-1.4972591,"('prejudiced', 'unprejudiced')",-1.5851418,-1.4972591,0.0878827
45,0.4539993,0.4949505,"('incompetent', 'competent')",0.4539993,0.4949505,0.0409512
46,-0.82296926,-0.764759,"('uncompetitive', 'competitive')",-0.8229693,-0.764759,0.0582103
47,6.2402477,6.4915867,"('stupid', 'smart')",6.2402477,6.4915867,0.251339
48,0.24807897,0.33309415,"('unintelligent', 'intelligent')",0.248079,0.3330941,0.0850151
49,0.00022152066,0.17663313,"('unable', 'able')",0.0002215,0.1766331,0.1764116
50,-0.536448,-0.612479,"('clumsy', 'skillful')",-0.536448,-0.612479,-0.076031
51,-0.46699357,-0.41219845,"('uneducated', 'educated')",-0.4669936,-0.4121985,0.0547951
52,0.58663255,0.32942033,"('irrational', 'rational')",0.5866325,0.3294203,-0.2572122
53,0.6025418,0.55828047,"('uncreative', 'creative')",0.6025418,0.5582805,-0.0442613
54,1.3922358,1.4909236,"('incapable', 'capable')",1.3922358,1.4909236,0.0986878
55,0.13709079,0.24778461,"('incompetent', 'clever')",0.1370908,0.2477846,0.1106938
56,0.48079777,0.61040306,"('impractical', 'practical')",0.4807978,0.6104031,0.1296053
57,-2.8762589,-2.8874502,"('unimaginative', 'imaginative')",-2.8762589,-2.8874502,-0.0111913
58,-0.05926065,-0.06606999,"('undiscriminating', 'discriminating')",-0.0592607,-0.06607,-0.0068093
59,0.6497664,0.5832954,"('foolish', 'wise')",0.6497664,0.5832954,-0.066471
60,-0.49627575,-0.13850522,"('inefficient', 'efficient')",-0.4962758,-0.1385052,0.3577706
61,1.2434181,1.08684,"('illogical', 'logical')",1.2434181,1.08684,-0.1565781
62,0.69516253,0.997005,"('incompetent', 'brilliant')",0.6951625,0.997005,0.3018425
63,0.89883685,1.0539749,"('unperceptive', 'insightful')",0.8988369,1.0539749,0.155138
64,-7.041443,-7.088319,"('shy', 'confident')",-7.0414429,-7.0883188,-0.0468759
65,-0.35300693,-0.15844433,"('insecure', 'secure')",-0.3530069,-0.1584443,0.1945626
66,1.0051979,0.84072936,"('inactive', 'active')",1.0051979,0.8407294,-0.1644685
67,-0.5517769,-0.4355128,"('doubtful', 'determined')",-0.5517769,-0.4355128,0.1162641
68,-1.2000176,-1.2067928,"('dependent', 'independent')",-1.2000176,-1.2067928,-0.0067752
69,-0.91315126,-1.0332584,"('lazy', 'industrious')",-0.9131513,-1.0332584,-0.1201071
70,0.26457545,0.41846192,"('lethargic', 'energetic')",0.2645755,0.4184619,0.1538864
71,1.5252717,1.5395484,"('diffident', 'self-confident')",1.5252717,1.5395484,0.0142767
72,0.18133721,0.2427713,"('unambitious', 'ambitious')",0.1813372,0.2427713,0.0614341
73,-3.0607443,-3.093717,"('helpless', 'self-reliant')",-3.0607443,-3.0937171,-0.0329728
74,0.0683384,-0.020112852,"('undedicated', 'dedicated')",0.0683384,-0.0201129,-0.0884513
75,-0.999649,-0.9606706,"('meek', 'impulsive')",-0.999649,-0.9606706,0.0389784
76,-0.7479238,-0.578889,"('anxious', 'daring')",-0.7479238,-0.578889,0.1690348
77,-1.1109767,-0.85022974,"('unmotivated', 'motivated')",-1.1109767,-0.8502297,0.260747
78,0.18006021,0.17197312,"('nonresilient', 'resilient')",0.1800602,0.1719731,-0.0080871
79,0.17817828,0.16156705,"('wavering', 'unwavering')",0.1781783,0.161567,-0.0166113
80,-0.79595524,-0.68972063,"('dominated', 'dominating')",-0.7959552,-0.6897206,0.1062346
81,-1.0078369,-0.72408843,"('submissive', 'aggressive')",-1.0078369,-0.7240884,0.2837485
82,6.6535277,6.7868724,"('poor', 'rich')",6.6535277,6.7868724,0.1333447
83,-0.23483811,-0.23248976,"('powerless', 'powerful')",-0.2348381,-0.2324898,0.0023483
84,0.15295747,0.110537514,"('inferior', 'superior')",0.1529575,0.1105375,-0.04242
85,0.88562447,0.72251,"('insignificant', 'prestigious')",0.8856245,0.72251,-0.1631145
86,0.4315827,0.3066632,"('uninfluential', 'influential')",0.4315827,0.3066632,-0.1249195
87,0.8347808,0.86349976,"('unsuccessful', 'successful')",0.8347808,0.8634998,0.028719
88,-0.16409606,-0.08929161,"('low', 'eminent')",-0.1640961,-0.0892916,0.0748045
