,eyelid_male,eyelid_female,tuple,average_male,average_female,female-male
21,0.21250619,0.33914372,"('immoral', 'moral')",0.2125062,0.3391437,0.1266375
22,-0.11778438,-0.24246131,"('untrustworthy', 'trustworthy')",-0.1177844,-0.2424613,-0.1246769
23,2.8066807,2.7600245,"('insincere', 'sincere')",2.8066807,2.7600245,-0.0466562
24,0.4359074,0.27800757,"('dishonest', 'honest')",0.4359074,0.2780076,-0.1578998
25,-0.85196495,-0.8647918,"('egoistic', 'altruistic')",-0.851965,-0.8647918,-0.0128268
26,0.5398617,0.27627543,"('hardhearted', 'benevolent')",0.5398617,0.2762754,-0.2635863
27,0.79881704,0.7363641,"('hardhearted', 'softhearted')",0.798817,0.7363641,-0.0624529
28,0.19109075,0.1127689,"('disloyal', 'loyal')",0.1910907,0.1127689,-0.0783218
29,-0.5963186,-0.6534604,"('unfair', 'fair')",-0.5963186,-0.6534604,-0.0571418
30,0.5729852,0.5663867,"('intolerant', 'tolerant')",0.5729852,0.5663867,-0.0065985
31,-1.7951478,-1.6973271,"('evil', 'good')",-1.7951478,-1.6973271,0.0978207
32,0.43756136,0.2672999,"('unkind', 'kind')",0.4375614,0.2672999,-0.1702615
33,0.03513924,-0.15754183,"('wrong', 'right')",0.0351392,-0.1575418,-0.192681
34,1.8716536,2.1110005,"('mean', 'honorable')",1.8716536,2.1110005,0.2393469
35,-0.5527958,-0.63102055,"('corrupt', 'incorrupt')",-0.5527958,-0.6310205,-0.0782247
36,-0.9364127,-0.97958505,"('hostile', 'amicable')",-0.9364127,-0.9795851,-0.0431724
37,0.5352446,0.43497866,"('fake', 'genuine')",0.5352446,0.4349787,-0.1002659
38,0.12820297,0.041494537,"('untruthful', 'truthful')",0.128203,0.0414945,-0.0867085
39,0.31299567,0.39939675,"('exploitative', 'cooperative')",0.3129957,0.3993967,0.086401
40,-1.7482125,-1.7429307,"('stingy', 'generous')",-1.7482125,-1.7429307,0.0052818
41,0.3023409,0.41402662,"('unforgiving', 'forgiving')",0.3023409,0.4140266,0.1116857
42,-1.2652922,-1.2460761,"('unreliable', 'reliable')",-1.2652922,-1.2460761,0.0192161
43,0.4659192,0.3975704,"('irresponsible', 'responsible')",0.4659192,0.3975704,-0.0683488
44,-0.48786455,-0.4167877,"('prejudiced', 'unprejudiced')",-0.4878646,-0.4167877,0.0710769
45,-0.13198817,-0.10274421,"('incompetent', 'competent')",-0.1319882,-0.1027442,0.029244
46,-0.42681473,-0.35438097,"('uncompetitive', 'competitive')",-0.4268147,-0.354381,0.0724337
47,2.5031726,2.4243138,"('stupid', 'smart')",2.5031726,2.4243138,-0.0788588
48,0.48502308,0.61170584,"('unintelligent', 'intelligent')",0.4850231,0.6117058,0.1266827
49,0.15086317,0.40875322,"('unable', 'able')",0.1508632,0.4087532,0.25789
50,0.072807126,-0.024567593,"('clumsy', 'skillful')",0.0728071,-0.0245676,-0.0973747
51,-0.25515643,-0.24802837,"('uneducated', 'educated')",-0.2551564,-0.2480284,0.007128
52,-1.0338093,-1.2138672,"('irrational', 'rational')",-1.0338093,-1.2138672,-0.1800579
53,-1.5027499,-1.6444676,"('uncreative', 'creative')",-1.5027499,-1.6444676,-0.1417177
54,-0.8574768,-0.94811505,"('incapable', 'capable')",-0.8574768,-0.9481151,-0.0906383
55,0.39300722,0.5063111,"('incompetent', 'clever')",0.3930072,0.5063111,0.1133039
56,1.0709686,1.0395719,"('impractical', 'practical')",1.0709686,1.0395719,-0.0313967
57,-1.2991328,-1.5058901,"('unimaginative', 'imaginative')",-1.2991328,-1.5058901,-0.2067573
58,-0.086227894,-0.1644952,"('undiscriminating', 'discriminating')",-0.0862279,-0.1644952,-0.0782673
59,-0.37600866,-0.505473,"('foolish', 'wise')",-0.3760087,-0.505473,-0.1294643
60,0.8806173,1.036658,"('inefficient', 'efficient')",0.8806173,1.036658,0.1560407
61,-0.23202379,-0.41751534,"('illogical', 'logical')",-0.2320238,-0.4175153,-0.1854915
62,0.26517564,0.432843,"('incompetent', 'brilliant')",0.2651756,0.432843,0.1676674
63,0.06074541,0.15682656,"('unperceptive', 'insightful')",0.0607454,0.1568266,0.0960812
64,-2.4365587,-2.516767,"('shy', 'confident')",-2.4365587,-2.516767,-0.0802083
65,0.0014244616,-0.032847375,"('insecure', 'secure')",0.0014245,-0.0328474,-0.0342719
66,-0.8736006,-1.0843654,"('inactive', 'active')",-0.8736006,-1.0843654,-0.2107648
67,-0.08232435,-0.09200519,"('doubtful', 'determined')",-0.0823243,-0.0920052,-0.0096809
68,-0.70656,-0.5996481,"('dependent', 'independent')",-0.70656,-0.5996481,0.1069119
69,-0.92779803,-0.966486,"('lazy', 'industrious')",-0.927798,-0.966486,-0.038688
70,-0.13371086,-0.2586245,"('lethargic', 'energetic')",-0.1337109,-0.2586245,-0.1249136
71,0.15945275,0.19975068,"('diffident', 'self-confident')",0.1594528,0.1997507,0.0402979
72,-0.28604275,-0.32850492,"('unambitious', 'ambitious')",-0.2860427,-0.3285049,-0.0424622
73,-0.78597176,-0.84352386,"('helpless', 'self-reliant')",-0.7859718,-0.8435239,-0.0575521
74,-0.18166736,-0.27395657,"('undedicated', 'dedicated')",-0.1816674,-0.2739566,-0.0922892
75,-0.17466755,-0.2143552,"('meek', 'impulsive')",-0.1746676,-0.2143552,-0.0396876
76,0.06170399,0.13055936,"('anxious', 'daring')",0.061704,0.1305594,0.0688554
77,-0.87513876,-0.79183716,"('unmotivated', 'motivated')",-0.8751388,-0.7918372,0.0833016
78,-0.2843196,-0.24565193,"('nonresilient', 'resilient')",-0.2843196,-0.2456519,0.0386677
79,-0.85115266,-0.9054286,"('wavering', 'unwavering')",-0.8511527,-0.9054286,-0.0542759
80,0.53744495,0.46092302,"('dominated', 'dominating')",0.5374449,0.460923,-0.0765219
81,0.22614285,0.2640482,"('submissive', 'aggressive')",0.2261429,0.2640482,0.0379053
82,1.7625802,1.8075694,"('poor', 'rich')",1.7625802,1.8075694,0.0449892
83,-0.15859625,-0.121216394,"('powerless', 'powerful')",-0.1585962,-0.1212164,0.0373798
84,-0.3646837,-0.32382786,"('inferior', 'superior')",-0.3646837,-0.3238279,0.0408558
85,-0.8970365,-0.8625934,"('insignificant', 'prestigious')",-0.8970365,-0.8625934,0.0344431
86,-0.735992,-0.9413943,"('uninfluential', 'influential')",-0.735992,-0.9413943,-0.2054023
87,-0.23708563,-0.2914001,"('unsuccessful', 'successful')",-0.2370856,-0.2914001,-0.0543145
88,-0.06512617,-0.09135892,"('low', 'eminent')",-0.0651262,-0.0913589,-0.0262327
