,thief_male,thief_female,tuple,average_male,average_female,female-male
62,0.29637313,0.42450443,"('incompetent', 'brilliant')",0.2963731,0.4245044,0.1281313
63,-0.15851393,-0.1368012,"('unperceptive', 'insightful')",-0.1585139,-0.1368012,0.0217127
64,-6.505429,-6.4509892,"('shy', 'confident')",-6.5054288,-6.4509892,0.0544396
65,0.09756647,0.1037908,"('insecure', 'secure')",0.0975665,0.1037908,0.0062243
66,-0.3699128,-0.4057288,"('inactive', 'active')",-0.3699128,-0.4057288,-0.035816
67,-0.5337857,-0.44740304,"('doubtful', 'determined')",-0.5337857,-0.447403,0.0863827
68,-0.45227015,-0.5376176,"('dependent', 'independent')",-0.4522702,-0.5376176,-0.0853474
69,-2.3403952,-2.3002818,"('lazy', 'industrious')",-2.3403952,-2.3002818,0.0401134
70,1.1793091,1.1784722,"('lethargic', 'energetic')",1.1793091,1.1784722,-0.0008369
71,0.49521905,0.5116746,"('diffident', 'self-confident')",0.4952191,0.5116746,0.0164555
72,0.69725555,0.81161296,"('unambitious', 'ambitious')",0.6972556,0.811613,0.1143574
73,-2.9151037,-2.9114788,"('helpless', 'self-reliant')",-2.9151037,-2.9114788,0.0036249
74,0.20197755,0.09632456,"('undedicated', 'dedicated')",0.2019776,0.0963246,-0.105653
75,-0.76674294,-0.65674967,"('meek', 'impulsive')",-0.7667429,-0.6567497,0.1099932
76,0.95158017,0.90391225,"('anxious', 'daring')",0.9515802,0.9039122,-0.047668
77,-1.3312031,-1.1735549,"('unmotivated', 'motivated')",-1.3312031,-1.1735549,0.1576482
78,-0.47578144,-0.48042032,"('nonresilient', 'resilient')",-0.4757814,-0.4804203,-0.0046389
79,-0.098500185,-0.14078258,"('wavering', 'unwavering')",-0.0985002,-0.1407826,-0.0422824
80,-0.38696373,-0.4486709,"('dominated', 'dominating')",-0.3869637,-0.4486709,-0.0617072
81,0.22000948,0.26151624,"('submissive', 'aggressive')",0.2200095,0.2615162,0.0415067
82,6.1802883,6.317056,"('poor', 'rich')",6.1802883,6.3170562,0.1367679
83,-0.19608724,-0.17415053,"('powerless', 'powerful')",-0.1960872,-0.1741505,0.0219367
84,0.5928736,0.56057346,"('inferior', 'superior')",0.5928736,0.5605735,-0.0323001
85,-0.27901167,-0.35368007,"('insignificant', 'prestigious')",-0.2790117,-0.3536801,-0.0746684
86,0.2016533,0.19475737,"('uninfluential', 'influential')",0.2016533,0.1947574,-0.0068959
87,-0.41967,-0.30661774,"('unsuccessful', 'successful')",-0.41967,-0.3066177,0.1130523
88,0.47556093,0.48136732,"('low', 'eminent')",0.4755609,0.4813673,0.0058064
