,lounge_male,lounge_female,tuple,average_male,average_female,female-male
33,-0.47213987,-0.38180178,"('wrong', 'right')",-0.4721399,-0.3818018,0.0903381
34,4.8640227,4.9769197,"('mean', 'honorable')",4.8640227,4.9769197,0.112897
35,-1.1761978,-1.324352,"('corrupt', 'incorrupt')",-1.1761978,-1.324352,-0.1481542
36,-0.9800509,-1.0034121,"('hostile', 'amicable')",-0.9800509,-1.0034121,-0.0233612
37,0.95786667,0.85866266,"('fake', 'genuine')",0.9578667,0.8586627,-0.099204
38,0.31054893,0.34120995,"('untruthful', 'truthful')",0.3105489,0.3412099,0.030661
39,0.23532735,0.31431454,"('exploitative', 'cooperative')",0.2353273,0.3143145,0.0789872
40,-1.6467675,-1.8647778,"('stingy', 'generous')",-1.6467675,-1.8647778,-0.2180103
41,0.104604974,0.11563784,"('unforgiving', 'forgiving')",0.104605,0.1156378,0.0110328
42,-1.9867971,-1.9860713,"('unreliable', 'reliable')",-1.9867971,-1.9860713,0.0007258
43,1.9074044,1.8857597,"('irresponsible', 'responsible')",1.9074044,1.8857597,-0.0216447
44,-1.5795606,-1.6453023,"('prejudiced', 'unprejudiced')",-1.5795606,-1.6453023,-0.0657417
45,0.47429055,0.56085056,"('incompetent', 'competent')",0.4742905,0.5608506,0.0865601
46,-0.070652336,0.019647494,"('uncompetitive', 'competitive')",-0.0706523,0.0196475,0.0902998
47,5.7290854,5.858091,"('stupid', 'smart')",5.7290854,5.8580909,0.1290055
48,1.3393345,1.2442782,"('unintelligent', 'intelligent')",1.3393345,1.2442782,-0.0950563
49,0.3306452,0.37822807,"('unable', 'able')",0.3306452,0.3782281,0.0475829
50,0.1734411,0.18604931,"('clumsy', 'skillful')",0.1734411,0.1860493,0.0126082
51,0.8081541,0.788276,"('uneducated', 'educated')",0.8081541,0.788276,-0.0198781
52,-0.09760896,-0.051259167,"('irrational', 'rational')",-0.097609,-0.0512592,0.0463498
53,0.59691334,0.5008676,"('uncreative', 'creative')",0.5969133,0.5008676,-0.0960457
54,1.5012966,1.5483861,"('incapable', 'capable')",1.5012966,1.5483861,0.0470895
55,1.4668692,1.4381785,"('incompetent', 'clever')",1.4668692,1.4381785,-0.0286907
56,1.1327332,1.1518675,"('impractical', 'practical')",1.1327332,1.1518675,0.0191343
57,-2.7314706,-2.6888213,"('unimaginative', 'imaginative')",-2.7314706,-2.6888213,0.0426493
58,0.4234746,0.49980435,"('undiscriminating', 'discriminating')",0.4234746,0.4998043,0.0763297
59,-0.19911721,-0.092602596,"('foolish', 'wise')",-0.1991172,-0.0926026,0.1065146
60,1.1982387,1.1990236,"('inefficient', 'efficient')",1.1982387,1.1990236,0.0007849
61,0.8889059,0.8302156,"('illogical', 'logical')",0.8889059,0.8302156,-0.0586903
62,1.5584068,1.5482713,"('incompetent', 'brilliant')",1.5584068,1.5482713,-0.0101355
63,1.073005,1.0192556,"('unperceptive', 'insightful')",1.073005,1.0192556,-0.0537494
64,-6.0142775,-6.03984,"('shy', 'confident')",-6.0142775,-6.0398402,-0.0255627
65,1.2355812,1.1441945,"('insecure', 'secure')",1.2355812,1.1441945,-0.0913867
66,-0.2436512,-0.2950312,"('inactive', 'active')",-0.2436512,-0.2950312,-0.05138
67,-0.50472265,-0.33348578,"('doubtful', 'determined')",-0.5047227,-0.3334858,0.1712369
68,-0.33914918,-0.4179932,"('dependent', 'independent')",-0.3391492,-0.4179932,-0.078844
69,-2.2210686,-2.1561282,"('lazy', 'industrious')",-2.2210686,-2.1561282,0.0649404
70,1.3471322,1.3030705,"('lethargic', 'energetic')",1.3471322,1.3030705,-0.0440617
71,0.35020283,0.32951072,"('diffident', 'self-confident')",0.3502028,0.3295107,-0.0206921
72,0.52793527,0.43909374,"('unambitious', 'ambitious')",0.5279353,0.4390937,-0.0888416
73,-3.0602217,-3.09577,"('helpless', 'self-reliant')",-3.0602217,-3.0957699,-0.0355482
74,0.06928694,0.002751127,"('undedicated', 'dedicated')",0.0692869,0.0027511,-0.0665358
75,-1.2844039,-1.2828834,"('meek', 'impulsive')",-1.2844039,-1.2828834,0.0015205
76,0.95642585,0.68452984,"('anxious', 'daring')",0.9564258,0.6845298,-0.271896
77,-1.0541495,-1.0091581,"('unmotivated', 'motivated')",-1.0541495,-1.0091581,0.0449914
78,-0.403452,-0.425086,"('nonresilient', 'resilient')",-0.403452,-0.425086,-0.021634
79,-0.4100394,-0.47741908,"('wavering', 'unwavering')",-0.4100394,-0.4774191,-0.0673797
80,-0.0050413087,-0.08431974,"('dominated', 'dominating')",-0.0050413,-0.0843197,-0.0792784
81,0.12801899,0.14430478,"('submissive', 'aggressive')",0.128019,0.1443048,0.0162858
82,6.785998,6.9833097,"('poor', 'rich')",6.7859979,6.9833097,0.1973118
83,-0.43749994,-0.42731738,"('powerless', 'powerful')",-0.4374999,-0.4273174,0.0101825
84,0.21772511,0.22773317,"('inferior', 'superior')",0.2177251,0.2277332,0.0100081
85,-1.4181135,-1.4357394,"('insignificant', 'prestigious')",-1.4181135,-1.4357394,-0.0176259
86,0.56067115,0.59820133,"('uninfluential', 'influential')",0.5606712,0.5982013,0.0375301
87,0.43167245,0.5752311,"('unsuccessful', 'successful')",0.4316725,0.5752311,0.1435586
88,0.08608879,0.10140742,"('low', 'eminent')",0.0860888,0.1014074,0.0153186
