,housing_male,housing_female,tuple,average_male,average_female,female-male
41,0.13850152,0.16802141,"('unforgiving', 'forgiving')",0.1385015,0.1680214,0.0295199
42,-2.8774214,-2.7458792,"('unreliable', 'reliable')",-2.8774214,-2.7458792,0.1315422
43,0.79542994,0.88939625,"('irresponsible', 'responsible')",0.7954299,0.8893963,0.0939664
44,-1.3758087,-1.3111777,"('prejudiced', 'unprejudiced')",-1.3758087,-1.3111777,0.064631
45,0.02029295,0.11852071,"('incompetent', 'competent')",0.020293,0.1185207,0.0982277
46,-1.6594886,-1.5842806,"('uncompetitive', 'competitive')",-1.6594886,-1.5842806,0.075208
47,5.531386,5.641038,"('stupid', 'smart')",5.5313859,5.6410379,0.109652
48,0.22822547,0.2518346,"('unintelligent', 'intelligent')",0.2282255,0.2518346,0.0236091
49,-0.19221883,-0.06294782,"('unable', 'able')",-0.1922188,-0.0629478,0.129271
50,0.036248572,-0.018714882,"('clumsy', 'skillful')",0.0362486,-0.0187149,-0.0549635
51,-0.77584475,-0.72889227,"('uneducated', 'educated')",-0.7758448,-0.7288923,0.0469525
52,0.80752534,0.5576275,"('irrational', 'rational')",0.8075253,0.5576275,-0.2498978
53,0.7124767,0.5652641,"('uncreative', 'creative')",0.7124767,0.5652641,-0.1472126
54,1.2585524,1.2572973,"('incapable', 'capable')",1.2585524,1.2572973,-0.0012551
55,-0.47912303,-0.29850033,"('incompetent', 'clever')",-0.479123,-0.2985003,0.1806227
56,-0.022766959,0.11304748,"('impractical', 'practical')",-0.022767,0.1130475,0.1358145
57,-2.6508338,-2.648634,"('unimaginative', 'imaginative')",-2.6508338,-2.648634,0.0021998
58,0.00014743209,0.08983269,"('undiscriminating', 'discriminating')",0.0001474,0.0898327,0.0896853
59,1.1613368,1.057495,"('foolish', 'wise')",1.1613368,1.057495,-0.1038418
60,-0.74482757,-0.51057446,"('inefficient', 'efficient')",-0.7448276,-0.5105745,0.2342531
61,0.27666378,0.12857945,"('illogical', 'logical')",0.2766638,0.1285795,-0.1480843
62,-0.141082,0.06380496,"('incompetent', 'brilliant')",-0.141082,0.063805,0.204887
63,-0.10337901,0.037434895,"('unperceptive', 'insightful')",-0.103379,0.0374349,0.1408139
64,-7.0987506,-6.99926,"('shy', 'confident')",-7.0987506,-6.9992599,0.0994907
65,-0.9203079,-0.77181363,"('insecure', 'secure')",-0.9203079,-0.7718136,0.1484943
66,0.723156,0.59539425,"('inactive', 'active')",0.723156,0.5953943,-0.1277617
67,-0.42804438,-0.28706953,"('doubtful', 'determined')",-0.4280444,-0.2870695,0.1409749
68,-1.1389246,-1.1337904,"('dependent', 'independent')",-1.1389246,-1.1337904,0.0051342
69,-0.8111875,-0.89646375,"('lazy', 'industrious')",-0.8111875,-0.8964638,-0.0852763
70,-0.09442053,0.031326998,"('lethargic', 'energetic')",-0.0944205,0.031327,0.1257475
71,1.7648671,1.7001091,"('diffident', 'self-confident')",1.7648671,1.7001091,-0.064758
72,0.64020455,0.7304955,"('unambitious', 'ambitious')",0.6402045,0.7304955,0.090291
73,-3.0492964,-3.0460258,"('helpless', 'self-reliant')",-3.0492964,-3.0460258,0.0032706
74,-0.13883111,-0.1865556,"('undedicated', 'dedicated')",-0.1388311,-0.1865556,-0.0477245
75,-0.7229037,-0.6764144,"('meek', 'impulsive')",-0.7229037,-0.6764144,0.0464893
76,-0.71830463,-0.520281,"('anxious', 'daring')",-0.7183046,-0.520281,0.1980236
77,-1.6737666,-1.4846894,"('unmotivated', 'motivated')",-1.6737666,-1.4846894,0.1890772
78,0.048958335,-0.011375137,"('nonresilient', 'resilient')",0.0489583,-0.0113751,-0.0603334
79,0.5783622,0.5671446,"('wavering', 'unwavering')",0.5783622,0.5671446,-0.0112176
80,-1.2627403,-1.197948,"('dominated', 'dominating')",-1.2627403,-1.197948,0.0647923
81,-1.782403,-1.5758476,"('submissive', 'aggressive')",-1.782403,-1.5758476,0.2065554
82,6.187363,6.2879515,"('poor', 'rich')",6.1873631,6.2879515,0.1005884
83,-0.40317166,-0.3270978,"('powerless', 'powerful')",-0.4031717,-0.3270978,0.0760739
84,0.09043647,0.04854062,"('inferior', 'superior')",0.0904365,0.0485406,-0.0418959
85,0.7410159,0.56708235,"('insignificant', 'prestigious')",0.7410159,0.5670823,-0.1739336
86,-0.015322376,-0.05043573,"('uninfluential', 'influential')",-0.0153224,-0.0504357,-0.0351133
87,0.13121232,0.17445913,"('unsuccessful', 'successful')",0.1312123,0.1744591,0.0432468
88,-0.32780832,-0.31708953,"('low', 'eminent')",-0.3278083,-0.3170895,0.0107188
