,recognition_male,recognition_female,tuple,average_male,average_female,female-male
21,-0.05844692,-0.020213768,"('immoral', 'moral')",-0.0584469,-0.0202138,0.0382331
22,-0.0088073425,-0.08123198,"('untrustworthy', 'trustworthy')",-0.0088073,-0.081232,-0.0724247
23,6.9343,6.9804325,"('insincere', 'sincere')",6.9342999,6.9804325,0.0461326
24,2.256734,2.2949362,"('dishonest', 'honest')",2.2567339,2.2949362,0.0382023
25,0.5168504,0.43837,"('egoistic', 'altruistic')",0.5168504,0.43837,-0.0784804
26,0.39616036,0.37765622,"('hardhearted', 'benevolent')",0.3961604,0.3776562,-0.0185042
27,1.7258111,1.6004618,"('hardhearted', 'softhearted')",1.7258111,1.6004618,-0.1253493
28,1.26627,1.2646117,"('disloyal', 'loyal')",1.26627,1.2646117,-0.0016583
29,-0.08934021,-0.16207996,"('unfair', 'fair')",-0.0893402,-0.16208,-0.0727398
30,1.287083,1.1638234,"('intolerant', 'tolerant')",1.287083,1.1638234,-0.1232596
31,-0.6824702,-0.5942686,"('evil', 'good')",-0.6824702,-0.5942686,0.0882016
32,1.4050578,1.3191178,"('unkind', 'kind')",1.4050578,1.3191178,-0.08594
33,-0.40189958,-0.3166884,"('wrong', 'right')",-0.4018996,-0.3166884,0.0852112
34,4.92655,5.064893,"('mean', 'honorable')",4.9265499,5.0648928,0.1383429
35,-0.5434817,-0.5665895,"('corrupt', 'incorrupt')",-0.5434817,-0.5665895,-0.0231078
36,-0.4443129,-0.43653473,"('hostile', 'amicable')",-0.4443129,-0.4365347,0.0077782
37,0.961403,0.9484572,"('fake', 'genuine')",0.961403,0.9484572,-0.0129458
38,0.24369258,0.22346109,"('untruthful', 'truthful')",0.2436926,0.2234611,-0.0202315
39,-0.006211211,-0.08014476,"('exploitative', 'cooperative')",-0.0062112,-0.0801448,-0.0739336
40,-0.89194274,-0.9089929,"('stingy', 'generous')",-0.8919427,-0.9089929,-0.0170502
41,-0.050016496,-0.13778636,"('unforgiving', 'forgiving')",-0.0500165,-0.1377864,-0.0877699
42,-1.6903628,-1.6639626,"('unreliable', 'reliable')",-1.6903628,-1.6639626,0.0264002
43,1.4727021,1.3779479,"('irresponsible', 'responsible')",1.4727021,1.3779479,-0.0947542
44,-1.4055613,-1.5799567,"('prejudiced', 'unprejudiced')",-1.4055613,-1.5799567,-0.1743954
45,0.5629205,0.61152256,"('incompetent', 'competent')",0.5629205,0.6115226,0.0486021
46,-0.6536548,-0.6235086,"('uncompetitive', 'competitive')",-0.6536548,-0.6235086,0.0301462
47,5.3583274,5.534778,"('stupid', 'smart')",5.3583274,5.5347781,0.1764507
48,1.0866053,1.0258209,"('unintelligent', 'intelligent')",1.0866053,1.0258209,-0.0607844
49,0.48782447,0.58768016,"('unable', 'able')",0.4878245,0.5876802,0.0998557
50,0.45130384,0.613469,"('clumsy', 'skillful')",0.4513038,0.613469,0.1621652
51,0.83139205,0.8273695,"('uneducated', 'educated')",0.831392,0.8273695,-0.0040225
52,-0.12830243,-0.09494205,"('irrational', 'rational')",-0.1283024,-0.094942,0.0333604
53,0.9653328,0.9502511,"('uncreative', 'creative')",0.9653328,0.9502511,-0.0150817
54,1.6202853,1.7993162,"('incapable', 'capable')",1.6202853,1.7993162,0.1790309
55,0.83113545,0.7899655,"('incompetent', 'clever')",0.8311355,0.7899655,-0.04117
56,0.59637904,0.570386,"('impractical', 'practical')",0.596379,0.570386,-0.025993
57,-2.7355878,-2.6361125,"('unimaginative', 'imaginative')",-2.7355878,-2.6361125,0.0994753
58,-0.008926922,-0.03797891,"('undiscriminating', 'discriminating')",-0.0089269,-0.0379789,-0.029052
59,0.40559325,0.5816674,"('foolish', 'wise')",0.4055932,0.5816674,0.1760742
60,0.39327684,0.31019786,"('inefficient', 'efficient')",0.3932768,0.3101979,-0.0830789
61,0.44680312,0.32986218,"('illogical', 'logical')",0.4468031,0.3298622,-0.1169409
62,1.5497705,1.6071284,"('incompetent', 'brilliant')",1.5497705,1.6071284,0.0573579
63,0.9654922,1.1332979,"('unperceptive', 'insightful')",0.9654922,1.1332979,0.1678057
64,-5.829017,-5.788529,"('shy', 'confident')",-5.8290172,-5.7885289,0.0404883
65,0.7061057,0.7036201,"('insecure', 'secure')",0.7061057,0.7036201,-0.0024856
66,0.13498066,0.1522905,"('inactive', 'active')",0.1349807,0.1522905,0.0173098
67,-0.95335114,-0.9436911,"('doubtful', 'determined')",-0.9533511,-0.9436911,0.00966
68,-0.29580757,-0.23557153,"('dependent', 'independent')",-0.2958076,-0.2355715,0.0602361
69,-1.3208824,-1.2932287,"('lazy', 'industrious')",-1.3208824,-1.2932287,0.0276537
70,1.505899,1.513904,"('lethargic', 'energetic')",1.505899,1.513904,0.008005
71,0.8424642,0.991128,"('diffident', 'self-confident')",0.8424642,0.991128,0.1486638
72,1.0972488,1.1425914,"('unambitious', 'ambitious')",1.0972488,1.1425914,0.0453426
73,-2.816877,-2.72276,"('helpless', 'self-reliant')",-2.8168769,-2.72276,0.0941169
74,0.41742417,0.35394666,"('undedicated', 'dedicated')",0.4174242,0.3539467,-0.0634775
75,-0.6553085,-0.5568551,"('meek', 'impulsive')",-0.6553085,-0.5568551,0.0984534
76,0.91280365,0.7980733,"('anxious', 'daring')",0.9128036,0.7980733,-0.1147303
77,-0.91701925,-0.8888724,"('unmotivated', 'motivated')",-0.9170192,-0.8888724,0.0281468
78,-0.2784505,-0.27538615,"('nonresilient', 'resilient')",-0.2784505,-0.2753862,0.0030643
79,0.35979205,0.4799525,"('wavering', 'unwavering')",0.3597921,0.4799525,0.1201604
80,-0.12100613,-0.21332097,"('dominated', 'dominating')",-0.1210061,-0.213321,-0.0923149
81,-0.122792676,-0.11731482,"('submissive', 'aggressive')",-0.1227927,-0.1173148,0.0054779
82,6.849485,7.0517263,"('poor', 'rich')",6.8494849,7.0517263,0.2022414
83,-0.3143938,-0.34784156,"('powerless', 'powerful')",-0.3143938,-0.3478416,-0.0334478
84,0.4141062,0.42684633,"('inferior', 'superior')",0.4141062,0.4268463,0.0127401
85,-0.595309,-0.59221923,"('insignificant', 'prestigious')",-0.595309,-0.5922192,0.0030898
86,0.568002,0.60282004,"('uninfluential', 'influential')",0.568002,0.60282,0.034818
87,0.49479187,0.69140834,"('unsuccessful', 'successful')",0.4947919,0.6914083,0.1966164
88,0.3763388,0.4916844,"('low', 'eminent')",0.3763388,0.4916844,0.1153456
