,panic_male,panic_female,tuple,average_male,average_female,female-male
26,0.41979057,0.3762439,"('hardhearted', 'benevolent')",0.4197906,0.3762439,-0.0435467
27,2.1014698,1.8853464,"('hardhearted', 'softhearted')",2.1014698,1.8853464,-0.2161234
28,1.0537657,0.9960354,"('disloyal', 'loyal')",1.0537657,0.9960354,-0.0577303
29,-0.6339744,-0.74197763,"('unfair', 'fair')",-0.6339744,-0.7419776,-0.1080032
30,0.9479887,0.96344763,"('intolerant', 'tolerant')",0.9479887,0.9634476,0.0154589
31,-1.5061748,-1.4378004,"('evil', 'good')",-1.5061748,-1.4378004,0.0683744
32,1.5375692,1.3503538,"('unkind', 'kind')",1.5375692,1.3503538,-0.1872154
33,-0.20905675,-0.16980816,"('wrong', 'right')",-0.2090567,-0.1698082,0.0392485
34,4.81992,5.0451417,"('mean', 'honorable')",4.8199201,5.0451417,0.2252216
35,-1.1821563,-1.2039486,"('corrupt', 'incorrupt')",-1.1821563,-1.2039486,-0.0217923
36,-1.4538589,-1.5262016,"('hostile', 'amicable')",-1.4538589,-1.5262016,-0.0723427
37,1.1846828,1.000638,"('fake', 'genuine')",1.1846828,1.000638,-0.1840448
38,0.06446788,0.054973766,"('untruthful', 'truthful')",0.0644679,0.0549738,-0.0094941
39,0.3121616,0.2677284,"('exploitative', 'cooperative')",0.3121616,0.2677284,-0.0444332
40,-0.58672965,-0.79958415,"('stingy', 'generous')",-0.5867296,-0.7995842,-0.2128546
41,-0.16363361,-0.30283782,"('unforgiving', 'forgiving')",-0.1636336,-0.3028378,-0.1392042
42,-2.1370687,-2.1644838,"('unreliable', 'reliable')",-2.1370687,-2.1644838,-0.0274151
43,1.3083687,1.3288039,"('irresponsible', 'responsible')",1.3083687,1.3288039,0.0204352
44,-1.845359,-2.0379198,"('prejudiced', 'unprejudiced')",-1.845359,-2.0379198,-0.1925608
45,0.67829025,0.65197825,"('incompetent', 'competent')",0.6782902,0.6519783,-0.0263119
46,-0.20815964,-0.18205258,"('uncompetitive', 'competitive')",-0.2081596,-0.1820526,0.026107
47,5.0543776,5.054528,"('stupid', 'smart')",5.0543776,5.0545282,0.0001506
48,0.8801111,0.92788166,"('unintelligent', 'intelligent')",0.8801111,0.9278817,0.0477706
49,0.35209057,0.55246913,"('unable', 'able')",0.3520906,0.5524691,0.2003785
50,-0.20309418,-0.14761838,"('clumsy', 'skillful')",-0.2030942,-0.1476184,0.0554758
51,1.2502818,1.1261996,"('uneducated', 'educated')",1.2502818,1.1261996,-0.1240822
52,-0.4838117,-0.4724306,"('irrational', 'rational')",-0.4838117,-0.4724306,0.0113811
53,0.0748729,0.06477304,"('uncreative', 'creative')",0.0748729,0.064773,-0.0100999
54,1.1637831,1.4452394,"('incapable', 'capable')",1.1637831,1.4452394,0.2814563
55,1.5483005,1.5212462,"('incompetent', 'clever')",1.5483005,1.5212462,-0.0270543
56,0.7465681,0.79611313,"('impractical', 'practical')",0.7465681,0.7961131,0.049545
57,-2.1900215,-2.258336,"('unimaginative', 'imaginative')",-2.1900215,-2.2583361,-0.0683146
58,0.19517814,0.15040314,"('undiscriminating', 'discriminating')",0.1951781,0.1504031,-0.044775
59,-0.21805406,-0.082971275,"('foolish', 'wise')",-0.2180541,-0.0829713,0.1350828
60,0.89109933,0.8005854,"('inefficient', 'efficient')",0.8910993,0.8005854,-0.0905139
61,0.67953104,0.6094476,"('illogical', 'logical')",0.679531,0.6094476,-0.0700834
62,1.9083288,2.00248,"('incompetent', 'brilliant')",1.9083288,2.00248,0.0941512
63,1.0143522,1.1555517,"('unperceptive', 'insightful')",1.0143522,1.1555517,0.1411995
64,-6.125338,-5.9577565,"('shy', 'confident')",-6.1253381,-5.9577565,0.1675816
65,0.77080935,0.7447638,"('insecure', 'secure')",0.7708094,0.7447638,-0.0260456
66,-0.47734696,-0.35610318,"('inactive', 'active')",-0.477347,-0.3561032,0.1212438
67,-1.1466194,-1.1142505,"('doubtful', 'determined')",-1.1466194,-1.1142505,0.0323689
68,-0.34535408,-0.16578363,"('dependent', 'independent')",-0.3453541,-0.1657836,0.1795705
69,-2.3957112,-2.3517787,"('lazy', 'industrious')",-2.3957112,-2.3517787,0.0439325
70,1.8142617,1.8351847,"('lethargic', 'energetic')",1.8142617,1.8351847,0.020923
71,0.4351853,0.6596356,"('diffident', 'self-confident')",0.4351853,0.6596356,0.2244503
72,1.2394632,1.3552858,"('unambitious', 'ambitious')",1.2394632,1.3552858,0.1158226
73,-2.6189525,-2.6047635,"('helpless', 'self-reliant')",-2.6189525,-2.6047635,0.014189
74,0.46968335,0.4221912,"('undedicated', 'dedicated')",0.4696833,0.4221912,-0.0474921
75,-0.94995725,-0.85688907,"('meek', 'impulsive')",-0.9499573,-0.8568891,0.0930682
76,0.7020365,0.59236205,"('anxious', 'daring')",0.7020365,0.592362,-0.1096745
77,-1.1745716,-0.9938707,"('unmotivated', 'motivated')",-1.1745716,-0.9938707,0.1807009
78,-0.5636017,-0.40422422,"('nonresilient', 'resilient')",-0.5636017,-0.4042242,0.1593775
79,-0.39565688,-0.26936987,"('wavering', 'unwavering')",-0.3956569,-0.2693699,0.126287
80,0.2893642,0.25257382,"('dominated', 'dominating')",0.2893642,0.2525738,-0.0367904
81,0.093253925,0.05220273,"('submissive', 'aggressive')",0.0932539,0.0522027,-0.0410512
82,6.772201,6.994044,"('poor', 'rich')",6.7722011,6.9940438,0.2218427
83,-0.5410142,-0.36799884,"('powerless', 'powerful')",-0.5410142,-0.3679988,0.1730154
84,0.3091365,0.3033867,"('inferior', 'superior')",0.3091365,0.3033867,-0.0057498
85,-1.5378034,-1.5696096,"('insignificant', 'prestigious')",-1.5378034,-1.5696096,-0.0318062
86,1.1463928,1.1605849,"('uninfluential', 'influential')",1.1463928,1.1605849,0.0141921
87,0.8233978,1.0117052,"('unsuccessful', 'successful')",0.8233978,1.0117052,0.1883074
88,0.30626497,0.4176366,"('low', 'eminent')",0.306265,0.4176366,0.1113716
