,contract_male,contract_female,tuple,average_male,average_female,female-male
64,-5.131738,-5.153936,"('shy', 'confident')",-5.1317382,-5.1539359,-0.0221977
65,1.2722058,1.1889727,"('insecure', 'secure')",1.2722058,1.1889727,-0.0832331
66,-0.90511906,-0.9659074,"('inactive', 'active')",-0.9051191,-0.9659074,-0.0607883
67,0.07506025,0.085965425,"('doubtful', 'determined')",0.0750602,0.0859654,0.0109052
68,-0.99944353,-0.9719494,"('dependent', 'independent')",-0.9994435,-0.9719494,0.0274941
69,-2.0146494,-2.0007467,"('lazy', 'industrious')",-2.0146494,-2.0007467,0.0139027
70,1.5417778,1.5152438,"('lethargic', 'energetic')",1.5417778,1.5152438,-0.026534
71,0.028393272,0.050071716,"('diffident', 'self-confident')",0.0283933,0.0500717,0.0216784
72,0.91265875,1.0466695,"('unambitious', 'ambitious')",0.9126588,1.0466695,0.1340107
73,-3.535289,-3.4749055,"('helpless', 'self-reliant')",-3.535289,-3.4749055,0.0603835
74,-0.059822083,-0.090265006,"('undedicated', 'dedicated')",-0.0598221,-0.090265,-0.0304429
75,-1.5225329,-1.3211677,"('meek', 'impulsive')",-1.5225329,-1.3211677,0.2013652
76,0.5892189,0.5225383,"('anxious', 'daring')",0.5892189,0.5225383,-0.0666806
77,-0.16943456,-0.1984351,"('unmotivated', 'motivated')",-0.1694346,-0.1984351,-0.0290005
78,-0.35067078,-0.45691738,"('nonresilient', 'resilient')",-0.3506708,-0.4569174,-0.1062466
79,-1.2785628,-1.2267059,"('wavering', 'unwavering')",-1.2785628,-1.2267059,0.0518569
80,0.21626136,0.09785189,"('dominated', 'dominating')",0.2162614,0.0978519,-0.1184095
81,0.70824856,0.68486917,"('submissive', 'aggressive')",0.7082486,0.6848692,-0.0233794
82,6.1066465,6.259301,"('poor', 'rich')",6.1066465,6.2593012,0.1526547
83,-0.30645618,-0.33622348,"('powerless', 'powerful')",-0.3064562,-0.3362235,-0.0297673
84,0.35380417,0.3980854,"('inferior', 'superior')",0.3538042,0.3980854,0.0442812
85,-1.9760271,-1.9757845,"('insignificant', 'prestigious')",-1.9760271,-1.9757845,0.0002426
86,0.86116517,0.83221895,"('uninfluential', 'influential')",0.8611652,0.8322189,-0.0289463
87,0.48124295,0.4811893,"('unsuccessful', 'successful')",0.481243,0.4811893,-5.37e-05
88,0.16516368,0.12373653,"('low', 'eminent')",0.1651637,0.1237365,-0.0414272
