,wisdom_male,wisdom_female,tuple,average_male,average_female,female-male
24,2.413145,2.4771512,"('dishonest', 'honest')",2.4131451,2.4771512,0.0640061
25,0.7565216,0.593432,"('egoistic', 'altruistic')",0.7565216,0.593432,-0.1630896
26,0.33266857,0.17951639,"('hardhearted', 'benevolent')",0.3326686,0.1795164,-0.1531522
27,1.8803016,1.6534557,"('hardhearted', 'softhearted')",1.8803016,1.6534557,-0.2268459
28,1.4733444,1.3937863,"('disloyal', 'loyal')",1.4733444,1.3937863,-0.0795581
29,-0.34348133,-0.42809466,"('unfair', 'fair')",-0.3434813,-0.4280947,-0.0846134
30,1.1200156,1.1402348,"('intolerant', 'tolerant')",1.1200156,1.1402348,0.0202192
31,-1.6371236,-1.6071583,"('evil', 'good')",-1.6371236,-1.6071583,0.0299653
32,1.5338218,1.4476348,"('unkind', 'kind')",1.5338218,1.4476348,-0.086187
33,0.114808574,0.17746928,"('wrong', 'right')",0.1148086,0.1774693,0.0626607
34,4.8190584,4.9936337,"('mean', 'honorable')",4.8190584,4.9936337,0.1745753
35,-1.2210927,-1.2725562,"('corrupt', 'incorrupt')",-1.2210927,-1.2725562,-0.0514635
36,-1.3062971,-1.3912443,"('hostile', 'amicable')",-1.3062971,-1.3912443,-0.0849472
37,1.3511192,1.26414,"('fake', 'genuine')",1.3511192,1.26414,-0.0869792
38,0.32145104,0.3605314,"('untruthful', 'truthful')",0.321451,0.3605314,0.0390804
39,0.4636084,0.48436952,"('exploitative', 'cooperative')",0.4636084,0.4843695,0.0207611
40,-0.61785,-0.81860626,"('stingy', 'generous')",-0.61785,-0.8186063,-0.2007563
41,0.015776101,-0.07636176,"('unforgiving', 'forgiving')",0.0157761,-0.0763618,-0.0921379
42,-1.7144651,-1.7143989,"('unreliable', 'reliable')",-1.7144651,-1.7143989,6.62e-05
43,1.5161202,1.516704,"('irresponsible', 'responsible')",1.5161202,1.516704,0.0005838
44,-1.770906,-1.9342526,"('prejudiced', 'unprejudiced')",-1.770906,-1.9342526,-0.1633466
45,0.8210477,0.8586599,"('incompetent', 'competent')",0.8210477,0.8586599,0.0376122
46,-0.30416492,-0.24251959,"('uncompetitive', 'competitive')",-0.3041649,-0.2425196,0.0616453
47,5.0564685,5.128327,"('stupid', 'smart')",5.0564685,5.1283269,0.0718584
48,0.88594055,0.9241935,"('unintelligent', 'intelligent')",0.8859406,0.9241935,0.0382529
49,0.5488463,0.6732733,"('unable', 'able')",0.5488463,0.6732733,0.124427
50,-0.026462937,0.031858582,"('clumsy', 'skillful')",-0.0264629,0.0318586,0.0583215
51,1.2486464,1.2803534,"('uneducated', 'educated')",1.2486464,1.2803534,0.031707
52,0.038840353,0.05565505,"('irrational', 'rational')",0.0388404,0.0556551,0.0168147
53,0.33973455,0.28149468,"('uncreative', 'creative')",0.3397346,0.2814947,-0.0582399
54,1.388252,1.6572579,"('incapable', 'capable')",1.388252,1.6572579,0.2690059
55,1.7278838,1.7687715,"('incompetent', 'clever')",1.7278838,1.7687715,0.0408877
56,1.015922,1.1141515,"('impractical', 'practical')",1.015922,1.1141515,0.0982295
57,-1.9160678,-1.8710349,"('unimaginative', 'imaginative')",-1.9160678,-1.8710349,0.0450329
58,0.13415347,0.03079781,"('undiscriminating', 'discriminating')",0.1341535,0.0307978,-0.1033557
59,0.22600074,0.3374645,"('foolish', 'wise')",0.2260007,0.3374645,0.1114638
60,1.054601,1.0232683,"('inefficient', 'efficient')",1.054601,1.0232683,-0.0313327
61,0.89864695,0.7377369,"('illogical', 'logical')",0.898647,0.7377369,-0.1609101
62,2.044439,2.190683,"('incompetent', 'brilliant')",2.0444391,2.1906829,0.1462438
63,1.2943275,1.4636283,"('unperceptive', 'insightful')",1.2943275,1.4636283,0.1693008
64,-5.647403,-5.3807173,"('shy', 'confident')",-5.6474028,-5.3807173,0.2666855
65,0.87005174,0.9229409,"('insecure', 'secure')",0.8700517,0.9229409,0.0528892
66,-0.50456023,-0.39673895,"('inactive', 'active')",-0.5045602,-0.3967389,0.1078213
67,-0.9841813,-0.96384275,"('doubtful', 'determined')",-0.9841813,-0.9638427,0.0203386
68,-0.21291506,-0.10055982,"('dependent', 'independent')",-0.2129151,-0.1005598,0.1123553
69,-2.044447,-1.9874365,"('lazy', 'industrious')",-2.0444469,-1.9874365,0.0570104
70,1.9267015,2.013262,"('lethargic', 'energetic')",1.9267015,2.013262,0.0865605
71,0.568574,0.6712337,"('diffident', 'self-confident')",0.568574,0.6712337,0.1026597
72,1.041368,1.1214558,"('unambitious', 'ambitious')",1.041368,1.1214558,0.0800878
73,-2.2924833,-2.2435005,"('helpless', 'self-reliant')",-2.2924833,-2.2435005,0.0489828
74,0.5478973,0.4447475,"('undedicated', 'dedicated')",0.5478973,0.4447475,-0.1031498
75,-1.2843907,-1.1312407,"('meek', 'impulsive')",-1.2843907,-1.1312407,0.15315
76,0.7270351,0.7012839,"('anxious', 'daring')",0.7270351,0.7012839,-0.0257512
77,-1.1524897,-0.91091114,"('unmotivated', 'motivated')",-1.1524897,-0.9109111,0.2415786
78,-0.44450554,-0.3833365,"('nonresilient', 'resilient')",-0.4445055,-0.3833365,0.061169
79,-0.39804384,-0.30903766,"('wavering', 'unwavering')",-0.3980438,-0.3090377,0.0890061
80,0.4786012,0.53704995,"('dominated', 'dominating')",0.4786012,0.5370499,0.0584487
81,0.18079011,0.29505077,"('submissive', 'aggressive')",0.1807901,0.2950508,0.1142607
82,6.4840665,6.6937876,"('poor', 'rich')",6.4840665,6.6937876,0.2097211
83,-0.40894523,-0.29731154,"('powerless', 'powerful')",-0.4089452,-0.2973115,0.1116337
84,0.18515912,0.13354534,"('inferior', 'superior')",0.1851591,0.1335453,-0.0516138
85,-1.2792424,-1.4409603,"('insignificant', 'prestigious')",-1.2792424,-1.4409603,-0.1617179
86,1.0165955,1.088013,"('uninfluential', 'influential')",1.0165955,1.0880131,0.0714176
87,0.8041357,1.0060971,"('unsuccessful', 'successful')",0.8041357,1.0060971,0.2019614
88,0.4402422,0.55853254,"('low', 'eminent')",0.4402422,0.5585325,0.1182903
