,windscreen_male,windscreen_female,tuple,average_male,average_female,female-male
49,0.21893191,0.35130844,"('unable', 'able')",0.2189319,0.3513084,0.1323765
50,0.034334056,-0.008774109,"('clumsy', 'skillful')",0.0343341,-0.0087741,-0.0431082
51,-0.16418143,-0.1831871,"('uneducated', 'educated')",-0.1641814,-0.1831871,-0.0190057
52,-0.65649587,-0.8678387,"('irrational', 'rational')",-0.6564959,-0.8678387,-0.2113428
53,0.4648301,0.20651102,"('uncreative', 'creative')",0.4648301,0.206511,-0.2583191
54,-0.07323472,-0.1979932,"('incapable', 'capable')",-0.0732347,-0.1979932,-0.1247585
55,0.3241714,0.45458975,"('incompetent', 'clever')",0.3241714,0.4545898,0.1304184
56,1.8536143,1.8247554,"('impractical', 'practical')",1.8536143,1.8247554,-0.0288589
57,-0.13194191,-0.3844038,"('unimaginative', 'imaginative')",-0.1319419,-0.3844038,-0.2524619
58,0.9840106,0.90756696,"('undiscriminating', 'discriminating')",0.9840106,0.907567,-0.0764436
59,-0.38668302,-0.45286882,"('foolish', 'wise')",-0.386683,-0.4528688,-0.0661858
60,0.9321115,1.0879315,"('inefficient', 'efficient')",0.9321115,1.0879315,0.15582
61,0.28533334,0.14337988,"('illogical', 'logical')",0.2853333,0.1433799,-0.1419534
62,0.6297528,0.7443986,"('incompetent', 'brilliant')",0.6297528,0.7443986,0.1146458
63,0.53924817,0.53127503,"('unperceptive', 'insightful')",0.5392482,0.531275,-0.0079732
64,-1.468284,-1.4125875,"('shy', 'confident')",-1.468284,-1.4125875,0.0556965
65,0.44484025,0.58036315,"('insecure', 'secure')",0.4448403,0.5803632,0.1355229
66,0.37490368,0.17332116,"('inactive', 'active')",0.3749037,0.1733212,-0.2015825
67,0.16814718,0.14257495,"('doubtful', 'determined')",0.1681472,0.142575,-0.0255722
68,-0.10574672,-0.016142704,"('dependent', 'independent')",-0.1057467,-0.0161427,0.089604
69,-0.52660394,-0.50042963,"('lazy', 'industrious')",-0.5266039,-0.5004296,0.0261743
70,0.11422455,0.0017378964,"('lethargic', 'energetic')",0.1142246,0.0017379,-0.1124867
71,0.5536343,0.5092757,"('diffident', 'self-confident')",0.5536343,0.5092757,-0.0443586
72,-0.13023588,-0.08941434,"('unambitious', 'ambitious')",-0.1302359,-0.0894143,0.0408216
73,-0.6627605,-0.6779895,"('helpless', 'self-reliant')",-0.6627605,-0.6779895,-0.015229
74,-0.30277905,-0.26499468,"('undedicated', 'dedicated')",-0.302779,-0.2649947,0.0377843
75,0.518165,0.38545516,"('meek', 'impulsive')",0.518165,0.3854552,-0.1327098
76,0.7552757,0.6356005,"('anxious', 'daring')",0.7552757,0.6356005,-0.1196752
77,-0.9241589,-0.9780329,"('unmotivated', 'motivated')",-0.9241589,-0.9780329,-0.053874
78,-0.035012294,0.03102886,"('nonresilient', 'resilient')",-0.0350123,0.0310289,0.0660412
79,-0.4996581,-0.72449183,"('wavering', 'unwavering')",-0.4996581,-0.7244918,-0.2248337
80,1.0452362,1.1359568,"('dominated', 'dominating')",1.0452362,1.1359568,0.0907206
81,-0.039723385,0.13529724,"('submissive', 'aggressive')",-0.0397234,0.1352972,0.1750206
82,1.3208557,1.3209653,"('poor', 'rich')",1.3208557,1.3209653,0.0001096
83,0.9440203,0.82949907,"('powerless', 'powerful')",0.9440203,0.8294991,-0.1145212
84,0.048144415,-0.016262785,"('inferior', 'superior')",0.0481444,-0.0162628,-0.0644072
85,-0.41979492,-0.71484554,"('insignificant', 'prestigious')",-0.4197949,-0.7148455,-0.2950506
86,0.17983675,0.0132096,"('uninfluential', 'influential')",0.1798368,0.0132096,-0.1666272
87,0.6835217,0.7477666,"('unsuccessful', 'successful')",0.6835217,0.7477666,0.0642449
88,-0.68008053,-0.83834726,"('low', 'eminent')",-0.6800805,-0.8383473,-0.1582668
