,oleo_male,oleo_female,tuple,average_male,average_female,female-male
40,-1.3310157,-1.2726506,"('stingy', 'generous')",-1.3310157,-1.2726506,0.0583651
41,0.27435076,0.3084486,"('unforgiving', 'forgiving')",0.2743508,0.3084486,0.0340978
42,-1.1225034,-1.1187726,"('unreliable', 'reliable')",-1.1225034,-1.1187726,0.0037308
43,0.46063018,0.44789654,"('irresponsible', 'responsible')",0.4606302,0.4478965,-0.0127337
44,-0.829514,-0.84240264,"('prejudiced', 'unprejudiced')",-0.829514,-0.8424026,-0.0128886
45,0.009737985,0.041109268,"('incompetent', 'competent')",0.009738,0.0411093,0.0313713
46,0.2553468,0.08846435,"('uncompetitive', 'competitive')",0.2553468,0.0884643,-0.1668825
47,1.9732475,2.1704564,"('stupid', 'smart')",1.9732475,2.1704564,0.1972089
48,0.60420316,0.51378375,"('unintelligent', 'intelligent')",0.6042032,0.5137838,-0.0904194
49,0.0015777368,0.062191457,"('unable', 'able')",0.0015777,0.0621915,0.0606138
50,-0.14839897,-0.18842544,"('clumsy', 'skillful')",-0.148399,-0.1884254,-0.0400264
51,0.24830317,0.13613111,"('uneducated', 'educated')",0.2483032,0.1361311,-0.1121721
52,-0.97736835,-0.91162634,"('irrational', 'rational')",-0.9773684,-0.9116263,0.0657421
53,-0.9350166,-0.8890758,"('uncreative', 'creative')",-0.9350166,-0.8890758,0.0459408
54,0.019060068,0.02463053,"('incapable', 'capable')",0.0190601,0.0246305,0.0055704
55,0.23892759,0.11479437,"('incompetent', 'clever')",0.2389276,0.1147944,-0.1241332
56,1.3114638,1.153559,"('impractical', 'practical')",1.3114638,1.153559,-0.1579048
57,-1.6044276,-1.7312506,"('unimaginative', 'imaginative')",-1.6044276,-1.7312506,-0.126823
58,-0.1128831,-0.18208703,"('undiscriminating', 'discriminating')",-0.1128831,-0.182087,-0.0692039
59,-0.61692387,-0.46739408,"('foolish', 'wise')",-0.6169239,-0.4673941,0.1495298
60,0.997557,0.88768244,"('inefficient', 'efficient')",0.997557,0.8876824,-0.1098746
61,-0.02829083,-0.10709173,"('illogical', 'logical')",-0.0282908,-0.1070917,-0.0788009
62,0.9305661,1.0139532,"('incompetent', 'brilliant')",0.9305661,1.0139532,0.0833871
63,0.61880785,0.6067036,"('unperceptive', 'insightful')",0.6188079,0.6067036,-0.0121043
64,-2.7839756,-2.8970194,"('shy', 'confident')",-2.7839756,-2.8970194,-0.1130438
65,0.09574686,-0.010429442,"('insecure', 'secure')",0.0957469,-0.0104294,-0.1061763
66,-0.9442016,-0.867744,"('inactive', 'active')",-0.9442016,-0.867744,0.0764576
67,0.51951146,0.45234746,"('doubtful', 'determined')",0.5195115,0.4523475,-0.067164
68,-0.47180855,-0.5735635,"('dependent', 'independent')",-0.4718086,-0.5735635,-0.1017549
69,-0.70927024,-0.6395001,"('lazy', 'industrious')",-0.7092702,-0.6395001,0.0697701
70,0.6365427,0.6029729,"('lethargic', 'energetic')",0.6365427,0.6029729,-0.0335698
71,-0.07113237,-0.13569571,"('diffident', 'self-confident')",-0.0711324,-0.1356957,-0.0645633
72,-0.29469752,-0.23618709,"('unambitious', 'ambitious')",-0.2946975,-0.2361871,0.0585104
73,-1.3865745,-1.4485333,"('helpless', 'self-reliant')",-1.3865745,-1.4485333,-0.0619588
74,0.3282028,0.2542541,"('undedicated', 'dedicated')",0.3282028,0.2542541,-0.0739487
75,-0.30496478,-0.14240284,"('meek', 'impulsive')",-0.3049648,-0.1424028,0.162562
76,0.5079395,0.52691925,"('anxious', 'daring')",0.5079395,0.5269192,0.0189797
77,-0.6070956,-0.627417,"('unmotivated', 'motivated')",-0.6070956,-0.627417,-0.0203214
78,-0.13443537,-0.15504433,"('nonresilient', 'resilient')",-0.1344354,-0.1550443,-0.0206089
79,-0.5303815,-0.3652754,"('wavering', 'unwavering')",-0.5303815,-0.3652754,0.1651061
80,0.18144433,0.15090288,"('dominated', 'dominating')",0.1814443,0.1509029,-0.0305414
81,0.8477461,0.79744357,"('submissive', 'aggressive')",0.8477461,0.7974436,-0.0503025
82,2.6522543,2.6996088,"('poor', 'rich')",2.6522543,2.6996088,0.0473545
83,-0.44654286,-0.5929203,"('powerless', 'powerful')",-0.4465429,-0.5929203,-0.1463774
84,-0.008904554,-0.073093094,"('inferior', 'superior')",-0.0089046,-0.0730931,-0.0641885
85,-1.0969841,-1.0518825,"('insignificant', 'prestigious')",-1.0969841,-1.0518825,0.0451016
86,-0.414554,-0.597692,"('uninfluential', 'influential')",-0.414554,-0.597692,-0.183138
87,0.051494513,0.012865268,"('unsuccessful', 'successful')",0.0514945,0.0128653,-0.0386292
88,0.14731672,0.0058291825,"('low', 'eminent')",0.1473167,0.0058292,-0.1414875
