,drum_male,drum_female,tuple,average_male,average_female,female-male
27,1.5277867,1.3376616,"('hardhearted', 'softhearted')",1.5277867,1.3376616,-0.1901251
28,0.96309763,0.9150388,"('disloyal', 'loyal')",0.9630976,0.9150388,-0.0480588
29,-0.36508894,-0.462031,"('unfair', 'fair')",-0.3650889,-0.462031,-0.0969421
30,0.43822572,0.50134915,"('intolerant', 'tolerant')",0.4382257,0.5013492,0.0631235
31,-0.085537404,-0.13515507,"('evil', 'good')",-0.0855374,-0.1351551,-0.0496177
32,0.70442927,0.63831896,"('unkind', 'kind')",0.7044293,0.638319,-0.0661103
33,-0.012257442,-0.059040286,"('wrong', 'right')",-0.0122574,-0.0590403,-0.0467829
34,4.5867195,4.7187624,"('mean', 'honorable')",4.5867195,4.7187624,0.1320429
35,0.36474723,0.12354933,"('corrupt', 'incorrupt')",0.3647472,0.1235493,-0.2411979
36,0.35075077,0.18340944,"('hostile', 'amicable')",0.3507508,0.1834094,-0.1673414
37,0.7894771,0.7931309,"('fake', 'genuine')",0.7894771,0.7931309,0.0036538
38,-0.34549043,-0.2955662,"('untruthful', 'truthful')",-0.3454904,-0.2955662,0.0499242
39,0.3087615,0.33271322,"('exploitative', 'cooperative')",0.3087615,0.3327132,0.0239517
40,-1.5668229,-1.6803205,"('stingy', 'generous')",-1.5668229,-1.6803205,-0.1134976
41,-0.16429766,-0.17193018,"('unforgiving', 'forgiving')",-0.1642977,-0.1719302,-0.0076325
42,-2.8582394,-2.8347738,"('unreliable', 'reliable')",-2.8582394,-2.8347738,0.0234656
43,0.26081687,0.34033015,"('irresponsible', 'responsible')",0.2608169,0.3403302,0.0795133
44,-1.2077848,-1.2216165,"('prejudiced', 'unprejudiced')",-1.2077848,-1.2216165,-0.0138317
45,-0.62292117,-0.6123044,"('incompetent', 'competent')",-0.6229212,-0.6123044,0.0106168
46,-1.7202758,-1.676645,"('uncompetitive', 'competitive')",-1.7202758,-1.676645,0.0436308
47,4.7102633,4.8737946,"('stupid', 'smart')",4.7102633,4.8737946,0.1635313
48,-0.058167808,0.01139343,"('unintelligent', 'intelligent')",-0.0581678,0.0113934,0.0695612
49,-0.31337625,-0.20924412,"('unable', 'able')",-0.3133762,-0.2092441,0.1041321
50,-0.22140574,-0.24856174,"('clumsy', 'skillful')",-0.2214057,-0.2485617,-0.027156
51,-0.35576275,-0.39733645,"('uneducated', 'educated')",-0.3557627,-0.3973365,-0.0415738
52,0.2577605,0.12350419,"('irrational', 'rational')",0.2577605,0.1235042,-0.1342563
53,0.3430202,0.32650274,"('uncreative', 'creative')",0.3430202,0.3265027,-0.0165175
54,1.0640161,1.150331,"('incapable', 'capable')",1.0640161,1.150331,0.0863149
55,-0.1428459,-0.049897272,"('incompetent', 'clever')",-0.1428459,-0.0498973,0.0929486
56,-0.2687297,-0.23863354,"('impractical', 'practical')",-0.2687297,-0.2386335,0.0300962
57,-3.297008,-3.2231193,"('unimaginative', 'imaginative')",-3.297008,-3.2231193,0.0738887
58,0.2040841,0.2467409,"('undiscriminating', 'discriminating')",0.2040841,0.2467409,0.0426568
59,0.52173364,0.5270131,"('foolish', 'wise')",0.5217336,0.5270131,0.0052795
60,-0.8464692,-0.6498924,"('inefficient', 'efficient')",-0.8464692,-0.6498924,0.1965768
61,0.2016094,0.12849943,"('illogical', 'logical')",0.2016094,0.1284994,-0.07311
62,-0.30466473,-0.13982758,"('incompetent', 'brilliant')",-0.3046647,-0.1398276,0.1648371
63,-0.56005335,-0.4372413,"('unperceptive', 'insightful')",-0.5600533,-0.4372413,0.122812
64,-7.100264,-7.0972424,"('shy', 'confident')",-7.1002641,-7.0972424,0.0030217
65,-0.5620385,-0.47637302,"('insecure', 'secure')",-0.5620385,-0.476373,0.0856655
66,0.22113226,0.15999153,"('inactive', 'active')",0.2211323,0.1599915,-0.0611408
67,-0.6936749,-0.5937517,"('doubtful', 'determined')",-0.6936749,-0.5937517,0.0999232
68,-0.85113657,-0.8262338,"('dependent', 'independent')",-0.8511366,-0.8262338,0.0249028
69,-1.2935199,-1.3789427,"('lazy', 'industrious')",-1.2935199,-1.3789427,-0.0854228
70,0.2787938,0.30766243,"('lethargic', 'energetic')",0.2787938,0.3076624,0.0288686
71,1.0418947,1.0318863,"('diffident', 'self-confident')",1.0418947,1.0318863,-0.0100084
72,0.42989302,0.55378515,"('unambitious', 'ambitious')",0.429893,0.5537851,0.1238921
73,-2.6880274,-2.6729596,"('helpless', 'self-reliant')",-2.6880274,-2.6729596,0.0150678
74,-0.22775275,-0.29399338,"('undedicated', 'dedicated')",-0.2277527,-0.2939934,-0.0662407
75,-0.57695633,-0.5461334,"('meek', 'impulsive')",-0.5769563,-0.5461334,0.0308229
76,-0.09856917,0.013184991,"('anxious', 'daring')",-0.0985692,0.013185,0.1117542
77,-1.7787772,-1.5918517,"('unmotivated', 'motivated')",-1.7787772,-1.5918517,0.1869255
78,-0.9440218,-0.9185295,"('nonresilient', 'resilient')",-0.9440218,-0.9185295,0.0254923
79,0.4022818,0.39377934,"('wavering', 'unwavering')",0.4022818,0.3937793,-0.0085025
80,-1.0082688,-1.0066736,"('dominated', 'dominating')",-1.0082688,-1.0066736,0.0015952
81,-1.1141537,-0.99292237,"('submissive', 'aggressive')",-1.1141537,-0.9929224,0.1212313
82,5.980573,6.0635877,"('poor', 'rich')",5.9805732,6.0635877,0.0830145
83,-0.4091552,-0.40342405,"('powerless', 'powerful')",-0.4091552,-0.4034241,0.0057311
84,0.71538234,0.7291155,"('inferior', 'superior')",0.7153823,0.7291155,0.0137332
85,0.76540613,0.6674693,"('insignificant', 'prestigious')",0.7654061,0.6674693,-0.0979368
86,-0.27365386,-0.2772234,"('uninfluential', 'influential')",-0.2736539,-0.2772234,-0.0035695
87,-0.59779817,-0.49766627,"('unsuccessful', 'successful')",-0.5977982,-0.4976663,0.1001319
88,0.081735164,0.12010533,"('low', 'eminent')",0.0817352,0.1201053,0.0383701
