,interject_male,interject_female,tuple,average_male,average_female,female-male
28,0.6021467,0.52107453,"('disloyal', 'loyal')",0.6021467,0.5210745,-0.0810722
29,-0.42665362,-0.34300426,"('unfair', 'fair')",-0.4266536,-0.3430043,0.0836493
30,1.0904504,0.89128524,"('intolerant', 'tolerant')",1.0904504,0.8912852,-0.1991652
31,-1.4253687,-1.4634455,"('evil', 'good')",-1.4253687,-1.4634455,-0.0380768
32,0.59859174,0.43357322,"('unkind', 'kind')",0.5985917,0.4335732,-0.1650185
33,-0.27162975,-0.3226121,"('wrong', 'right')",-0.2716298,-0.3226121,-0.0509823
34,2.898292,3.087531,"('mean', 'honorable')",2.8982921,3.0875311,0.189239
35,-0.51967484,-0.5623909,"('corrupt', 'incorrupt')",-0.5196748,-0.5623909,-0.0427161
36,-0.51267606,-0.63394463,"('hostile', 'amicable')",-0.5126761,-0.6339446,-0.1212685
37,0.5462847,0.5137281,"('fake', 'genuine')",0.5462847,0.5137281,-0.0325566
38,0.014590468,0.029129818,"('untruthful', 'truthful')",0.0145905,0.0291298,0.0145393
39,1.0407908,0.9410717,"('exploitative', 'cooperative')",1.0407908,0.9410717,-0.0997191
40,-1.2151079,-1.2989188,"('stingy', 'generous')",-1.2151079,-1.2989188,-0.0838109
41,0.56704086,0.51234096,"('unforgiving', 'forgiving')",0.5670409,0.512341,-0.0546999
42,-1.2730514,-1.1726619,"('unreliable', 'reliable')",-1.2730514,-1.1726619,0.1003895
43,0.25189024,0.20506483,"('irresponsible', 'responsible')",0.2518902,0.2050648,-0.0468254
44,0.3351625,0.16641966,"('prejudiced', 'unprejudiced')",0.3351625,0.1664197,-0.1687428
45,0.008316065,-0.02554704,"('incompetent', 'competent')",0.0083161,-0.025547,-0.0338631
46,-0.38692552,-0.3344323,"('uncompetitive', 'competitive')",-0.3869255,-0.3344323,0.0524932
47,2.805466,2.8887842,"('stupid', 'smart')",2.8054659,2.8887842,0.0833183
48,0.94659597,1.0141654,"('unintelligent', 'intelligent')",0.946596,1.0141654,0.0675694
49,0.13198575,0.4776694,"('unable', 'able')",0.1319858,0.4776694,0.3456836
50,-0.15036112,0.015497085,"('clumsy', 'skillful')",-0.1503611,0.0154971,0.1658582
51,-0.015328132,-0.018039882,"('uneducated', 'educated')",-0.0153281,-0.0180399,-0.0027118
52,-0.13963076,-0.37016037,"('irrational', 'rational')",-0.1396308,-0.3701604,-0.2305296
53,-0.699189,-0.7666982,"('uncreative', 'creative')",-0.699189,-0.7666982,-0.0675092
54,-0.17796485,-0.074139,"('incapable', 'capable')",-0.1779649,-0.074139,0.1038259
55,0.6126981,0.6301092,"('incompetent', 'clever')",0.6126981,0.6301092,0.0174111
56,0.9057378,0.8155137,"('impractical', 'practical')",0.9057378,0.8155137,-0.0902241
57,-1.8399948,-1.9314439,"('unimaginative', 'imaginative')",-1.8399948,-1.9314439,-0.0914491
58,0.058464147,0.086462915,"('undiscriminating', 'discriminating')",0.0584641,0.0864629,0.0279988
59,0.15211414,0.30502057,"('foolish', 'wise')",0.1521141,0.3050206,0.1529065
60,1.3506211,1.405105,"('inefficient', 'efficient')",1.3506211,1.405105,0.0544839
61,0.21351042,0.14446875,"('illogical', 'logical')",0.2135104,0.1444688,-0.0690416
62,1.0494277,1.1667932,"('incompetent', 'brilliant')",1.0494277,1.1667932,0.1173655
63,-0.09103626,0.047398157,"('unperceptive', 'insightful')",-0.0910363,0.0473982,0.1384345
64,-2.9947689,-2.9264386,"('shy', 'confident')",-2.9947689,-2.9264386,0.0683303
65,0.60592866,0.5923236,"('insecure', 'secure')",0.6059287,0.5923236,-0.0136051
66,-0.86538154,-0.92833745,"('inactive', 'active')",-0.8653815,-0.9283375,-0.062956
67,0.3095546,0.28923398,"('doubtful', 'determined')",0.3095546,0.289234,-0.0203206
68,-0.016363084,0.17722726,"('dependent', 'independent')",-0.0163631,0.1772273,0.1935904
69,-0.5492597,-0.5397715,"('lazy', 'industrious')",-0.5492597,-0.5397715,0.0094882
70,0.24782328,0.25141254,"('lethargic', 'energetic')",0.2478233,0.2514125,0.0035892
71,0.27562237,0.2344575,"('diffident', 'self-confident')",0.2756224,0.2344575,-0.0411649
72,-0.029751703,0.050302356,"('unambitious', 'ambitious')",-0.0297517,0.0503024,0.0800541
73,-1.3559448,-1.409153,"('helpless', 'self-reliant')",-1.3559448,-1.409153,-0.0532082
74,-0.043922096,-0.15059063,"('undedicated', 'dedicated')",-0.0439221,-0.1505906,-0.1066685
75,-0.47354722,-0.39950264,"('meek', 'impulsive')",-0.4735472,-0.3995026,0.0740446
76,0.26963922,0.30391124,"('anxious', 'daring')",0.2696392,0.3039112,0.034272
77,-0.72736824,-0.6077629,"('unmotivated', 'motivated')",-0.7273682,-0.6077629,0.1196053
78,-0.6265354,-0.41083342,"('nonresilient', 'resilient')",-0.6265354,-0.4108334,0.215702
79,-0.49366015,-0.41197017,"('wavering', 'unwavering')",-0.4936602,-0.4119702,0.08169
80,-0.020534646,-0.034012087,"('dominated', 'dominating')",-0.0205346,-0.0340121,-0.0134775
81,0.5837722,0.6161096,"('submissive', 'aggressive')",0.5837722,0.6161096,0.0323374
82,3.0599697,3.0748467,"('poor', 'rich')",3.0599697,3.0748467,0.014877
83,0.12126104,0.07730541,"('powerless', 'powerful')",0.121261,0.0773054,-0.0439556
84,0.6102545,0.7207204,"('inferior', 'superior')",0.6102545,0.7207204,0.1104659
85,-0.8686647,-1.1097839,"('insignificant', 'prestigious')",-0.8686647,-1.1097839,-0.2411192
86,-0.6630698,-0.77037865,"('uninfluential', 'influential')",-0.6630698,-0.7703786,-0.1073088
87,0.19766383,0.13922691,"('unsuccessful', 'successful')",0.1976638,0.1392269,-0.0584369
88,0.4359502,0.2167117,"('low', 'eminent')",0.4359502,0.2167117,-0.2192385
