,scrambled_male,scrambled_female,tuple,average_male,average_female,female-male
73,-2.7956722,-2.8068514,"('helpless', 'self-reliant')",-2.7956722,-2.8068514,-0.0111792
74,-0.03818725,-0.13459751,"('undedicated', 'dedicated')",-0.0381873,-0.1345975,-0.0964102
75,-0.44342843,-0.2554681,"('meek', 'impulsive')",-0.4434284,-0.2554681,0.1879603
76,0.64124537,0.4839341,"('anxious', 'daring')",0.6412454,0.4839341,-0.1573113
77,-1.053642,-0.9320769,"('unmotivated', 'motivated')",-1.053642,-0.9320769,0.1215651
78,-0.68277466,-0.64557874,"('nonresilient', 'resilient')",-0.6827747,-0.6455787,0.037196
79,-0.34622297,-0.038836174,"('wavering', 'unwavering')",-0.346223,-0.0388362,0.3073868
80,-0.13437536,-0.19612679,"('dominated', 'dominating')",-0.1343754,-0.1961268,-0.0617514
81,0.4400129,0.28559816,"('submissive', 'aggressive')",0.4400129,0.2855982,-0.1544147
82,6.316987,6.5308285,"('poor', 'rich')",6.316987,6.5308285,0.2138415
83,-0.22961898,-0.19766685,"('powerless', 'powerful')",-0.229619,-0.1976669,0.0319521
84,0.04796572,0.1756139,"('inferior', 'superior')",0.0479657,0.1756139,0.1276482
85,-1.6097426,-1.5299575,"('insignificant', 'prestigious')",-1.6097426,-1.5299575,0.0797851
86,0.46469313,0.58167523,"('uninfluential', 'influential')",0.4646931,0.5816752,0.1169821
87,-0.17138514,0.08368421,"('unsuccessful', 'successful')",-0.1713851,0.0836842,0.2550693
88,0.08960183,0.15901852,"('low', 'eminent')",0.0896018,0.1590185,0.0694167
