,medium_male,medium_female,tuple,average_male,average_female,female-male
23,6.1093655,5.9987955,"('insincere', 'sincere')",6.1093655,5.9987955,-0.11057
24,1.1874157,1.1186893,"('dishonest', 'honest')",1.1874157,1.1186893,-0.0687264
25,0.63065875,0.6351493,"('egoistic', 'altruistic')",0.6306587,0.6351493,0.0044906
26,0.9293103,0.81160146,"('hardhearted', 'benevolent')",0.9293103,0.8116015,-0.1177088
27,1.7169344,1.525249,"('hardhearted', 'softhearted')",1.7169344,1.525249,-0.1916854
28,1.0516238,0.8387119,"('disloyal', 'loyal')",1.0516238,0.8387119,-0.2129119
29,-0.24647726,-0.40664297,"('unfair', 'fair')",-0.2464773,-0.406643,-0.1601657
30,1.4051665,1.3335872,"('intolerant', 'tolerant')",1.4051665,1.3335872,-0.0715793
31,-1.2476652,-1.16225,"('evil', 'good')",-1.2476652,-1.16225,0.0854152
32,1.12448,0.96793467,"('unkind', 'kind')",1.12448,0.9679347,-0.1565453
33,-0.79492724,-0.81012744,"('wrong', 'right')",-0.7949272,-0.8101274,-0.0152002
34,4.0280867,4.17139,"('mean', 'honorable')",4.0280867,4.1713901,0.1433034
35,-0.7291965,-0.95819324,"('corrupt', 'incorrupt')",-0.7291965,-0.9581932,-0.2289967
36,-0.17021184,-0.39831367,"('hostile', 'amicable')",-0.1702118,-0.3983137,-0.2281019
37,0.424867,0.3475772,"('fake', 'genuine')",0.424867,0.3475772,-0.0772898
38,-0.25882474,-0.25822204,"('untruthful', 'truthful')",-0.2588247,-0.258222,0.0006027
39,-0.13185377,-0.20002076,"('exploitative', 'cooperative')",-0.1318538,-0.2000208,-0.068167
40,-1.5202155,-1.6628577,"('stingy', 'generous')",-1.5202155,-1.6628577,-0.1426422
41,0.36201504,0.1739899,"('unforgiving', 'forgiving')",0.362015,0.1739899,-0.1880251
42,-1.7663871,-1.7098836,"('unreliable', 'reliable')",-1.7663871,-1.7098836,0.0565035
43,1.1511457,1.1411372,"('irresponsible', 'responsible')",1.1511457,1.1411372,-0.0100085
44,-1.0161281,-1.0377059,"('prejudiced', 'unprejudiced')",-1.0161281,-1.0377059,-0.0215778
45,0.20173126,0.04691279,"('incompetent', 'competent')",0.2017313,0.0469128,-0.1548185
46,-0.50200224,-0.5596439,"('uncompetitive', 'competitive')",-0.5020022,-0.5596439,-0.0576417
47,5.37028,5.421648,"('stupid', 'smart')",5.3702798,5.421648,0.0513682
48,0.69861186,0.5661907,"('unintelligent', 'intelligent')",0.6986119,0.5661907,-0.1324212
49,-0.878248,-0.7181416,"('unable', 'able')",-0.878248,-0.7181416,0.1601064
50,-0.2288927,-0.2740202,"('clumsy', 'skillful')",-0.2288927,-0.2740202,-0.0451275
51,0.40924612,0.26532134,"('uneducated', 'educated')",0.4092461,0.2653213,-0.1439248
52,-0.1903822,-0.32362354,"('irrational', 'rational')",-0.1903822,-0.3236235,-0.1332413
53,0.107005805,0.010898497,"('uncreative', 'creative')",0.1070058,0.0108985,-0.0961073
54,0.96350795,0.93915254,"('incapable', 'capable')",0.963508,0.9391525,-0.0243555
55,0.44817367,0.4782516,"('incompetent', 'clever')",0.4481737,0.4782516,0.0300779
56,0.27712047,0.24460924,"('impractical', 'practical')",0.2771205,0.2446092,-0.0325113
57,-2.294692,-2.408694,"('unimaginative', 'imaginative')",-2.294692,-2.408694,-0.114002
58,-0.13834783,-0.2118771,"('undiscriminating', 'discriminating')",-0.1383478,-0.2118771,-0.0735293
59,0.13136807,0.18368249,"('foolish', 'wise')",0.1313681,0.1836825,0.0523144
60,-0.20443624,-0.08571653,"('inefficient', 'efficient')",-0.2044362,-0.0857165,0.1187197
61,0.39128536,0.11045935,"('illogical', 'logical')",0.3912854,0.1104594,-0.280826
62,0.67133963,0.7130696,"('incompetent', 'brilliant')",0.6713396,0.7130696,0.04173
63,0.3356064,0.28548372,"('unperceptive', 'insightful')",0.3356064,0.2854837,-0.0501227
64,-6.177085,-6.017629,"('shy', 'confident')",-6.1770849,-6.0176291,0.1594558
65,0.7348595,0.69380134,"('insecure', 'secure')",0.7348595,0.6938013,-0.0410582
66,-0.05032,-0.07444526,"('inactive', 'active')",-0.05032,-0.0744453,-0.0241253
67,-1.0778801,-0.94676524,"('doubtful', 'determined')",-1.0778801,-0.9467652,0.1311149
68,-0.90088093,-0.88437676,"('dependent', 'independent')",-0.9008809,-0.8843768,0.0165041
69,-1.7783777,-1.7535679,"('lazy', 'industrious')",-1.7783777,-1.7535679,0.0248098
70,1.5599766,1.469596,"('lethargic', 'energetic')",1.5599766,1.469596,-0.0903806
71,0.12289749,0.19761916,"('diffident', 'self-confident')",0.1228975,0.1976192,0.0747217
72,0.55032825,0.68664235,"('unambitious', 'ambitious')",0.5503283,0.6866423,0.136314
73,-3.0644987,-2.930273,"('helpless', 'self-reliant')",-3.0644987,-2.9302731,0.1342256
74,0.15736297,0.061141536,"('undedicated', 'dedicated')",0.157363,0.0611415,-0.0962215
75,-0.56873995,-0.4316228,"('meek', 'impulsive')",-0.56874,-0.4316228,0.1371172
76,0.94345546,0.91756177,"('anxious', 'daring')",0.9434555,0.9175618,-0.0258937
77,-1.1083134,-1.104099,"('unmotivated', 'motivated')",-1.1083134,-1.104099,0.0042144
78,-0.72496605,-0.7743068,"('nonresilient', 'resilient')",-0.724966,-0.7743068,-0.0493408
79,0.010923902,-0.09238415,"('wavering', 'unwavering')",0.0109239,-0.0923842,-0.1033081
80,-0.042946674,-0.123088926,"('dominated', 'dominating')",-0.0429467,-0.1230889,-0.0801422
81,0.12105103,0.19695552,"('submissive', 'aggressive')",0.121051,0.1969555,0.0759045
82,6.032958,6.037082,"('poor', 'rich')",6.032958,6.0370822,0.0041242
83,-0.8574068,-0.79116005,"('powerless', 'powerful')",-0.8574068,-0.79116,0.0662468
84,0.3485786,0.24439073,"('inferior', 'superior')",0.3485786,0.2443907,-0.1041879
85,-0.9188952,-0.91076964,"('insignificant', 'prestigious')",-0.9188952,-0.9107696,0.0081256
86,0.23176324,0.13354856,"('uninfluential', 'influential')",0.2317632,0.1335486,-0.0982146
87,-0.07974415,-0.06854795,"('unsuccessful', 'successful')",-0.0797442,-0.0685479,0.0111963
88,0.15149894,0.037275672,"('low', 'eminent')",0.1514989,0.0372757,-0.1142232
