,assignment_male,assignment_female,tuple,average_male,average_female,female-male
68,-0.27176663,-0.31859055,"('dependent', 'independent')",-0.2717666,-0.3185906,-0.046824
69,-2.1750805,-2.0696845,"('lazy', 'industrious')",-2.1750805,-2.0696845,0.105396
70,1.5493226,1.469088,"('lethargic', 'energetic')",1.5493226,1.469088,-0.0802346
71,-0.078965254,-0.060802124,"('diffident', 'self-confident')",-0.0789653,-0.0608021,0.0181632
72,1.3836296,1.4285424,"('unambitious', 'ambitious')",1.3836296,1.4285424,0.0449128
73,-3.3341506,-3.2739978,"('helpless', 'self-reliant')",-3.3341506,-3.2739978,0.0601528
74,-0.07304944,-0.05903822,"('undedicated', 'dedicated')",-0.0730494,-0.0590382,0.0140112
75,-0.8968466,-0.6278266,"('meek', 'impulsive')",-0.8968466,-0.6278266,0.26902
76,0.48579103,0.2204806,"('anxious', 'daring')",0.485791,0.2204806,-0.2653104
77,-0.9285132,-0.75506335,"('unmotivated', 'motivated')",-0.9285132,-0.7550634,0.1734498
78,-0.738073,-0.75613093,"('nonresilient', 'resilient')",-0.738073,-0.7561309,-0.0180579
79,-1.0326326,-0.86713207,"('wavering', 'unwavering')",-1.0326326,-0.8671321,0.1655005
80,-0.08175036,-0.20416072,"('dominated', 'dominating')",-0.0817504,-0.2041607,-0.1224103
81,0.6390009,0.53254724,"('submissive', 'aggressive')",0.6390009,0.5325472,-0.1064537
82,6.896194,6.99514,"('poor', 'rich')",6.896194,6.9951401,0.0989461
83,-0.1927729,-0.15698332,"('powerless', 'powerful')",-0.1927729,-0.1569833,0.0357896
84,0.059567865,-0.0010138564,"('inferior', 'superior')",0.0595679,-0.0010139,-0.0605818
85,-2.0584579,-2.064475,"('insignificant', 'prestigious')",-2.0584579,-2.0644751,-0.0060172
86,0.6787505,0.7888707,"('uninfluential', 'influential')",0.6787505,0.7888707,0.1101202
87,-0.32112178,-0.25604635,"('unsuccessful', 'successful')",-0.3211218,-0.2560464,0.0650754
88,0.17052266,0.2517237,"('low', 'eminent')",0.1705227,0.2517237,0.081201
