,generosity_male,generosity_female,tuple,average_male,average_female,female-male
44,-1.0842521,-1.0640576,"('prejudiced', 'unprejudiced')",-1.0842521,-1.0640576,0.0201945
45,0.060638342,-0.027548563,"('incompetent', 'competent')",0.0606383,-0.0275486,-0.0881869
46,-0.6304842,-0.7977227,"('uncompetitive', 'competitive')",-0.6304842,-0.7977227,-0.1672385
47,5.492489,5.564279,"('stupid', 'smart')",5.4924889,5.5642791,0.0717902
48,0.43961504,0.3374916,"('unintelligent', 'intelligent')",0.439615,0.3374916,-0.1021234
49,0.397081,0.41047478,"('unable', 'able')",0.397081,0.4104748,0.0133938
50,-0.33147025,-0.33230096,"('clumsy', 'skillful')",-0.3314703,-0.332301,-0.0008307
51,0.4250657,0.28934386,"('uneducated', 'educated')",0.4250657,0.2893439,-0.1357218
52,-0.6042062,-0.61106795,"('irrational', 'rational')",-0.6042062,-0.611068,-0.0068618
53,0.0994881,0.11118779,"('uncreative', 'creative')",0.0994881,0.1111878,0.0116997
54,1.111095,1.1675817,"('incapable', 'capable')",1.111095,1.1675817,0.0564867
55,0.74482006,0.6318072,"('incompetent', 'clever')",0.7448201,0.6318072,-0.1130129
56,0.95651454,0.87783414,"('impractical', 'practical')",0.9565145,0.8778341,-0.0786804
57,-2.9955683,-3.0028765,"('unimaginative', 'imaginative')",-2.9955683,-3.0028765,-0.0073082
58,-0.17139128,-0.20184256,"('undiscriminating', 'discriminating')",-0.1713913,-0.2018426,-0.0304513
59,-0.38771456,-0.2978211,"('foolish', 'wise')",-0.3877146,-0.2978211,0.0898935
60,0.92297184,0.8567899,"('inefficient', 'efficient')",0.9229718,0.8567899,-0.0661819
61,0.36043346,0.18335885,"('illogical', 'logical')",0.3604335,0.1833588,-0.1770747
62,0.36535305,0.34898323,"('incompetent', 'brilliant')",0.365353,0.3489832,-0.0163698
63,0.2203066,0.24095404,"('unperceptive', 'insightful')",0.2203066,0.240954,0.0206474
64,-6.652873,-6.6826134,"('shy', 'confident')",-6.652873,-6.6826134,-0.0297404
65,0.18260762,0.13594545,"('insecure', 'secure')",0.1826076,0.1359455,-0.0466621
66,-0.12896863,-0.107738934,"('inactive', 'active')",-0.1289686,-0.1077389,0.0212297
67,-0.35761166,-0.29023218,"('doubtful', 'determined')",-0.3576117,-0.2902322,0.0673795
68,-0.96051866,-1.0280495,"('dependent', 'independent')",-0.9605187,-1.0280495,-0.0675308
69,-1.8158132,-1.757119,"('lazy', 'industrious')",-1.8158132,-1.7571191,0.0586941
70,1.0641713,0.9829229,"('lethargic', 'energetic')",1.0641713,0.9829229,-0.0812484
71,0.85020167,0.9790233,"('diffident', 'self-confident')",0.8502017,0.9790233,0.1288216
72,0.4492001,0.47018054,"('unambitious', 'ambitious')",0.4492001,0.4701805,0.0209804
73,-3.4844596,-3.4607925,"('helpless', 'self-reliant')",-3.4844596,-3.4607925,0.0236671
74,0.3942445,0.29963028,"('undedicated', 'dedicated')",0.3942445,0.2996303,-0.0946142
75,-1.2895491,-1.1359433,"('meek', 'impulsive')",-1.2895491,-1.1359433,0.1536058
76,0.63827604,0.5232904,"('anxious', 'daring')",0.638276,0.5232904,-0.1149856
77,-0.89375836,-0.8083019,"('unmotivated', 'motivated')",-0.8937584,-0.8083019,0.0854565
78,-0.18718272,-0.17385787,"('nonresilient', 'resilient')",-0.1871827,-0.1738579,0.0133248
79,0.024559475,0.10825181,"('wavering', 'unwavering')",0.0245595,0.1082518,0.0836923
80,-0.47120935,-0.5770274,"('dominated', 'dominating')",-0.4712093,-0.5770274,-0.1058181
81,0.10765757,0.092346445,"('submissive', 'aggressive')",0.1076576,0.0923464,-0.0153112
82,6.126724,6.2047153,"('poor', 'rich')",6.1267238,6.2047153,0.0779915
83,-0.4286563,-0.48424137,"('powerless', 'powerful')",-0.4286563,-0.4842414,-0.0555851
84,0.51408994,0.5320669,"('inferior', 'superior')",0.5140899,0.5320669,0.017977
85,-0.17444336,-0.15138033,"('insignificant', 'prestigious')",-0.1744434,-0.1513803,0.0230631
86,0.18307124,0.059820086,"('uninfluential', 'influential')",0.1830712,0.0598201,-0.1232511
87,-0.20887312,-0.14722858,"('unsuccessful', 'successful')",-0.2088731,-0.1472286,0.0616445
88,0.1328778,0.15060677,"('low', 'eminent')",0.1328778,0.1506068,0.017729
