,breakthrough_male,breakthrough_female,tuple,average_male,average_female,female-male
50,-0.85475075,-0.78137547,"('clumsy', 'skillful')",-0.8547508,-0.7813755,0.0733753
51,-0.21865357,-0.19575985,"('uneducated', 'educated')",-0.2186536,-0.1957598,0.0228938
52,-0.803451,-0.8875329,"('irrational', 'rational')",-0.803451,-0.8875329,-0.0840819
53,0.06974344,0.047299564,"('uncreative', 'creative')",0.0697434,0.0472996,-0.0224438
54,0.9626913,1.0095311,"('incapable', 'capable')",0.9626913,1.0095311,0.0468398
55,0.85864806,0.8774356,"('incompetent', 'clever')",0.8586481,0.8774356,0.0187875
56,1.1711967,1.2254158,"('impractical', 'practical')",1.1711967,1.2254158,0.0542191
57,-2.8432112,-2.7664258,"('unimaginative', 'imaginative')",-2.8432112,-2.7664258,0.0767854
58,-0.24861231,-0.1783492,"('undiscriminating', 'discriminating')",-0.2486123,-0.1783492,0.0702631
59,-0.06082178,-0.049104445,"('foolish', 'wise')",-0.0608218,-0.0491044,0.0117174
60,1.3544753,1.4016747,"('inefficient', 'efficient')",1.3544753,1.4016747,0.0471994
61,0.95416355,0.76791847,"('illogical', 'logical')",0.9541636,0.7679185,-0.1862451
62,1.6620347,1.7668215,"('incompetent', 'brilliant')",1.6620347,1.7668215,0.1047868
63,1.1952806,1.2860229,"('unperceptive', 'insightful')",1.1952806,1.2860229,0.0907423
64,-6.049646,-6.0000453,"('shy', 'confident')",-6.0496459,-6.0000453,0.0496006
65,0.24880037,0.3350878,"('insecure', 'secure')",0.2488004,0.3350878,0.0862874
66,-0.783239,-0.77705276,"('inactive', 'active')",-0.783239,-0.7770528,0.0061862
67,-0.52746737,-0.52833,"('doubtful', 'determined')",-0.5274674,-0.52833,-0.0008626
68,-0.2752026,-0.29976976,"('dependent', 'independent')",-0.2752026,-0.2997698,-0.0245672
69,-1.2156054,-1.2909691,"('lazy', 'industrious')",-1.2156054,-1.2909691,-0.0753637
70,0.65341353,0.7409934,"('lethargic', 'energetic')",0.6534135,0.7409934,0.0875799
71,0.6159344,0.517492,"('diffident', 'self-confident')",0.6159344,0.517492,-0.0984424
72,0.45551962,0.53709424,"('unambitious', 'ambitious')",0.4555196,0.5370942,0.0815746
73,-3.6024454,-3.524096,"('helpless', 'self-reliant')",-3.6024454,-3.524096,0.0783494
74,0.17163539,0.12772523,"('undedicated', 'dedicated')",0.1716354,0.1277252,-0.0439102
75,-1.5679243,-1.4050939,"('meek', 'impulsive')",-1.5679243,-1.4050939,0.1628304
76,0.21218878,0.2887093,"('anxious', 'daring')",0.2121888,0.2887093,0.0765205
77,-0.15088153,-0.14430255,"('unmotivated', 'motivated')",-0.1508815,-0.1443025,0.006579
78,0.06400129,-0.047469098,"('nonresilient', 'resilient')",0.0640013,-0.0474691,-0.1114704
79,-0.36081553,-0.39616492,"('wavering', 'unwavering')",-0.3608155,-0.3961649,-0.0353494
80,0.20740724,0.14162093,"('dominated', 'dominating')",0.2074072,0.1416209,-0.0657863
81,-0.19101565,-0.0032469034,"('submissive', 'aggressive')",-0.1910156,-0.0032469,0.1877687
82,4.832981,5.0389113,"('poor', 'rich')",4.8329811,5.0389113,0.2059302
83,-0.40492833,-0.46326947,"('powerless', 'powerful')",-0.4049283,-0.4632695,-0.0583412
84,0.869003,0.76404953,"('inferior', 'superior')",0.869003,0.7640495,-0.1049535
85,-0.2119566,-0.42579615,"('insignificant', 'prestigious')",-0.2119566,-0.4257962,-0.2138396
86,0.58648324,0.46934378,"('uninfluential', 'influential')",0.5864832,0.4693438,-0.1171394
87,0.254135,0.3008954,"('unsuccessful', 'successful')",0.254135,0.3008954,0.0467604
88,0.66602814,0.6124887,"('low', 'eminent')",0.6660281,0.6124887,-0.0535394
