,teradyne_male,teradyne_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,-1.5849923,-1.3525152,"('immoral', 'moral')",-0.7336339,-0.5780521,-1.1593131,-0.9652836,0.1940295
22,-0.81636715,-0.79880756,"('untrustworthy', 'trustworthy')",-0.8097691,-0.87879026,-0.8130682,-0.8387989,-0.0257307
23,-1.6251302,-1.6067405,"('insincere', 'sincere')",5.6321225,5.3584013,2.0034962,1.8758304,-0.1276658
24,-1.524077,-1.5590332,"('dishonest', 'honest')",0.9695189,0.8519315,-0.2772791,-0.3535508,-0.0762717
25,0.42624703,0.4024476,"('egoistic', 'altruistic')",1.3719113,1.3072268,0.8990791,0.8548372,-0.0442419
26,-0.329422,-0.29826334,"('hardhearted', 'benevolent')",1.29199,1.0353341,0.481284,0.3685354,-0.1127486
27,0.11240322,0.11203347,"('hardhearted', 'softhearted')",1.6944497,1.514381,0.9034265,0.8132073,-0.0902192
28,-1.6274625,-1.5122654,"('disloyal', 'loyal')",0.61808413,0.5536453,-0.5046892,-0.4793101,0.0253791
29,-0.5530868,-0.5517589,"('unfair', 'fair')",-0.5963943,-0.7743573,-0.5747405,-0.6630581,-0.0883176
30,-0.91994107,-0.885941,"('intolerant', 'tolerant')",1.5723473,1.5192027,0.3262031,0.3166308,-0.0095723
31,-0.42723328,-0.52819663,"('evil', 'good')",-1.0832063,-1.2956994,-0.7552198,-0.911948,-0.1567282
32,-0.5390555,-0.48984912,"('unkind', 'kind')",0.9074858,0.70271015,0.1842151,0.1064305,-0.0777846
33,0.151871,0.052565042,"('wrong', 'right')",-0.2930344,-0.2912916,-0.0705817,-0.1193633,-0.0487816
34,-0.5399134,-0.49265754,"('mean', 'honorable')",5.498091,5.4086404,2.4790888,2.4579914,-0.0210974
35,0.6741446,0.5508093,"('corrupt', 'incorrupt')",-0.27267116,-0.3596959,0.2007367,0.0955567,-0.10518
36,0.02461145,-0.05895671,"('hostile', 'amicable')",-0.27207008,-0.51587856,-0.1237293,-0.2874176,-0.1636883
37,-0.03421034,0.13943046,"('fake', 'genuine')",0.35512924,0.2990271,0.1604595,0.2192288,0.0587693
38,-1.1199148,-1.0622183,"('untruthful', 'truthful')",0.012040835,0.13338482,-0.553937,-0.4644167,0.0895203
39,-0.46865943,-0.56511176,"('exploitative', 'cooperative')",0.30339283,0.19574668,-0.0826333,-0.1846825,-0.1020492
40,0.32560515,0.28639403,"('stingy', 'generous')",-1.1975496,-1.1892544,-0.4359722,-0.4514302,-0.015458
41,-0.79964876,-0.88978183,"('unforgiving', 'forgiving')",-0.09972282,-0.22074638,-0.4496858,-0.5552641,-0.1055783
42,0.1932579,0.38022655,"('unreliable', 'reliable')",-2.3615975,-2.1892774,-1.0841699,-0.9045254,0.1796445
43,-1.2657343,-1.050455,"('irresponsible', 'responsible')",0.90625125,0.79474944,-0.1797415,-0.1278528,0.0518887
44,0.3881791,0.25384754,"('prejudiced', 'unprejudiced')",-1.5624738,-1.5543476,-0.5871474,-0.6502501,-0.0631027
45,-1.5597699,-1.347138,"('incompetent', 'competent')",-0.15492512,-0.22072741,-0.8573475,-0.7839327,0.0734148
46,-1.0625144,-0.75298315,"('uncompetitive', 'competitive')",-0.6328147,-0.43935698,-0.8476646,-0.5961701,0.2514945
47,-0.5258519,-0.47704646,"('stupid', 'smart')",5.321827,5.0403323,2.3979876,2.2816429,-0.1163447
48,-0.46592507,-0.5629136,"('unintelligent', 'intelligent')",1.0577922,0.99779105,0.2959335,0.2174387,-0.0784948
49,-0.3288905,-0.32698086,"('unable', 'able')",0.23306286,0.31228897,-0.0479138,-0.0073459,0.0405679
50,0.21190703,0.23646308,"('clumsy', 'skillful')",0.23004587,0.20122111,0.2209764,0.2188421,-0.0021343
51,-0.8402578,-0.8144533,"('uneducated', 'educated')",0.42715016,0.3070197,-0.2065538,-0.2537168,-0.047163
52,0.2885749,0.009692356,"('irrational', 'rational')",-0.24826428,-0.49650356,0.0201553,-0.2434056,-0.2635609
53,-0.85977155,-0.69574696,"('uncreative', 'creative')",0.85233253,0.79786927,-0.0037195,0.0510612,0.0547807
54,-0.26715007,-0.14092614,"('incapable', 'capable')",1.4818203,1.5091263,0.6073352,0.6841001,0.0767649
55,-0.48279896,-0.30519158,"('incompetent', 'clever')",0.35370535,0.38212425,-0.0645468,0.0384663,0.1030131
56,-0.529041,-0.38482594,"('impractical', 'practical')",0.266617,0.32607135,-0.131212,-0.0293773,0.1018347
57,-0.9994073,-0.8275507,"('unimaginative', 'imaginative')",-2.256253,-2.250923,-1.6278301,-1.5392368,0.0885933
58,-0.596451,-0.41503888,"('undiscriminating', 'discriminating')",-0.0018048026,-0.08880613,-0.2991279,-0.2519225,0.0472054
59,0.64062685,0.5074412,"('foolish', 'wise')",0.50019413,0.38586107,0.5704105,0.4466512,-0.1237593
60,-0.4629437,-0.3292948,"('inefficient', 'efficient')",0.4095844,0.5674372,-0.0266796,0.1190712,0.1457508
61,-1.1592604,-1.2520144,"('illogical', 'logical')",0.19276963,-0.058318995,-0.4832454,-0.6551667,-0.1719213
62,-0.2634069,-0.1537957,"('incompetent', 'brilliant')",0.9266665,1.1369177,0.3316298,0.491561,0.1599312
63,-0.8888532,-0.7042719,"('unperceptive', 'insightful')",1.0924463,1.162803,0.1017966,0.2292656,0.127469
64,-0.42464292,-0.5699268,"('shy', 'confident')",-5.996849,-5.718495,-3.210746,-3.1442108,0.0665352
65,-1.1610475,-1.1325591,"('insecure', 'secure')",-0.07324517,-0.093436,-0.6171463,-0.6129975,0.0041488
66,-0.40863353,-0.27910668,"('inactive', 'active')",0.8368464,0.7272493,0.2141064,0.2240713,0.0099649
67,-0.10336299,-0.10670671,"('doubtful', 'determined')",-0.27803773,-0.23536436,-0.1907004,-0.1710355,0.0196649
68,-0.5095533,-0.41012233,"('dependent', 'independent')",-0.298127,-0.21156093,-0.4038402,-0.3108416,0.0929986
69,1.2644829,1.1571379,"('lazy', 'industrious')",-0.3063622,-0.2938658,0.4790603,0.431636,-0.0474243
70,-1.3957298,-1.1014873,"('lethargic', 'energetic')",0.6657756,0.7174464,-0.3649771,-0.1920204,0.1729567
71,0.15694904,0.27206945,"('diffident', 'self-confident')",0.5616536,0.51686835,0.3593013,0.3944689,0.0351676
72,-0.16628195,-0.030380595,"('unambitious', 'ambitious')",-0.07862421,0.023501445,-0.1224531,-0.0034396,0.1190135
73,1.1070548,1.0913796,"('helpless', 'self-reliant')",-2.6035929,-2.4424517,-0.748269,-0.675536,0.072733
74,-0.9807098,-0.868433,"('undedicated', 'dedicated')",0.10012082,-0.025868423,-0.4402945,-0.4471507,-0.0068562
75,0.6439428,0.5594592,"('meek', 'impulsive')",-0.15055826,-0.0672964,0.2466923,0.2460814,-0.0006109
76,-0.44625896,-0.18251118,"('anxious', 'daring')",0.5546973,0.71089274,0.0542192,0.2641908,0.2099716
77,-0.80287576,-0.6620963,"('unmotivated', 'motivated')",-0.91127515,-0.6370251,-0.8570755,-0.6495607,0.2075148
78,0.35581177,0.5193096,"('nonresilient', 'resilient')",0.439434,0.6166619,0.3976229,0.5679858,0.1703629
79,-0.4308557,-0.46877882,"('wavering', 'unwavering')",-0.06282352,-0.13795564,-0.2468396,-0.3033672,-0.0565276
80,-0.6211077,-0.45529255,"('dominated', 'dominating')",-1.0208302,-0.92310786,-0.8209689,-0.6892002,0.1317687
81,-0.9708439,-1.0448246,"('submissive', 'aggressive')",-0.14508522,0.032760657,-0.5579646,-0.506032,0.0519326
82,-0.6864982,-0.52319044,"('poor', 'rich')",5.887267,5.8150396,2.6003845,2.6459246,0.0455401
83,-0.21483801,-0.16177218,"('powerless', 'powerful')",-0.9903054,-0.9591822,-0.6025717,-0.5604772,0.0420945
84,0.071553975,0.07573913,"('inferior', 'superior')",1.1871068,1.2062793,0.6293304,0.6410092,0.0116788
85,-0.052659295,-0.3163609,"('insignificant', 'prestigious')",0.22373345,-0.047226317,0.0855371,-0.1817936,-0.2673307
86,-1.8090556,-1.7374538,"('uninfluential', 'influential')",-0.20580438,-0.30297256,-1.00743,-1.0202131,-0.0127831
87,-0.7336592,-0.6525877,"('unsuccessful', 'successful')",1.041682,1.1090728,0.1540114,0.2282425,0.0742311
88,-0.94518656,-1.0583137,"('low', 'eminent')",0.28704754,0.24880236,-0.3290695,-0.4047557,-0.0756862
