,brain_male,brain_female,tuple,average_male,average_female,female-male
28,1.359393,1.2827,"('disloyal', 'loyal')",1.359393,1.2826999,-0.0766931
29,-0.5222499,-0.55950314,"('unfair', 'fair')",-0.5222499,-0.5595031,-0.0372532
30,1.1763179,1.111789,"('intolerant', 'tolerant')",1.1763179,1.111789,-0.0645289
31,-1.6504436,-1.5481427,"('evil', 'good')",-1.6504436,-1.5481427,0.1023009
32,1.4544055,1.2951243,"('unkind', 'kind')",1.4544055,1.2951243,-0.1592812
33,-0.078165576,-0.0039222613,"('wrong', 'right')",-0.0781656,-0.0039223,0.0742433
34,4.707039,4.986428,"('mean', 'honorable')",4.7070389,4.9864278,0.2793889
35,-1.2816061,-1.3067534,"('corrupt', 'incorrupt')",-1.2816061,-1.3067534,-0.0251473
36,-1.2048545,-1.3054987,"('hostile', 'amicable')",-1.2048545,-1.3054987,-0.1006442
37,1.0840065,1.0439731,"('fake', 'genuine')",1.0840065,1.0439731,-0.0400334
38,0.16987558,0.2826127,"('untruthful', 'truthful')",0.1698756,0.2826127,0.1127371
39,0.3865618,0.29463553,"('exploitative', 'cooperative')",0.3865618,0.2946355,-0.0919263
40,-0.9993899,-1.0193086,"('stingy', 'generous')",-0.9993899,-1.0193086,-0.0199187
41,0.37504148,0.05703024,"('unforgiving', 'forgiving')",0.3750415,0.0570302,-0.3180113
42,-2.4383543,-2.3300266,"('unreliable', 'reliable')",-2.4383543,-2.3300266,0.1083277
43,1.0803683,1.1110579,"('irresponsible', 'responsible')",1.0803683,1.1110579,0.0306896
44,-1.6471802,-1.774571,"('prejudiced', 'unprejudiced')",-1.6471802,-1.7745709,-0.1273907
45,0.21493925,0.27177355,"('incompetent', 'competent')",0.2149393,0.2717735,0.0568342
46,-0.69558114,-0.66669595,"('uncompetitive', 'competitive')",-0.6955811,-0.666696,0.0288851
47,4.8010373,4.9114,"('stupid', 'smart')",4.8010373,4.9113998,0.1103625
48,1.0882087,0.9488958,"('unintelligent', 'intelligent')",1.0882087,0.9488958,-0.1393129
49,0.3767649,0.5524758,"('unable', 'able')",0.3767649,0.5524758,0.1757109
50,-0.17244646,-0.12659645,"('clumsy', 'skillful')",-0.1724465,-0.1265965,0.04585
51,1.1338928,1.1045347,"('uneducated', 'educated')",1.1338928,1.1045347,-0.0293581
52,-0.18370995,-0.19452891,"('irrational', 'rational')",-0.1837099,-0.1945289,-0.010819
53,0.15030897,0.1151426,"('uncreative', 'creative')",0.150309,0.1151426,-0.0351664
54,1.0328335,1.4028728,"('incapable', 'capable')",1.0328335,1.4028728,0.3700393
55,1.2780026,1.3022923,"('incompetent', 'clever')",1.2780026,1.3022923,0.0242897
56,0.38174784,0.450331,"('impractical', 'practical')",0.3817478,0.450331,0.0685832
57,-2.32822,-2.3562732,"('unimaginative', 'imaginative')",-2.3282199,-2.3562732,-0.0280533
58,0.14925714,0.12247327,"('undiscriminating', 'discriminating')",0.1492571,0.1224733,-0.0267838
59,-0.015069695,0.08165024,"('foolish', 'wise')",-0.0150697,0.0816502,0.0967199
60,0.9005888,0.8954507,"('inefficient', 'efficient')",0.9005888,0.8954507,-0.0051381
61,0.83363616,0.6179745,"('illogical', 'logical')",0.8336362,0.6179745,-0.2156617
62,1.4934628,1.7229897,"('incompetent', 'brilliant')",1.4934628,1.7229897,0.2295269
63,0.7357074,0.8853083,"('unperceptive', 'insightful')",0.7357074,0.8853083,0.1496009
64,-6.280728,-6.043116,"('shy', 'confident')",-6.2807279,-6.0431161,0.2376118
65,0.33825794,0.3801521,"('insecure', 'secure')",0.3382579,0.3801521,0.0418942
66,-0.5919495,-0.5039391,"('inactive', 'active')",-0.5919495,-0.5039391,0.0880104
67,-0.62321556,-0.73529273,"('doubtful', 'determined')",-0.6232156,-0.7352927,-0.1120771
68,-0.5916877,-0.4805563,"('dependent', 'independent')",-0.5916877,-0.4805563,0.1111314
69,-2.1594007,-2.0191875,"('lazy', 'industrious')",-2.1594007,-2.0191875,0.1402132
70,1.3394889,1.4919125,"('lethargic', 'energetic')",1.3394889,1.4919125,0.1524236
71,0.07169098,0.28575242,"('diffident', 'self-confident')",0.071691,0.2857524,0.2140614
72,1.014954,1.1776466,"('unambitious', 'ambitious')",1.014954,1.1776466,0.1626926
73,-2.6741245,-2.44314,"('helpless', 'self-reliant')",-2.6741245,-2.44314,0.2309845
74,0.22503133,0.081241764,"('undedicated', 'dedicated')",0.2250313,0.0812418,-0.1437895
75,-1.2123362,-1.0151201,"('meek', 'impulsive')",-1.2123362,-1.0151201,0.1972161
76,0.723704,0.54533595,"('anxious', 'daring')",0.723704,0.5453359,-0.1783681
77,-1.1715175,-0.96939886,"('unmotivated', 'motivated')",-1.1715175,-0.9693989,0.2021186
78,-0.7546435,-0.7192319,"('nonresilient', 'resilient')",-0.7546435,-0.7192319,0.0354116
79,-0.38183478,-0.41053912,"('wavering', 'unwavering')",-0.3818348,-0.4105391,-0.0287043
80,0.50543755,0.4425176,"('dominated', 'dominating')",0.5054376,0.4425176,-0.06292
81,0.34793517,0.26857898,"('submissive', 'aggressive')",0.3479352,0.268579,-0.0793562
82,6.2487526,6.5419207,"('poor', 'rich')",6.2487526,6.5419207,0.2931681
83,-0.46364513,-0.46169016,"('powerless', 'powerful')",-0.4636451,-0.4616902,0.0019549
84,0.40679216,0.40779254,"('inferior', 'superior')",0.4067922,0.4077925,0.0010003
85,-0.76202387,-0.9499488,"('insignificant', 'prestigious')",-0.7620239,-0.9499488,-0.1879249
86,0.8433115,0.7828701,"('uninfluential', 'influential')",0.8433115,0.7828701,-0.0604414
87,0.5501923,0.77446246,"('unsuccessful', 'successful')",0.5501923,0.7744625,0.2242702
88,0.22164354,0.21281749,"('low', 'eminent')",0.2216435,0.2128175,-0.008826
