,arch_male,arch_female,tuple,average_male,average_female,female-male
24,1.9924098,2.1160836,"('dishonest', 'honest')",1.9924098,2.1160836,0.1236738
25,0.57937473,0.533388,"('egoistic', 'altruistic')",0.5793747,0.533388,-0.0459867
26,0.61332005,0.49964282,"('hardhearted', 'benevolent')",0.6133201,0.4996428,-0.1136773
27,1.7930475,1.7795535,"('hardhearted', 'softhearted')",1.7930475,1.7795535,-0.013494
28,1.1378118,1.1839391,"('disloyal', 'loyal')",1.1378118,1.1839391,0.0461273
29,-0.3144585,-0.38342983,"('unfair', 'fair')",-0.3144585,-0.3834298,-0.0689713
30,1.2558305,1.1031858,"('intolerant', 'tolerant')",1.2558305,1.1031858,-0.1526447
31,-1.1290534,-1.018892,"('evil', 'good')",-1.1290534,-1.018892,0.1101614
32,1.2726899,1.2013698,"('unkind', 'kind')",1.2726899,1.2013698,-0.0713201
33,-0.3415635,-0.20511179,"('wrong', 'right')",-0.3415635,-0.2051118,0.1364517
34,4.5832567,4.788481,"('mean', 'honorable')",4.5832567,4.7884812,0.2052245
35,-0.459179,-0.4793858,"('corrupt', 'incorrupt')",-0.459179,-0.4793858,-0.0202068
36,-0.1091936,-0.09921709,"('hostile', 'amicable')",-0.1091936,-0.0992171,0.0099765
37,0.9119444,0.953042,"('fake', 'genuine')",0.9119444,0.953042,0.0410976
38,0.14655343,0.13935307,"('untruthful', 'truthful')",0.1465534,0.1393531,-0.0072003
39,-0.10550693,-0.16826962,"('exploitative', 'cooperative')",-0.1055069,-0.1682696,-0.0627627
40,-1.467262,-1.4663717,"('stingy', 'generous')",-1.467262,-1.4663717,0.0008903
41,0.058901183,-0.02861282,"('unforgiving', 'forgiving')",0.0589012,-0.0286128,-0.087514
42,-2.1002066,-1.9894929,"('unreliable', 'reliable')",-2.1002066,-1.9894929,0.1107137
43,1.273178,1.187594,"('irresponsible', 'responsible')",1.273178,1.1875941,-0.0855839
44,-1.2306556,-1.4370748,"('prejudiced', 'unprejudiced')",-1.2306556,-1.4370748,-0.2064192
45,-0.14191422,0.020172592,"('incompetent', 'competent')",-0.1419142,0.0201726,0.1620868
46,-0.8018144,-0.6089601,"('uncompetitive', 'competitive')",-0.8018144,-0.6089601,0.1928543
47,5.200254,5.4927526,"('stupid', 'smart')",5.200254,5.4927526,0.2924986
48,0.8746752,0.88972074,"('unintelligent', 'intelligent')",0.8746752,0.8897207,0.0150455
49,0.25390413,0.57186663,"('unable', 'able')",0.2539041,0.5718666,0.3179625
50,-0.040012255,0.22720867,"('clumsy', 'skillful')",-0.0400123,0.2272087,0.267221
51,0.4785847,0.4971501,"('uneducated', 'educated')",0.4785847,0.4971501,0.0185654
52,-0.49218515,-0.34707838,"('irrational', 'rational')",-0.4921851,-0.3470784,0.1451067
53,0.4368593,0.56046,"('uncreative', 'creative')",0.4368593,0.56046,0.1236007
54,1.0619823,1.390605,"('incapable', 'capable')",1.0619823,1.390605,0.3286227
55,0.4239704,0.41271773,"('incompetent', 'clever')",0.4239704,0.4127177,-0.0112527
56,0.45062092,0.40652657,"('impractical', 'practical')",0.4506209,0.4065266,-0.0440943
57,-2.594015,-2.4152954,"('unimaginative', 'imaginative')",-2.5940149,-2.4152954,0.1787195
58,-0.124939255,-0.08903496,"('undiscriminating', 'discriminating')",-0.1249393,-0.089035,0.0359043
59,0.32911235,0.570591,"('foolish', 'wise')",0.3291124,0.570591,0.2414786
60,0.4314181,0.38568506,"('inefficient', 'efficient')",0.4314181,0.3856851,-0.045733
61,0.2304852,0.17036738,"('illogical', 'logical')",0.2304852,0.1703674,-0.0601178
62,0.8822101,1.0853807,"('incompetent', 'brilliant')",0.8822101,1.0853807,0.2031706
63,0.446358,0.6566882,"('unperceptive', 'insightful')",0.446358,0.6566882,0.2103302
64,-5.675415,-5.707456,"('shy', 'confident')",-5.675415,-5.7074561,-0.0320411
65,0.62627125,0.6167679,"('insecure', 'secure')",0.6262712,0.6167679,-0.0095033
66,0.19414648,0.24485755,"('inactive', 'active')",0.1941465,0.2448575,0.050711
67,-0.6060673,-0.6650348,"('doubtful', 'determined')",-0.6060673,-0.6650348,-0.0589675
68,-0.4159562,-0.2459592,"('dependent', 'independent')",-0.4159562,-0.2459592,0.169997
69,-1.2117217,-1.1810688,"('lazy', 'industrious')",-1.2117217,-1.1810688,0.0306529
70,1.0806721,1.1563387,"('lethargic', 'energetic')",1.0806721,1.1563387,0.0756666
71,0.47838873,0.7170945,"('diffident', 'self-confident')",0.4783887,0.7170945,0.2387058
72,0.8450368,0.9289156,"('unambitious', 'ambitious')",0.8450368,0.9289156,0.0838788
73,-2.6496274,-2.5655928,"('helpless', 'self-reliant')",-2.6496274,-2.5655928,0.0840346
74,-0.026287142,-0.020322166,"('undedicated', 'dedicated')",-0.0262871,-0.0203222,0.0059649
75,-0.50180614,-0.3629451,"('meek', 'impulsive')",-0.5018061,-0.3629451,0.138861
76,0.4946842,0.47381166,"('anxious', 'daring')",0.4946842,0.4738117,-0.0208725
77,-1.0474775,-1.0170001,"('unmotivated', 'motivated')",-1.0474775,-1.0170001,0.0304774
78,-0.43631828,-0.29810145,"('nonresilient', 'resilient')",-0.4363183,-0.2981015,0.1382168
79,-0.078013405,0.09426899,"('wavering', 'unwavering')",-0.0780134,0.094269,0.1722824
80,-0.3516467,-0.49396202,"('dominated', 'dominating')",-0.3516467,-0.493962,-0.1423153
81,-0.014891431,-0.004426934,"('submissive', 'aggressive')",-0.0148914,-0.0044269,0.0104645
82,5.823127,6.219163,"('poor', 'rich')",5.8231268,6.2191629,0.3960361
83,-0.58571595,-0.6400981,"('powerless', 'powerful')",-0.5857159,-0.6400981,-0.0543822
84,0.52311105,0.5410789,"('inferior', 'superior')",0.523111,0.5410789,0.0179679
85,-1.263331,-1.2226319,"('insignificant', 'prestigious')",-1.2633311,-1.2226319,0.0406992
86,0.22967537,0.29112464,"('uninfluential', 'influential')",0.2296754,0.2911246,0.0614492
87,-0.13304713,0.15097041,"('unsuccessful', 'successful')",-0.1330471,0.1509704,0.2840175
88,-0.19046633,-0.046121206,"('low', 'eminent')",-0.1904663,-0.0461212,0.1443451
