,goggles_male,goggles_female,tuple,average_male,average_female,female-male
20,0.14037982,0.18275993,"('rough', 'thoughtful')",0.1403798,0.1827599,0.0423801
21,-0.56028706,-0.48669255,"('immoral', 'moral')",-0.5602871,-0.4866925,0.0735946
22,-0.12855561,-0.1600177,"('untrustworthy', 'trustworthy')",-0.1285556,-0.1600177,-0.0314621
23,3.0223486,3.0872922,"('insincere', 'sincere')",3.0223486,3.0872922,0.0649436
24,0.5941899,0.4929189,"('dishonest', 'honest')",0.5941899,0.4929189,-0.101271
25,0.05624035,-0.0023433007,"('egoistic', 'altruistic')",0.0562404,-0.0023433,-0.0585837
26,0.2948541,0.09576678,"('hardhearted', 'benevolent')",0.2948541,0.0957668,-0.1990873
27,0.45562223,0.4008412,"('hardhearted', 'softhearted')",0.4556222,0.4008412,-0.054781
28,0.3390102,0.2853367,"('disloyal', 'loyal')",0.3390102,0.2853367,-0.0536735
29,0.022685563,-0.021901034,"('unfair', 'fair')",0.0226856,-0.021901,-0.0445866
30,0.67800254,0.6528151,"('intolerant', 'tolerant')",0.6780025,0.6528151,-0.0251874
31,-1.4217546,-1.4494002,"('evil', 'good')",-1.4217546,-1.4494002,-0.0276456
32,0.65521115,0.5609327,"('unkind', 'kind')",0.6552112,0.5609327,-0.0942785
33,0.03468059,-0.012313353,"('wrong', 'right')",0.0346806,-0.0123134,-0.046994
34,2.084561,2.2062826,"('mean', 'honorable')",2.0845611,2.2062826,0.1217215
35,-0.5662769,-0.65310526,"('corrupt', 'incorrupt')",-0.5662769,-0.6531053,-0.0868284
36,-0.93659306,-1.0399634,"('hostile', 'amicable')",-0.9365931,-1.0399634,-0.1033703
37,-0.3014627,-0.38466936,"('fake', 'genuine')",-0.3014627,-0.3846694,-0.0832067
38,-0.015611907,-0.059659556,"('untruthful', 'truthful')",-0.0156119,-0.0596596,-0.0440477
39,0.4681254,0.5647299,"('exploitative', 'cooperative')",0.4681254,0.5647299,0.0966045
40,-1.4132391,-1.5108,"('stingy', 'generous')",-1.4132391,-1.5108,-0.0975609
41,0.35878992,0.2716101,"('unforgiving', 'forgiving')",0.3587899,0.2716101,-0.0871798
42,-1.6705055,-1.6269193,"('unreliable', 'reliable')",-1.6705055,-1.6269193,0.0435862
43,0.37362954,0.37789923,"('irresponsible', 'responsible')",0.3736295,0.3778992,0.0042697
44,-0.6496798,-0.5757644,"('prejudiced', 'unprejudiced')",-0.6496798,-0.5757644,0.0739154
45,0.17861794,0.07002553,"('incompetent', 'competent')",0.1786179,0.0700255,-0.1085924
46,-0.48292372,-0.5217522,"('uncompetitive', 'competitive')",-0.4829237,-0.5217522,-0.0388285
47,2.9222324,3.0345347,"('stupid', 'smart')",2.9222324,3.0345347,0.1123023
48,0.098023966,0.17464276,"('unintelligent', 'intelligent')",0.098024,0.1746428,0.0766188
49,-0.37925616,-0.12684117,"('unable', 'able')",-0.3792562,-0.1268412,0.252415
50,-0.49571517,-0.51931155,"('clumsy', 'skillful')",-0.4957152,-0.5193115,-0.0235963
51,-0.34949684,-0.39117905,"('uneducated', 'educated')",-0.3494968,-0.3911791,-0.0416823
52,-0.3199752,-0.41935277,"('irrational', 'rational')",-0.3199752,-0.4193528,-0.0993776
53,-0.48823383,-0.5825917,"('uncreative', 'creative')",-0.4882338,-0.5825917,-0.0943579
54,-0.26080436,-0.22993834,"('incapable', 'capable')",-0.2608044,-0.2299383,0.0308661
55,0.89458025,0.92103934,"('incompetent', 'clever')",0.8945802,0.9210393,0.0264591
56,0.7581656,0.7417575,"('impractical', 'practical')",0.7581656,0.7417575,-0.0164081
57,-1.7429429,-1.8606299,"('unimaginative', 'imaginative')",-1.7429429,-1.8606299,-0.117687
58,0.23182762,0.14715375,"('undiscriminating', 'discriminating')",0.2318276,0.1471538,-0.0846738
59,0.16234288,0.25188336,"('foolish', 'wise')",0.1623429,0.2518834,0.0895405
60,1.0172247,1.1495367,"('inefficient', 'efficient')",1.0172247,1.1495367,0.132312
61,0.3382835,0.20390996,"('illogical', 'logical')",0.3382835,0.20391,-0.1343735
62,0.84596676,0.9615523,"('incompetent', 'brilliant')",0.8459668,0.9615523,0.1155855
63,-0.08975672,-0.01549002,"('unperceptive', 'insightful')",-0.0897567,-0.01549,0.0742667
64,-2.8257742,-2.882743,"('shy', 'confident')",-2.8257742,-2.8827429,-0.0569687
65,0.50604135,0.55454,"('insecure', 'secure')",0.5060413,0.55454,0.0484987
66,-0.65095353,-0.763615,"('inactive', 'active')",-0.6509535,-0.763615,-0.1126615
67,0.13880867,0.19723684,"('doubtful', 'determined')",0.1388087,0.1972368,0.0584281
68,-0.61384475,-0.5418811,"('dependent', 'independent')",-0.6138448,-0.5418811,0.0719637
69,-0.74136096,-0.7784985,"('lazy', 'industrious')",-0.741361,-0.7784985,-0.0371375
70,-0.20035589,-0.27420488,"('lethargic', 'energetic')",-0.2003559,-0.2742049,-0.073849
71,0.25908047,0.30008808,"('diffident', 'self-confident')",0.2590805,0.3000881,0.0410076
72,0.0011610086,0.084472656,"('unambitious', 'ambitious')",0.001161,0.0844727,0.0833117
73,-1.7635008,-1.7581521,"('helpless', 'self-reliant')",-1.7635008,-1.7581521,0.0053487
74,0.15356737,0.060911655,"('undedicated', 'dedicated')",0.1535674,0.0609117,-0.0926557
75,-0.40078434,-0.39345706,"('meek', 'impulsive')",-0.4007843,-0.3934571,0.0073272
76,0.088749915,0.20193496,"('anxious', 'daring')",0.0887499,0.201935,0.1131851
77,-0.60881317,-0.5436725,"('unmotivated', 'motivated')",-0.6088132,-0.5436725,0.0651407
78,-0.5965434,-0.5351422,"('nonresilient', 'resilient')",-0.5965434,-0.5351422,0.0614012
79,-0.917422,-0.97749704,"('wavering', 'unwavering')",-0.917422,-0.977497,-0.060075
80,0.3196398,0.33245543,"('dominated', 'dominating')",0.3196398,0.3324554,0.0128156
81,0.2776688,0.39045623,"('submissive', 'aggressive')",0.2776688,0.3904562,0.1127874
82,2.314377,2.3478734,"('poor', 'rich')",2.3143771,2.3478734,0.0334963
83,-0.33985043,-0.33925197,"('powerless', 'powerful')",-0.3398504,-0.339252,0.0005984
84,0.14111212,0.16533482,"('inferior', 'superior')",0.1411121,0.1653348,0.0242227
85,-0.17184074,-0.17469597,"('insignificant', 'prestigious')",-0.1718407,-0.174696,-0.0028553
86,-0.35675865,-0.5537676,"('uninfluential', 'influential')",-0.3567587,-0.5537676,-0.1970089
87,0.39471194,0.34484702,"('unsuccessful', 'successful')",0.3947119,0.344847,-0.0498649
88,-0.38810086,-0.40415442,"('low', 'eminent')",-0.3881009,-0.4041544,-0.0160535
