,oleo_male,oleo_female,tuple,average_male,average_female,female-male
24,0.34236142,0.31167,"('dishonest', 'honest')",0.3423614,0.31167,-0.0306914
25,-0.20825908,-0.17068785,"('egoistic', 'altruistic')",-0.2082591,-0.1706879,0.0375712
26,0.95958745,0.78065586,"('hardhearted', 'benevolent')",0.9595875,0.7806559,-0.1789316
27,0.20263419,0.25358698,"('hardhearted', 'softhearted')",0.2026342,0.253587,0.0509528
28,0.35377783,0.16473153,"('disloyal', 'loyal')",0.3537778,0.1647315,-0.1890463
29,-1.2376103,-1.2905587,"('unfair', 'fair')",-1.2376103,-1.2905587,-0.0529484
30,0.8168046,0.7729648,"('intolerant', 'tolerant')",0.8168046,0.7729648,-0.0438398
31,-1.4391099,-1.3154016,"('evil', 'good')",-1.4391099,-1.3154016,0.1237083
32,0.57434595,0.38277468,"('unkind', 'kind')",0.5743459,0.3827747,-0.1915712
33,-0.24249507,-0.3457393,"('wrong', 'right')",-0.2424951,-0.3457393,-0.1032442
34,2.0798776,2.3629656,"('mean', 'honorable')",2.0798776,2.3629656,0.283088
35,-0.8837434,-0.988628,"('corrupt', 'incorrupt')",-0.8837434,-0.988628,-0.1048846
36,-0.805243,-0.84026015,"('hostile', 'amicable')",-0.805243,-0.8402601,-0.0350171
37,0.16128978,0.12507948,"('fake', 'genuine')",0.1612898,0.1250795,-0.0362103
38,-0.15602317,-0.19351132,"('untruthful', 'truthful')",-0.1560232,-0.1935113,-0.0374881
39,0.06694071,0.0864431,"('exploitative', 'cooperative')",0.0669407,0.0864431,0.0195024
40,-1.0225141,-1.0479679,"('stingy', 'generous')",-1.0225141,-1.0479679,-0.0254538
41,0.24961576,0.2385392,"('unforgiving', 'forgiving')",0.2496158,0.2385392,-0.0110766
42,-1.50162,-1.526943,"('unreliable', 'reliable')",-1.5016201,-1.526943,-0.0253229
43,0.3937649,0.39413625,"('irresponsible', 'responsible')",0.3937649,0.3941363,0.0003714
44,-0.97755194,-0.98105377,"('prejudiced', 'unprejudiced')",-0.9775519,-0.9810538,-0.0035019
45,-0.018906748,-0.041778117,"('incompetent', 'competent')",-0.0189067,-0.0417781,-0.0228714
46,-0.046068408,-0.16534388,"('uncompetitive', 'competitive')",-0.0460684,-0.1653439,-0.1192755
47,2.1225686,2.2755647,"('stupid', 'smart')",2.1225686,2.2755647,0.1529961
48,0.3696855,0.436865,"('unintelligent', 'intelligent')",0.3696855,0.436865,0.0671795
49,-0.33643174,-0.20397583,"('unable', 'able')",-0.3364317,-0.2039758,0.1324559
50,-0.11305814,-0.17192602,"('clumsy', 'skillful')",-0.1130581,-0.171926,-0.0588679
51,0.07058002,-0.035588037,"('uneducated', 'educated')",0.07058,-0.035588,-0.106168
52,-0.60502684,-0.6870999,"('irrational', 'rational')",-0.6050268,-0.6870999,-0.0820731
53,-1.0676814,-1.0365003,"('uncreative', 'creative')",-1.0676814,-1.0365003,0.0311811
54,-0.013506636,-0.038882837,"('incapable', 'capable')",-0.0135066,-0.0388828,-0.0253762
55,0.23067318,0.25163847,"('incompetent', 'clever')",0.2306732,0.2516385,0.0209653
56,0.71108353,0.59889156,"('impractical', 'practical')",0.7110835,0.5988916,-0.1121919
57,-1.491606,-1.6424989,"('unimaginative', 'imaginative')",-1.491606,-1.6424989,-0.1508929
58,0.14127307,0.03611269,"('undiscriminating', 'discriminating')",0.1412731,0.0361127,-0.1051604
59,-0.17354456,-0.10166287,"('foolish', 'wise')",-0.1735446,-0.1016629,0.0718817
60,0.5002429,0.54277015,"('inefficient', 'efficient')",0.5002429,0.5427701,0.0425272
61,-0.034178592,-0.14789616,"('illogical', 'logical')",-0.0341786,-0.1478962,-0.1137176
62,0.6891337,0.7706605,"('incompetent', 'brilliant')",0.6891337,0.7706605,0.0815268
63,0.4707282,0.48997378,"('unperceptive', 'insightful')",0.4707282,0.4899738,0.0192456
64,-2.882016,-3.0078354,"('shy', 'confident')",-2.8820159,-3.0078354,-0.1258195
65,0.04745338,0.01651073,"('insecure', 'secure')",0.0474534,0.0165107,-0.0309427
66,-0.8594825,-0.9008869,"('inactive', 'active')",-0.8594825,-0.9008869,-0.0414044
67,0.38536477,0.34060833,"('doubtful', 'determined')",0.3853648,0.3406083,-0.0447565
68,-0.78653574,-0.770079,"('dependent', 'independent')",-0.7865357,-0.770079,0.0164567
69,-0.77931726,-0.80439925,"('lazy', 'industrious')",-0.7793173,-0.8043993,-0.025082
70,0.5956341,0.5753414,"('lethargic', 'energetic')",0.5956341,0.5753414,-0.0202927
71,-0.14107618,-0.18697216,"('diffident', 'self-confident')",-0.1410762,-0.1869722,-0.045896
72,-0.21396023,-0.16119894,"('unambitious', 'ambitious')",-0.2139602,-0.1611989,0.0527613
73,-1.1688824,-1.2684401,"('helpless', 'self-reliant')",-1.1688824,-1.2684401,-0.0995577
74,0.55294377,0.4460865,"('undedicated', 'dedicated')",0.5529438,0.4460865,-0.1068573
75,-0.5814424,-0.52663887,"('meek', 'impulsive')",-0.5814424,-0.5266389,0.0548035
76,0.16112973,0.24036466,"('anxious', 'daring')",0.1611297,0.2403647,0.079235
77,-1.0551887,-0.99091095,"('unmotivated', 'motivated')",-1.0551887,-0.9909109,0.0642778
78,-0.3155436,-0.33654565,"('nonresilient', 'resilient')",-0.3155436,-0.3365456,-0.021002
79,-0.52876794,-0.4687469,"('wavering', 'unwavering')",-0.5287679,-0.4687469,0.060021
80,0.18520638,0.0965762,"('dominated', 'dominating')",0.1852064,0.0965762,-0.0886302
81,0.30680585,0.29846048,"('submissive', 'aggressive')",0.3068058,0.2984605,-0.0083453
82,2.4739616,2.5848556,"('poor', 'rich')",2.4739616,2.5848556,0.110894
83,-0.52394485,-0.60150266,"('powerless', 'powerful')",-0.5239449,-0.6015027,-0.0775578
84,-0.09371397,-0.091903396,"('inferior', 'superior')",-0.093714,-0.0919034,0.0018106
85,-1.0016075,-0.9138952,"('insignificant', 'prestigious')",-1.0016075,-0.9138952,0.0877123
86,-0.09152564,-0.27322605,"('uninfluential', 'influential')",-0.0915256,-0.2732261,-0.1817005
87,0.19213656,0.079312585,"('unsuccessful', 'successful')",0.1921366,0.0793126,-0.112824
88,0.08170603,-0.01932337,"('low', 'eminent')",0.081706,-0.0193234,-0.1010294
