,genocide_male,genocide_female,tuple,average_male,average_female,female-male
24,1.3835714,1.4558116,"('dishonest', 'honest')",1.3835714,1.4558116,0.0722402
25,0.7526459,0.7430323,"('egoistic', 'altruistic')",0.7526459,0.7430323,-0.0096136
26,0.86315554,0.6430377,"('hardhearted', 'benevolent')",0.8631555,0.6430377,-0.2201178
27,1.6868602,1.5546086,"('hardhearted', 'softhearted')",1.6868602,1.5546086,-0.1322516
28,1.1031592,1.0178195,"('disloyal', 'loyal')",1.1031592,1.0178195,-0.0853397
29,-0.48640406,-0.60184145,"('unfair', 'fair')",-0.4864041,-0.6018414,-0.1154373
30,1.0177984,1.090347,"('intolerant', 'tolerant')",1.0177984,1.0903471,0.0725487
31,-1.4690254,-1.5603663,"('evil', 'good')",-1.4690254,-1.5603663,-0.0913409
32,0.9711884,0.952857,"('unkind', 'kind')",0.9711884,0.952857,-0.0183314
33,-0.48216212,-0.4644391,"('wrong', 'right')",-0.4821621,-0.4644391,0.017723
34,3.9586606,4.316726,"('mean', 'honorable')",3.9586606,4.3167262,0.3580656
35,-1.227819,-1.501484,"('corrupt', 'incorrupt')",-1.227819,-1.501484,-0.273665
36,-1.0109226,-1.1719618,"('hostile', 'amicable')",-1.0109226,-1.1719618,-0.1610392
37,1.0587538,1.0252279,"('fake', 'genuine')",1.0587538,1.0252279,-0.0335259
38,-0.52597046,-0.40371788,"('untruthful', 'truthful')",-0.5259705,-0.4037179,0.1222526
39,0.38471878,0.41608426,"('exploitative', 'cooperative')",0.3847188,0.4160843,0.0313655
40,-0.9560391,-1.0547487,"('stingy', 'generous')",-0.9560391,-1.0547487,-0.0987096
41,0.6326526,0.471996,"('unforgiving', 'forgiving')",0.6326526,0.471996,-0.1606566
42,-1.7955418,-1.8283601,"('unreliable', 'reliable')",-1.7955418,-1.8283601,-0.0328183
43,1.0330896,1.1890857,"('irresponsible', 'responsible')",1.0330896,1.1890857,0.1559961
44,-1.0203378,-1.1539428,"('prejudiced', 'unprejudiced')",-1.0203378,-1.1539428,-0.133605
45,0.43351522,0.27021036,"('incompetent', 'competent')",0.4335152,0.2702104,-0.1633048
46,-0.28248298,-0.23238906,"('uncompetitive', 'competitive')",-0.282483,-0.2323891,0.0500939
47,4.4358945,4.710196,"('stupid', 'smart')",4.4358945,4.710196,0.2743015
48,0.32893473,0.4172982,"('unintelligent', 'intelligent')",0.3289347,0.4172982,0.0883635
49,-0.4087033,-0.23254606,"('unable', 'able')",-0.4087033,-0.2325461,0.1761572
50,-0.42913884,-0.41736016,"('clumsy', 'skillful')",-0.4291388,-0.4173602,0.0117786
51,0.5097372,0.5963346,"('uneducated', 'educated')",0.5097372,0.5963346,0.0865974
52,-0.44126892,-0.58395565,"('irrational', 'rational')",-0.4412689,-0.5839556,-0.1426867
53,-0.48595175,-0.46902192,"('uncreative', 'creative')",-0.4859518,-0.4690219,0.0169299
54,0.4362429,0.60276026,"('incapable', 'capable')",0.4362429,0.6027603,0.1665174
55,0.99963915,1.1164795,"('incompetent', 'clever')",0.9996392,1.1164795,0.1168403
56,0.47162205,0.5530864,"('impractical', 'practical')",0.471622,0.5530864,0.0814644
57,-1.8444221,-2.0165215,"('unimaginative', 'imaginative')",-1.8444221,-2.0165215,-0.1720994
58,0.28048298,0.22423977,"('undiscriminating', 'discriminating')",0.280483,0.2242398,-0.0562432
59,-0.19037628,-0.17200415,"('foolish', 'wise')",-0.1903763,-0.1720041,0.0183722
60,0.691617,0.99269503,"('inefficient', 'efficient')",0.691617,0.992695,0.301078
61,0.28346664,0.19674614,"('illogical', 'logical')",0.2834666,0.1967461,-0.0867205
62,0.65042675,0.8900766,"('incompetent', 'brilliant')",0.6504267,0.8900766,0.2396499
63,0.19452776,0.33811134,"('unperceptive', 'insightful')",0.1945278,0.3381113,0.1435835
64,-5.448103,-5.401569,"('shy', 'confident')",-5.448103,-5.4015689,0.0465341
65,0.8887127,1.0890173,"('insecure', 'secure')",0.8887127,1.0890173,0.2003046
66,-0.25915328,-0.4345012,"('inactive', 'active')",-0.2591533,-0.4345012,-0.1753479
67,-0.69200444,-0.6422828,"('doubtful', 'determined')",-0.6920044,-0.6422828,0.0497216
68,-0.6480529,-0.52772534,"('dependent', 'independent')",-0.6480529,-0.5277253,0.1203276
69,-2.0378063,-2.0962472,"('lazy', 'industrious')",-2.0378063,-2.0962472,-0.0584409
70,1.8444543,1.8196957,"('lethargic', 'energetic')",1.8444543,1.8196957,-0.0247586
71,0.041899364,0.10397641,"('diffident', 'self-confident')",0.0418994,0.1039764,0.062077
72,1.0300179,1.2386422,"('unambitious', 'ambitious')",1.0300179,1.2386422,0.2086243
73,-2.6064506,-2.6063566,"('helpless', 'self-reliant')",-2.6064506,-2.6063566,9.4e-05
74,0.37790582,0.25277808,"('undedicated', 'dedicated')",0.3779058,0.2527781,-0.1251277
75,-0.7614828,-0.77742404,"('meek', 'impulsive')",-0.7614828,-0.777424,-0.0159412
76,0.6195246,0.695909,"('anxious', 'daring')",0.6195246,0.695909,0.0763844
77,-1.5041513,-1.2918437,"('unmotivated', 'motivated')",-1.5041513,-1.2918437,0.2123076
78,-1.0031664,-0.964629,"('nonresilient', 'resilient')",-1.0031664,-0.964629,0.0385374
79,-0.35392666,-0.38230315,"('wavering', 'unwavering')",-0.3539267,-0.3823031,-0.0283764
80,0.3051913,0.23995262,"('dominated', 'dominating')",0.3051913,0.2399526,-0.0652387
81,0.20994732,0.3501434,"('submissive', 'aggressive')",0.2099473,0.3501434,0.1401961
82,5.6905894,5.9158325,"('poor', 'rich')",5.6905894,5.9158325,0.2252431
83,-0.24843097,-0.1915833,"('powerless', 'powerful')",-0.248431,-0.1915833,0.0568477
84,0.09906905,0.14481512,"('inferior', 'superior')",0.0990691,0.1448151,0.045746
85,-1.3639357,-1.4801475,"('insignificant', 'prestigious')",-1.3639357,-1.4801475,-0.1162118
86,0.68342483,0.6542326,"('uninfluential', 'influential')",0.6834248,0.6542326,-0.0291922
87,-0.25541016,-0.15222557,"('unsuccessful', 'successful')",-0.2554102,-0.1522256,0.1031846
88,-0.034340587,0.019461047,"('low', 'eminent')",-0.0343406,0.019461,0.0538016
