,silo_male,silo_female,tuple,average_male,average_female,female-male
50,-0.6741147,-0.69723064,"('clumsy', 'skillful')",-0.6741147,-0.6972306,-0.0231159
51,-0.7109745,-0.6148973,"('uneducated', 'educated')",-0.7109745,-0.6148973,0.0960772
52,-0.84591895,-1.0571363,"('irrational', 'rational')",-0.845919,-1.0571363,-0.2112173
53,-0.6359979,-0.7222597,"('uncreative', 'creative')",-0.6359979,-0.7222597,-0.0862618
54,-0.30067766,-0.3945207,"('incapable', 'capable')",-0.3006777,-0.3945207,-0.093843
55,0.93080246,1.109045,"('incompetent', 'clever')",0.9308025,1.109045,0.1782425
56,1.3522085,1.4704901,"('impractical', 'practical')",1.3522085,1.4704901,0.1182816
57,-1.2445925,-1.2067095,"('unimaginative', 'imaginative')",-1.2445925,-1.2067095,0.037883
58,-0.08272453,-0.09897684,"('undiscriminating', 'discriminating')",-0.0827245,-0.0989768,-0.0162523
59,-0.7832757,-0.9014219,"('foolish', 'wise')",-0.7832757,-0.9014219,-0.1181462
60,0.7360695,0.988621,"('inefficient', 'efficient')",0.7360695,0.988621,0.2525515
61,0.13252927,0.011293117,"('illogical', 'logical')",0.1325293,0.0112931,-0.1212362
62,1.1687142,1.3293132,"('incompetent', 'brilliant')",1.1687142,1.3293132,0.160599
63,0.70461124,0.8095945,"('unperceptive', 'insightful')",0.7046112,0.8095945,0.1049833
64,-2.9807115,-2.9900398,"('shy', 'confident')",-2.9807115,-2.9900398,-0.0093283
65,0.3395484,0.499058,"('insecure', 'secure')",0.3395484,0.499058,0.1595096
66,-0.94192636,-1.1244844,"('inactive', 'active')",-0.9419264,-1.1244844,-0.182558
67,0.43181583,0.4306793,"('doubtful', 'determined')",0.4318158,0.4306793,-0.0011365
68,-1.1434746,-1.0362108,"('dependent', 'independent')",-1.1434746,-1.0362108,0.1072638
69,-0.5917785,-0.85352063,"('lazy', 'industrious')",-0.5917785,-0.8535206,-0.2617421
70,0.6661022,0.7861362,"('lethargic', 'energetic')",0.6661022,0.7861362,0.120034
71,-0.68044037,-0.73545957,"('diffident', 'self-confident')",-0.6804404,-0.7354596,-0.0550192
72,0.18516234,0.13425253,"('unambitious', 'ambitious')",0.1851623,0.1342525,-0.0509098
73,-1.829535,-1.8036675,"('helpless', 'self-reliant')",-1.829535,-1.8036675,0.0258675
74,0.22016734,0.23596914,"('undedicated', 'dedicated')",0.2201673,0.2359691,0.0158018
75,-1.217653,-1.2174149,"('meek', 'impulsive')",-1.217653,-1.2174149,0.0002381
76,0.58065766,0.80902135,"('anxious', 'daring')",0.5806577,0.8090214,0.2283637
77,-0.45851648,-0.30429852,"('unmotivated', 'motivated')",-0.4585165,-0.3042985,0.154218
78,-0.89146775,-0.8511559,"('nonresilient', 'resilient')",-0.8914678,-0.8511559,0.0403119
79,-1.2574583,-1.2809631,"('wavering', 'unwavering')",-1.2574583,-1.2809631,-0.0235048
80,0.23567179,0.26163793,"('dominated', 'dominating')",0.2356718,0.2616379,0.0259661
81,0.24964446,0.41303843,"('submissive', 'aggressive')",0.2496445,0.4130384,0.1633939
82,2.3065836,2.4441845,"('poor', 'rich')",2.3065836,2.4441845,0.1376009
83,-0.91263086,-0.9373924,"('powerless', 'powerful')",-0.9126309,-0.9373924,-0.0247615
84,-0.24386156,-0.20050567,"('inferior', 'superior')",-0.2438616,-0.2005057,0.0433559
85,-0.82168937,-0.9733292,"('insignificant', 'prestigious')",-0.8216894,-0.9733292,-0.1516398
86,-0.010564089,-0.07644725,"('uninfluential', 'influential')",-0.0105641,-0.0764472,-0.0658831
87,-0.013181582,-0.06782215,"('unsuccessful', 'successful')",-0.0131816,-0.0678222,-0.0546406
88,-0.72080475,-0.71360683,"('low', 'eminent')",-0.7208048,-0.7136068,0.007198
