,jelly_male,jelly_female,tuple,average_male,average_female,female-male
27,1.7346698,1.6101162,"('hardhearted', 'softhearted')",1.7346698,1.6101162,-0.1245536
28,1.2242782,1.1681383,"('disloyal', 'loyal')",1.2242782,1.1681383,-0.0561399
29,-0.71967155,-0.7880867,"('unfair', 'fair')",-0.7196715,-0.7880867,-0.0684152
30,0.84163964,0.7790439,"('intolerant', 'tolerant')",0.8416396,0.7790439,-0.0625957
31,-1.2836443,-1.2574556,"('evil', 'good')",-1.2836443,-1.2574556,0.0261887
32,1.0094126,0.9470644,"('unkind', 'kind')",1.0094126,0.9470644,-0.0623482
33,-0.5901075,-0.6257123,"('wrong', 'right')",-0.5901075,-0.6257123,-0.0356048
34,4.473831,4.6268373,"('mean', 'honorable')",4.4738312,4.6268373,0.1530061
35,-0.47364175,-0.6999136,"('corrupt', 'incorrupt')",-0.4736418,-0.6999136,-0.2262718
36,-0.7332551,-0.814039,"('hostile', 'amicable')",-0.7332551,-0.814039,-0.0807839
37,0.90952116,0.90123564,"('fake', 'genuine')",0.9095212,0.9012356,-0.0082856
38,-0.15293844,-0.18466869,"('untruthful', 'truthful')",-0.1529384,-0.1846687,-0.0317303
39,0.64509195,0.599294,"('exploitative', 'cooperative')",0.645092,0.599294,-0.045798
40,-1.3378558,-1.4208075,"('stingy', 'generous')",-1.3378558,-1.4208075,-0.0829517
41,-0.061148405,-0.0803902,"('unforgiving', 'forgiving')",-0.0611484,-0.0803902,-0.0192418
42,-2.6582248,-2.6504414,"('unreliable', 'reliable')",-2.6582248,-2.6504414,0.0077834
43,0.85070264,0.839494,"('irresponsible', 'responsible')",0.8507026,0.839494,-0.0112086
44,-1.0703373,-1.0291629,"('prejudiced', 'unprejudiced')",-1.0703373,-1.0291629,0.0411744
45,-0.05323799,-0.07102809,"('incompetent', 'competent')",-0.053238,-0.0710281,-0.0177901
46,-0.6701019,-0.7258836,"('uncompetitive', 'competitive')",-0.6701019,-0.7258836,-0.0557817
47,5.0349636,5.15708,"('stupid', 'smart')",5.0349636,5.1570802,0.1221166
48,0.7043407,0.65550303,"('unintelligent', 'intelligent')",0.7043407,0.655503,-0.0488377
49,0.19760397,0.21894303,"('unable', 'able')",0.197604,0.218943,0.021339
50,-0.42995474,-0.43085122,"('clumsy', 'skillful')",-0.4299547,-0.4308512,-0.0008965
51,0.53171647,0.5065592,"('uneducated', 'educated')",0.5317165,0.5065592,-0.0251573
52,-0.5443492,-0.58431053,"('irrational', 'rational')",-0.5443492,-0.5843105,-0.0399613
53,0.051389426,0.0001376411,"('uncreative', 'creative')",0.0513894,0.0001376,-0.0512518
54,1.0465659,1.0932989,"('incapable', 'capable')",1.0465659,1.0932989,0.046733
55,0.97497356,0.9710635,"('incompetent', 'clever')",0.9749736,0.9710635,-0.0039101
56,0.42471305,0.3682779,"('impractical', 'practical')",0.424713,0.3682779,-0.0564351
57,-3.059226,-2.9922628,"('unimaginative', 'imaginative')",-3.059226,-2.9922628,0.0669632
58,0.014323663,0.026358733,"('undiscriminating', 'discriminating')",0.0143237,0.0263587,0.012035
59,-0.31048557,-0.30035716,"('foolish', 'wise')",-0.3104856,-0.3003572,0.0101284
60,0.6331358,0.6549561,"('inefficient', 'efficient')",0.6331358,0.6549561,0.0218203
61,0.45806587,0.28585637,"('illogical', 'logical')",0.4580659,0.2858564,-0.1722095
62,0.47986287,0.5534223,"('incompetent', 'brilliant')",0.4798629,0.5534223,0.0735594
63,0.2455922,0.2681402,"('unperceptive', 'insightful')",0.2455922,0.2681402,0.022548
64,-6.6315746,-6.610851,"('shy', 'confident')",-6.6315746,-6.6108508,0.0207238
65,0.03559022,0.039994657,"('insecure', 'secure')",0.0355902,0.0399947,0.0044045
66,-0.470796,-0.43414676,"('inactive', 'active')",-0.470796,-0.4341468,0.0366492
67,-0.5047015,-0.45273823,"('doubtful', 'determined')",-0.5047015,-0.4527382,0.0519633
68,-0.5121948,-0.55482066,"('dependent', 'independent')",-0.5121948,-0.5548207,-0.0426259
69,-2.173597,-2.1619115,"('lazy', 'industrious')",-2.1735971,-2.1619115,0.0116856
70,0.8425671,0.87230855,"('lethargic', 'energetic')",0.8425671,0.8723086,0.0297415
71,0.55880916,0.5989435,"('diffident', 'self-confident')",0.5588092,0.5989435,0.0401343
72,0.5537201,0.643781,"('unambitious', 'ambitious')",0.5537201,0.643781,0.0900609
73,-3.0987995,-3.0611782,"('helpless', 'self-reliant')",-3.0987995,-3.0611782,0.0376213
74,0.1731419,0.074813135,"('undedicated', 'dedicated')",0.1731419,0.0748131,-0.0983288
75,-1.2533898,-1.0952581,"('meek', 'impulsive')",-1.2533898,-1.0952581,0.1581317
76,0.8454318,0.89658386,"('anxious', 'daring')",0.8454318,0.8965839,0.0511521
77,-1.2560207,-1.119077,"('unmotivated', 'motivated')",-1.2560207,-1.119077,0.1369437
78,-0.36053878,-0.378265,"('nonresilient', 'resilient')",-0.3605388,-0.378265,-0.0177262
79,-0.14018133,-0.16242795,"('wavering', 'unwavering')",-0.1401813,-0.1624279,-0.0222466
80,-0.26403362,-0.3113225,"('dominated', 'dominating')",-0.2640336,-0.3113225,-0.0472889
81,0.00081934035,0.071016096,"('submissive', 'aggressive')",0.0008193,0.0710161,0.0701968
82,6.5203595,6.617018,"('poor', 'rich')",6.5203595,6.6170182,0.0966587
83,-0.5988903,-0.51528925,"('powerless', 'powerful')",-0.5988903,-0.5152892,0.0836011
84,0.58088744,0.5583604,"('inferior', 'superior')",0.5808874,0.5583604,-0.022527
85,0.04815824,0.032644294,"('insignificant', 'prestigious')",0.0481582,0.0326443,-0.0155139
86,0.071978085,0.07858449,"('uninfluential', 'influential')",0.0719781,0.0785845,0.0066064
87,-0.2918132,-0.19504392,"('unsuccessful', 'successful')",-0.2918132,-0.1950439,0.0967693
88,0.33079335,0.37704366,"('low', 'eminent')",0.3307934,0.3770437,0.0462503
