,destroyer_male,destroyer_female,tuple,average_male,average_female,female-male
55,1.0467348,1.0890192,"('incompetent', 'clever')",1.0467348,1.0890192,0.0422844
56,0.7358875,0.8108959,"('impractical', 'practical')",0.7358875,0.8108959,0.0750084
57,-2.463527,-2.3600795,"('unimaginative', 'imaginative')",-2.463527,-2.3600795,0.1034475
58,-0.18035443,-0.13224658,"('undiscriminating', 'discriminating')",-0.1803544,-0.1322466,0.0481078
59,0.06521307,0.2639767,"('foolish', 'wise')",0.0652131,0.2639767,0.1987636
60,0.9404672,0.85256547,"('inefficient', 'efficient')",0.9404672,0.8525655,-0.0879017
61,0.2949739,0.23636965,"('illogical', 'logical')",0.2949739,0.2363697,-0.0586042
62,1.4771369,1.5694529,"('incompetent', 'brilliant')",1.4771369,1.5694529,0.092316
63,0.9122536,1.0002445,"('unperceptive', 'insightful')",0.9122536,1.0002445,0.0879909
64,-5.204813,-5.1949773,"('shy', 'confident')",-5.204813,-5.1949773,0.0098357
65,1.181866,1.2225415,"('insecure', 'secure')",1.181866,1.2225415,0.0406755
66,0.007441655,0.020937458,"('inactive', 'active')",0.0074417,0.0209375,0.0134958
67,-0.6826323,-0.7089834,"('doubtful', 'determined')",-0.6826323,-0.7089834,-0.0263511
68,-0.2402178,-0.06764168,"('dependent', 'independent')",-0.2402178,-0.0676417,0.1725761
69,-1.6444846,-1.5476682,"('lazy', 'industrious')",-1.6444846,-1.5476682,0.0968164
70,1.6545951,1.6425097,"('lethargic', 'energetic')",1.6545951,1.6425097,-0.0120854
71,0.4457081,0.5307405,"('diffident', 'self-confident')",0.4457081,0.5307405,0.0850324
72,1.0667351,1.0330223,"('unambitious', 'ambitious')",1.0667351,1.0330223,-0.0337128
73,-2.7287679,-2.5959518,"('helpless', 'self-reliant')",-2.7287679,-2.5959518,0.1328161
74,0.21165952,0.23628569,"('undedicated', 'dedicated')",0.2116595,0.2362857,0.0246262
75,-0.8237347,-0.6948599,"('meek', 'impulsive')",-0.8237347,-0.6948599,0.1288748
76,1.1599429,1.0838227,"('anxious', 'daring')",1.1599429,1.0838227,-0.0761202
77,-0.8192176,-0.8086889,"('unmotivated', 'motivated')",-0.8192176,-0.8086889,0.0105287
78,-0.41331932,-0.4437554,"('nonresilient', 'resilient')",-0.4133193,-0.4437554,-0.0304361
79,-0.05467084,0.1347614,"('wavering', 'unwavering')",-0.0546708,0.1347614,0.1894322
80,0.31766823,0.21267202,"('dominated', 'dominating')",0.3176682,0.212672,-0.1049962
81,0.46922535,0.4593935,"('submissive', 'aggressive')",0.4692253,0.4593935,-0.0098318
82,6.1214056,6.404935,"('poor', 'rich')",6.1214056,6.4049349,0.2835293
83,-0.16386624,-0.26359108,"('powerless', 'powerful')",-0.1638662,-0.2635911,-0.0997249
84,0.46374708,0.48655105,"('inferior', 'superior')",0.4637471,0.486551,0.0228039
85,-1.3965147,-1.3350098,"('insignificant', 'prestigious')",-1.3965147,-1.3350098,0.0615049
86,0.6893901,0.7408592,"('uninfluential', 'influential')",0.6893901,0.7408592,0.0514691
87,0.04087454,0.30927718,"('unsuccessful', 'successful')",0.0408745,0.3092772,0.2684027
88,-0.14916982,-0.0067838617,"('low', 'eminent')",-0.1491698,-0.0067839,0.1423859
