,congo_male,congo_female,tuple,average_male,average_female,female-male
39,0.6752199,0.6052666,"('exploitative', 'cooperative')",0.6752199,0.6052666,-0.0699533
40,-1.5268203,-1.436337,"('stingy', 'generous')",-1.5268203,-1.436337,0.0904833
41,0.3884892,0.09424757,"('unforgiving', 'forgiving')",0.3884892,0.0942476,-0.2942416
42,-2.9599824,-2.7101905,"('unreliable', 'reliable')",-2.9599824,-2.7101905,0.2497919
43,1.1672609,1.2493595,"('irresponsible', 'responsible')",1.1672609,1.2493595,0.0820986
44,-1.7782632,-1.8059512,"('prejudiced', 'unprejudiced')",-1.7782632,-1.8059512,-0.027688
45,0.10272883,0.23842081,"('incompetent', 'competent')",0.1027288,0.2384208,0.135692
46,-0.9133058,-0.81910014,"('uncompetitive', 'competitive')",-0.9133058,-0.8191001,0.0942057
47,5.372133,5.316634,"('stupid', 'smart')",5.3721328,5.3166342,-0.0554986
48,0.49077335,0.5920188,"('unintelligent', 'intelligent')",0.4907734,0.5920188,0.1012454
49,0.31914002,0.555876,"('unable', 'able')",0.31914,0.555876,0.236736
50,-0.18083267,-0.121094614,"('clumsy', 'skillful')",-0.1808327,-0.1210946,0.0597381
51,0.46178442,0.6580829,"('uneducated', 'educated')",0.4617844,0.6580829,0.1962985
52,0.08200725,-0.01130271,"('irrational', 'rational')",0.0820073,-0.0113027,-0.09331
53,0.34488308,0.28957707,"('uncreative', 'creative')",0.3448831,0.2895771,-0.055306
54,1.3607126,1.5367491,"('incapable', 'capable')",1.3607126,1.5367491,0.1760365
55,0.765278,1.0465534,"('incompetent', 'clever')",0.765278,1.0465534,0.2812754
56,0.1916236,0.39903206,"('impractical', 'practical')",0.1916236,0.3990321,0.2074085
57,-2.9962988,-2.8586388,"('unimaginative', 'imaginative')",-2.9962988,-2.8586388,0.13766
58,-0.12439574,-0.047653798,"('undiscriminating', 'discriminating')",-0.1243957,-0.0476538,0.0767419
59,0.36326236,0.28313625,"('foolish', 'wise')",0.3632624,0.2831362,-0.0801262
60,0.29110155,0.5193161,"('inefficient', 'efficient')",0.2911015,0.5193161,0.2282146
61,0.81684595,0.60779023,"('illogical', 'logical')",0.816846,0.6077902,-0.2090558
62,1.0916562,1.3735892,"('incompetent', 'brilliant')",1.0916562,1.3735892,0.281933
63,1.2272898,1.3102429,"('unperceptive', 'insightful')",1.2272898,1.3102429,0.0829531
64,-6.9626164,-6.6107235,"('shy', 'confident')",-6.9626164,-6.6107235,0.3518929
65,0.044187576,0.20862886,"('insecure', 'secure')",0.0441876,0.2086289,0.1644413
66,-0.34883997,-0.4040668,"('inactive', 'active')",-0.34884,-0.4040668,-0.0552268
67,-0.27829948,-0.4322761,"('doubtful', 'determined')",-0.2782995,-0.4322761,-0.1539766
68,-0.7287353,-0.47176188,"('dependent', 'independent')",-0.7287353,-0.4717619,0.2569734
69,-1.7221324,-1.8330775,"('lazy', 'industrious')",-1.7221324,-1.8330775,-0.1109451
70,0.7300944,1.0937643,"('lethargic', 'energetic')",0.7300944,1.0937643,0.3636699
71,0.3657455,0.3865167,"('diffident', 'self-confident')",0.3657455,0.3865167,0.0207712
72,0.8643483,0.9964112,"('unambitious', 'ambitious')",0.8643483,0.9964112,0.1320629
73,-3.53535,-3.164832,"('helpless', 'self-reliant')",-3.5353501,-3.1648321,0.370518
74,0.32895845,0.25750577,"('undedicated', 'dedicated')",0.3289585,0.2575058,-0.0714527
75,-1.2685447,-1.2496654,"('meek', 'impulsive')",-1.2685447,-1.2496654,0.0188793
76,0.48400015,0.5380575,"('anxious', 'daring')",0.4840001,0.5380575,0.0540574
77,-1.1837946,-1.0626835,"('unmotivated', 'motivated')",-1.1837946,-1.0626835,0.1211111
78,-0.4414781,-0.45690936,"('nonresilient', 'resilient')",-0.4414781,-0.4569094,-0.0154313
79,0.10529868,0.042749014,"('wavering', 'unwavering')",0.1052987,0.042749,-0.0625497
80,0.025252212,0.07315106,"('dominated', 'dominating')",0.0252522,0.0731511,0.0478989
81,-0.5515095,-0.35620514,"('submissive', 'aggressive')",-0.5515095,-0.3562051,0.1953044
82,6.2297482,6.5622816,"('poor', 'rich')",6.2297482,6.5622816,0.3325334
83,-0.6861405,-0.5909905,"('powerless', 'powerful')",-0.6861405,-0.5909905,0.09515
84,0.283828,0.3280908,"('inferior', 'superior')",0.283828,0.3280908,0.0442628
85,0.06156082,-0.24068388,"('insignificant', 'prestigious')",0.0615608,-0.2406839,-0.3022447
86,0.52538687,0.66408324,"('uninfluential', 'influential')",0.5253869,0.6640832,0.1386963
87,0.3333848,0.7018675,"('unsuccessful', 'successful')",0.3333848,0.7018675,0.3684827
88,0.032710183,0.17648964,"('low', 'eminent')",0.0327102,0.1764896,0.1437794
