,directory_male,directory_female,tuple,average_male,average_female,female-male
56,0.64411306,0.59100884,"('impractical', 'practical')",0.6441131,0.5910088,-0.0531043
57,-2.7310803,-2.6386948,"('unimaginative', 'imaginative')",-2.7310803,-2.6386948,0.0923855
58,0.22045423,0.18370478,"('undiscriminating', 'discriminating')",0.2204542,0.1837048,-0.0367494
59,0.12340816,0.29080194,"('foolish', 'wise')",0.1234082,0.2908019,0.1673937
60,0.668342,0.6155261,"('inefficient', 'efficient')",0.668342,0.6155261,-0.0528159
61,0.74527556,0.6135875,"('illogical', 'logical')",0.7452756,0.6135875,-0.1316881
62,1.0897659,1.2183698,"('incompetent', 'brilliant')",1.0897659,1.2183698,0.1286039
63,1.0707161,1.1559945,"('unperceptive', 'insightful')",1.0707161,1.1559945,0.0852784
64,-6.311385,-6.2433205,"('shy', 'confident')",-6.3113852,-6.2433205,0.0680647
65,1.2790433,1.2741579,"('insecure', 'secure')",1.2790433,1.2741579,-0.0048854
66,-0.009484086,-0.011824708,"('inactive', 'active')",-0.0094841,-0.0118247,-0.0023406
67,-0.6343084,-0.70524096,"('doubtful', 'determined')",-0.6343084,-0.705241,-0.0709326
68,-0.09600349,-0.055535734,"('dependent', 'independent')",-0.0960035,-0.0555357,0.0404678
69,-1.4766614,-1.5152812,"('lazy', 'industrious')",-1.4766614,-1.5152812,-0.0386198
70,1.3099284,1.3879118,"('lethargic', 'energetic')",1.3099284,1.3879118,0.0779834
71,0.58820784,0.74343145,"('diffident', 'self-confident')",0.5882078,0.7434314,0.1552236
72,0.7247459,0.70826364,"('unambitious', 'ambitious')",0.7247459,0.7082636,-0.0164823
73,-3.0897658,-2.9679587,"('helpless', 'self-reliant')",-3.0897658,-2.9679587,0.1218071
74,0.042342085,-0.008578543,"('undedicated', 'dedicated')",0.0423421,-0.0085785,-0.0509206
75,-0.53892636,-0.48970634,"('meek', 'impulsive')",-0.5389264,-0.4897063,0.0492201
76,0.44715932,0.55136406,"('anxious', 'daring')",0.4471593,0.5513641,0.1042048
77,-1.0791855,-1.0674611,"('unmotivated', 'motivated')",-1.0791855,-1.0674611,0.0117244
78,-0.6680737,-0.6001146,"('nonresilient', 'resilient')",-0.6680737,-0.6001146,0.0679591
79,-0.14456749,-0.01811099,"('wavering', 'unwavering')",-0.1445675,-0.018111,0.1264565
80,-0.1231056,-0.1767034,"('dominated', 'dominating')",-0.1231056,-0.1767034,-0.0535978
81,0.19859245,0.2363977,"('submissive', 'aggressive')",0.1985925,0.2363977,0.0378052
82,6.3366446,6.6915665,"('poor', 'rich')",6.3366446,6.6915665,0.3549219
83,-0.43010658,-0.49651176,"('powerless', 'powerful')",-0.4301066,-0.4965118,-0.0664052
84,0.23026016,0.17454925,"('inferior', 'superior')",0.2302602,0.1745493,-0.0557109
85,-1.2813748,-1.2745435,"('insignificant', 'prestigious')",-1.2813748,-1.2745435,0.0068313
86,0.29371357,0.3244702,"('uninfluential', 'influential')",0.2937136,0.3244702,0.0307566
87,0.109387904,0.3382118,"('unsuccessful', 'successful')",0.1093879,0.3382118,0.2288239
88,-0.060194,0.10101495,"('low', 'eminent')",-0.060194,0.1010149,0.1612089
