,villa_male,villa_female,tuple,average_male,average_female,female-male
25,0.31022328,0.30292827,"('egoistic', 'altruistic')",0.3102233,0.3029283,-0.007295
26,0.97982067,0.8227091,"('hardhearted', 'benevolent')",0.9798207,0.8227091,-0.1571116
27,1.5984809,1.4049948,"('hardhearted', 'softhearted')",1.5984809,1.4049948,-0.1934861
28,1.1260494,1.1190877,"('disloyal', 'loyal')",1.1260494,1.1190877,-0.0069617
29,-0.38437247,-0.47044757,"('unfair', 'fair')",-0.3843725,-0.4704476,-0.0860751
30,0.9418195,0.9916388,"('intolerant', 'tolerant')",0.9418195,0.9916388,0.0498193
31,-1.3551704,-1.3674383,"('evil', 'good')",-1.3551704,-1.3674383,-0.0122679
32,1.1354183,1.0408798,"('unkind', 'kind')",1.1354183,1.0408798,-0.0945385
33,-0.66444373,-0.6671053,"('wrong', 'right')",-0.6644437,-0.6671053,-0.0026616
34,4.6210213,4.825278,"('mean', 'honorable')",4.6210213,4.8252778,0.2042565
35,-0.88920474,-1.0653198,"('corrupt', 'incorrupt')",-0.8892047,-1.0653198,-0.1761151
36,-0.90777415,-0.96261233,"('hostile', 'amicable')",-0.9077742,-0.9626123,-0.0548381
37,0.913532,0.8688402,"('fake', 'genuine')",0.913532,0.8688402,-0.0446918
38,-0.30950147,-0.22750859,"('untruthful', 'truthful')",-0.3095015,-0.2275086,0.0819929
39,0.19027694,0.2590217,"('exploitative', 'cooperative')",0.1902769,0.2590217,0.0687448
40,-1.5941634,-1.7956338,"('stingy', 'generous')",-1.5941634,-1.7956338,-0.2014704
41,0.20164685,0.18760869,"('unforgiving', 'forgiving')",0.2016468,0.1876087,-0.0140381
42,-2.1214373,-2.1779442,"('unreliable', 'reliable')",-2.1214373,-2.1779442,-0.0565069
43,1.1666803,1.2635245,"('irresponsible', 'responsible')",1.1666803,1.2635245,0.0968442
44,-1.1187243,-1.1172935,"('prejudiced', 'unprejudiced')",-1.1187243,-1.1172935,0.0014308
45,0.35967582,0.21926275,"('incompetent', 'competent')",0.3596758,0.2192627,-0.1404131
46,-0.44448307,-0.5167148,"('uncompetitive', 'competitive')",-0.4444831,-0.5167148,-0.0722317
47,5.027291,5.198058,"('stupid', 'smart')",5.0272908,5.1980581,0.1707673
48,0.7793756,0.75758016,"('unintelligent', 'intelligent')",0.7793756,0.7575802,-0.0217954
49,0.09614425,0.23960212,"('unable', 'able')",0.0961443,0.2396021,0.1434578
50,-0.3700284,-0.38190088,"('clumsy', 'skillful')",-0.3700284,-0.3819009,-0.0118725
51,0.17845125,0.12148794,"('uneducated', 'educated')",0.1784513,0.1214879,-0.0569634
52,-0.33037657,-0.44627535,"('irrational', 'rational')",-0.3303766,-0.4462754,-0.1158988
53,0.040303435,0.0440761,"('uncreative', 'creative')",0.0403034,0.0440761,0.0037727
54,1.14134,1.2048028,"('incapable', 'capable')",1.14134,1.2048028,0.0634628
55,0.80878407,0.80911356,"('incompetent', 'clever')",0.8087841,0.8091136,0.0003295
56,0.62111926,0.60774463,"('impractical', 'practical')",0.6211193,0.6077446,-0.0133747
57,-2.44837,-2.5768275,"('unimaginative', 'imaginative')",-2.44837,-2.5768275,-0.1284575
58,0.089871064,0.05083295,"('undiscriminating', 'discriminating')",0.0898711,0.0508329,-0.0390382
59,-0.057980035,0.0021031685,"('foolish', 'wise')",-0.05798,0.0021032,0.0600832
60,0.6366659,0.75710535,"('inefficient', 'efficient')",0.6366659,0.7571054,0.1204395
61,0.54006815,0.42218333,"('illogical', 'logical')",0.5400681,0.4221833,-0.1178848
62,0.9134969,0.9770453,"('incompetent', 'brilliant')",0.9134969,0.9770453,0.0635484
63,0.09356272,0.11984313,"('unperceptive', 'insightful')",0.0935627,0.1198431,0.0262804
64,-5.971034,-6.0552917,"('shy', 'confident')",-5.971034,-6.0552917,-0.0842577
65,0.3224658,0.42880824,"('insecure', 'secure')",0.3224658,0.4288082,0.1063424
66,0.08414263,-0.050718047,"('inactive', 'active')",0.0841426,-0.050718,-0.1348606
67,-0.22729914,-0.110776514,"('doubtful', 'determined')",-0.2272991,-0.1107765,0.1165226
68,-0.70305794,-0.64970446,"('dependent', 'independent')",-0.7030579,-0.6497045,0.0533534
69,-1.8338,-1.8901455,"('lazy', 'industrious')",-1.8338,-1.8901455,-0.0563455
70,1.3293052,1.195584,"('lethargic', 'energetic')",1.3293052,1.1955841,-0.1337211
71,0.8771053,0.8356534,"('diffident', 'self-confident')",0.8771053,0.8356534,-0.0414519
72,0.8501216,0.9451091,"('unambitious', 'ambitious')",0.8501216,0.9451091,0.0949875
73,-3.0086236,-3.0119839,"('helpless', 'self-reliant')",-3.0086236,-3.0119839,-0.0033603
74,-0.034222562,-0.16323294,"('undedicated', 'dedicated')",-0.0342226,-0.1632329,-0.1290103
75,-0.94860804,-0.8951799,"('meek', 'impulsive')",-0.948608,-0.8951799,0.0534281
76,0.5591438,0.58120286,"('anxious', 'daring')",0.5591438,0.5812029,0.0220591
77,-1.1364106,-1.0220464,"('unmotivated', 'motivated')",-1.1364106,-1.0220464,0.1143642
78,-0.6736383,-0.727021,"('nonresilient', 'resilient')",-0.6736383,-0.727021,-0.0533827
79,-0.47443214,-0.43038553,"('wavering', 'unwavering')",-0.4744321,-0.4303855,0.0440466
80,-0.2640464,-0.39471394,"('dominated', 'dominating')",-0.2640464,-0.3947139,-0.1306675
81,-0.2191669,-0.14752662,"('submissive', 'aggressive')",-0.2191669,-0.1475266,0.0716403
82,6.3314834,6.4735637,"('poor', 'rich')",6.3314834,6.4735637,0.1420803
83,-0.2497373,-0.21143457,"('powerless', 'powerful')",-0.2497373,-0.2114346,0.0383027
84,0.015463788,0.097785264,"('inferior', 'superior')",0.0154638,0.0977853,0.0823215
85,-0.9267894,-0.9254692,"('insignificant', 'prestigious')",-0.9267894,-0.9254692,0.0013202
86,0.46802235,0.3382359,"('uninfluential', 'influential')",0.4680223,0.3382359,-0.1297864
87,0.03923653,0.014056813,"('unsuccessful', 'successful')",0.0392365,0.0140568,-0.0251797
88,-0.12165487,-0.13322088,"('low', 'eminent')",-0.1216549,-0.1332209,-0.011566
