,suite_male,suite_female,tuple,average_male,average_female,female-male
62,1.1591244,1.2103316,"('incompetent', 'brilliant')",1.1591244,1.2103316,0.0512072
63,0.5633595,0.5370038,"('unperceptive', 'insightful')",0.5633595,0.5370038,-0.0263557
64,-5.4845195,-5.5447145,"('shy', 'confident')",-5.4845195,-5.5447145,-0.060195
65,0.9109164,0.9778968,"('insecure', 'secure')",0.9109164,0.9778968,0.0669804
66,-0.028401535,-0.080746986,"('inactive', 'active')",-0.0284015,-0.080747,-0.0523455
67,-0.3206718,-0.29130462,"('doubtful', 'determined')",-0.3206718,-0.2913046,0.0293672
68,-0.82988214,-0.89608973,"('dependent', 'independent')",-0.8298821,-0.8960897,-0.0662076
69,-1.17481,-1.2019374,"('lazy', 'industrious')",-1.1748101,-1.2019374,-0.0271273
70,1.0021191,1.0170828,"('lethargic', 'energetic')",1.0021191,1.0170828,0.0149637
71,0.5208938,0.55696666,"('diffident', 'self-confident')",0.5208938,0.5569667,0.0360729
72,0.7539923,0.7387629,"('unambitious', 'ambitious')",0.7539923,0.7387629,-0.0152294
73,-3.237739,-3.3564389,"('helpless', 'self-reliant')",-3.2377391,-3.3564389,-0.1186998
74,-0.19677348,-0.18116736,"('undedicated', 'dedicated')",-0.1967735,-0.1811674,0.0156061
75,-1.1060271,-1.0613877,"('meek', 'impulsive')",-1.1060271,-1.0613877,0.0446394
76,0.01336296,-0.09040823,"('anxious', 'daring')",0.013363,-0.0904082,-0.1037712
77,-0.8259454,-0.8083549,"('unmotivated', 'motivated')",-0.8259454,-0.8083549,0.0175905
78,-0.28927383,-0.30855677,"('nonresilient', 'resilient')",-0.2892738,-0.3085568,-0.019283
79,-0.41199547,-0.4094575,"('wavering', 'unwavering')",-0.4119955,-0.4094575,0.002538
80,-0.106634066,-0.18246324,"('dominated', 'dominating')",-0.1066341,-0.1824632,-0.0758291
81,-0.24346241,-0.1571297,"('submissive', 'aggressive')",-0.2434624,-0.1571297,0.0863327
82,5.799949,6.0623484,"('poor', 'rich')",5.7999492,6.0623484,0.2623992
83,-0.22427833,-0.29820305,"('powerless', 'powerful')",-0.2242783,-0.2982031,-0.0739248
84,0.1810807,0.053936515,"('inferior', 'superior')",0.1810807,0.0539365,-0.1271442
85,-0.91233766,-0.9659464,"('insignificant', 'prestigious')",-0.9123377,-0.9659464,-0.0536087
86,0.19538246,0.20381612,"('uninfluential', 'influential')",0.1953825,0.2038161,0.0084336
87,0.3457145,0.4350925,"('unsuccessful', 'successful')",0.3457145,0.4350925,0.089378
88,-0.20970282,-0.08511661,"('low', 'eminent')",-0.2097028,-0.0851166,0.1245862
