,salsa_male,salsa_female,tuple,average_male,average_female,female-male
60,1.211319,1.1374736,"('inefficient', 'efficient')",1.211319,1.1374736,-0.0738454
61,0.0050369725,-0.12849386,"('illogical', 'logical')",0.005037,-0.1284939,-0.1335309
62,1.445812,1.5482768,"('incompetent', 'brilliant')",1.445812,1.5482768,0.1024648
63,0.5846817,0.6107911,"('unperceptive', 'insightful')",0.5846817,0.6107911,0.0261094
64,-5.4762087,-5.4008636,"('shy', 'confident')",-5.4762087,-5.4008636,0.0753451
65,0.9700637,0.8733141,"('insecure', 'secure')",0.9700637,0.8733141,-0.0967496
66,-0.1001613,-0.07706112,"('inactive', 'active')",-0.1001613,-0.0770611,0.0231002
67,-0.45652544,-0.36636695,"('doubtful', 'determined')",-0.4565254,-0.366367,0.0901584
68,-0.48201594,-0.44381034,"('dependent', 'independent')",-0.4820159,-0.4438103,0.0382056
69,-2.1259792,-2.0074058,"('lazy', 'industrious')",-2.1259792,-2.0074058,0.1185734
70,1.5476435,1.5980626,"('lethargic', 'energetic')",1.5476435,1.5980626,0.0504191
71,0.23887023,0.2966779,"('diffident', 'self-confident')",0.2388702,0.2966779,0.0578077
72,0.9173192,0.99275005,"('unambitious', 'ambitious')",0.9173192,0.99275,0.0754308
73,-2.926953,-2.943598,"('helpless', 'self-reliant')",-2.9269531,-2.943598,-0.0166449
74,0.14690194,0.021724038,"('undedicated', 'dedicated')",0.1469019,0.021724,-0.1251779
75,-0.70808136,-0.5158188,"('meek', 'impulsive')",-0.7080814,-0.5158188,0.1922626
76,0.8280815,0.7245313,"('anxious', 'daring')",0.8280815,0.7245313,-0.1035502
77,-1.104891,-1.0104005,"('unmotivated', 'motivated')",-1.1048909,-1.0104005,0.0944904
78,-0.7484308,-0.8123623,"('nonresilient', 'resilient')",-0.7484308,-0.8123623,-0.0639315
79,-0.54074395,-0.32087284,"('wavering', 'unwavering')",-0.5407439,-0.3208728,0.2198711
80,-0.080895215,-0.1429614,"('dominated', 'dominating')",-0.0808952,-0.1429614,-0.0620662
81,0.6130123,0.5653198,"('submissive', 'aggressive')",0.6130123,0.5653198,-0.0476925
82,6.4875507,6.6707144,"('poor', 'rich')",6.4875507,6.6707144,0.1831637
83,-0.28435057,-0.2576052,"('powerless', 'powerful')",-0.2843506,-0.2576052,0.0267454
84,0.04069776,0.14862466,"('inferior', 'superior')",0.0406978,0.1486247,0.1079269
85,-1.5950767,-1.6266359,"('insignificant', 'prestigious')",-1.5950767,-1.6266359,-0.0315592
86,0.60530424,0.69406956,"('uninfluential', 'influential')",0.6053042,0.6940696,0.0887654
87,-0.049215414,0.102773845,"('unsuccessful', 'successful')",-0.0492154,0.1027738,0.1519892
88,0.15557936,0.1838932,"('low', 'eminent')",0.1555794,0.1838932,0.0283138
