,desire_male,desire_female,tuple,average_male,average_female,female-male
61,0.31741124,0.18100414,"('illogical', 'logical')",0.3174112,0.1810041,-0.1364071
62,0.75284445,0.93611217,"('incompetent', 'brilliant')",0.7528445,0.9361122,0.1832677
63,0.3086859,0.38928315,"('unperceptive', 'insightful')",0.3086859,0.3892832,0.0805973
64,-5.756782,-5.736314,"('shy', 'confident')",-5.7567821,-5.7363138,0.0204683
65,0.68358785,0.88513935,"('insecure', 'secure')",0.6835878,0.8851393,0.2015515
66,-0.30260375,-0.50171167,"('inactive', 'active')",-0.3026038,-0.5017117,-0.1991079
67,-0.7587314,-0.70180917,"('doubtful', 'determined')",-0.7587314,-0.7018092,0.0569222
68,-1.0241501,-0.8570817,"('dependent', 'independent')",-1.0241501,-0.8570817,0.1670684
69,-2.274641,-2.3114016,"('lazy', 'industrious')",-2.274641,-2.3114016,-0.0367606
70,2.007128,1.869414,"('lethargic', 'energetic')",2.007128,1.869414,-0.137714
71,-0.09224246,-0.08330512,"('diffident', 'self-confident')",-0.0922425,-0.0833051,0.0089374
72,0.9613039,1.1724895,"('unambitious', 'ambitious')",0.9613039,1.1724895,0.2111856
73,-2.7496724,-2.783267,"('helpless', 'self-reliant')",-2.7496724,-2.783267,-0.0335946
74,0.4369643,0.24823898,"('undedicated', 'dedicated')",0.4369643,0.248239,-0.1887253
75,-0.7768173,-0.8266563,"('meek', 'impulsive')",-0.7768173,-0.8266563,-0.049839
76,0.8874327,0.93944705,"('anxious', 'daring')",0.8874327,0.939447,0.0520143
77,-1.353995,-1.1742493,"('unmotivated', 'motivated')",-1.353995,-1.1742493,0.1797457
78,-0.9892483,-1.0290564,"('nonresilient', 'resilient')",-0.9892483,-1.0290564,-0.0398081
79,-0.46608847,-0.5611924,"('wavering', 'unwavering')",-0.4660885,-0.5611924,-0.0951039
80,0.53210396,0.3538499,"('dominated', 'dominating')",0.532104,0.3538499,-0.1782541
81,0.55422735,0.5654289,"('submissive', 'aggressive')",0.5542274,0.5654289,0.0112015
82,5.841352,6.0134945,"('poor', 'rich')",5.841352,6.0134945,0.1721425
83,-0.32215378,-0.28077307,"('powerless', 'powerful')",-0.3221538,-0.2807731,0.0413807
84,0.3337501,0.31466937,"('inferior', 'superior')",0.3337501,0.3146694,-0.0190807
85,-1.5871255,-1.6129855,"('insignificant', 'prestigious')",-1.5871255,-1.6129855,-0.02586
86,0.95459545,0.8099533,"('uninfluential', 'influential')",0.9545954,0.8099533,-0.1446421
87,-0.35427156,-0.34667403,"('unsuccessful', 'successful')",-0.3542716,-0.346674,0.0075976
88,0.06134019,0.019725895,"('low', 'eminent')",0.0613402,0.0197259,-0.0416143
