,scrap_male,scrap_female,tuple,average_male,average_female,female-male
31,-1.7951422,-1.6574461,"('evil', 'good')",-1.7951422,-1.6574461,0.1376961
32,1.089187,1.1015785,"('unkind', 'kind')",1.089187,1.1015785,0.0123915
33,-0.19460239,-0.22821859,"('wrong', 'right')",-0.1946024,-0.2282186,-0.0336162
34,4.0053687,4.6934843,"('mean', 'honorable')",4.0053687,4.6934843,0.6881156
35,-1.7387079,-1.5160954,"('corrupt', 'incorrupt')",-1.7387079,-1.5160954,0.2226125
36,-1.3120949,-1.2821931,"('hostile', 'amicable')",-1.3120949,-1.2821931,0.0299018
37,0.8244725,0.91883796,"('fake', 'genuine')",0.8244725,0.918838,0.0943655
38,-0.13109185,0.060867086,"('untruthful', 'truthful')",-0.1310918,0.0608671,0.1919589
39,0.049074374,0.19202656,"('exploitative', 'cooperative')",0.0490744,0.1920266,0.1429522
40,-1.0651332,-0.9874042,"('stingy', 'generous')",-1.0651332,-0.9874042,0.077729
41,0.44880557,0.059157535,"('unforgiving', 'forgiving')",0.4488056,0.0591575,-0.3896481
42,-2.7397435,-2.412024,"('unreliable', 'reliable')",-2.7397435,-2.412024,0.3277195
43,0.56262916,0.7455092,"('irresponsible', 'responsible')",0.5626292,0.7455092,0.18288
44,-1.6423365,-1.7651355,"('prejudiced', 'unprejudiced')",-1.6423365,-1.7651355,-0.122799
45,0.4176152,0.38281778,"('incompetent', 'competent')",0.4176152,0.3828178,-0.0347974
46,-0.59362435,-0.6495428,"('uncompetitive', 'competitive')",-0.5936244,-0.6495428,-0.0559184
47,4.288674,4.6856666,"('stupid', 'smart')",4.2886739,4.6856666,0.3969927
48,1.1404941,1.1079835,"('unintelligent', 'intelligent')",1.1404941,1.1079835,-0.0325106
49,0.25078806,0.57868207,"('unable', 'able')",0.2507881,0.5786821,0.327894
50,-0.7352543,-0.41956386,"('clumsy', 'skillful')",-0.7352543,-0.4195639,0.3156904
51,0.3552521,0.5885934,"('uneducated', 'educated')",0.3552521,0.5885934,0.2333413
52,-0.37261376,-0.32228577,"('irrational', 'rational')",-0.3726138,-0.3222858,0.050328
53,-0.020973042,-0.03119865,"('uncreative', 'creative')",-0.020973,-0.0311987,-0.0102257
54,0.7200455,1.2148659,"('incapable', 'capable')",0.7200455,1.2148659,0.4948204
55,1.2741199,1.376164,"('incompetent', 'clever')",1.2741199,1.376164,0.1020441
56,0.5446102,0.7224506,"('impractical', 'practical')",0.5446102,0.7224506,0.1778404
57,-1.8833078,-2.1913424,"('unimaginative', 'imaginative')",-1.8833078,-2.1913424,-0.3080346
58,0.1453962,0.040463656,"('undiscriminating', 'discriminating')",0.1453962,0.0404637,-0.1049325
59,-0.9906205,-0.64227515,"('foolish', 'wise')",-0.9906205,-0.6422752,0.3483453
60,0.8378359,0.7617202,"('inefficient', 'efficient')",0.8378359,0.7617202,-0.0761157
61,0.34316438,0.19944707,"('illogical', 'logical')",0.3431644,0.1994471,-0.1437173
62,1.6229684,1.8769082,"('incompetent', 'brilliant')",1.6229684,1.8769082,0.2539398
63,0.3066042,0.5255252,"('unperceptive', 'insightful')",0.3066042,0.5255252,0.218921
64,-6.299149,-6.2886715,"('shy', 'confident')",-6.299149,-6.2886715,0.0104775
65,0.098216996,0.4551328,"('insecure', 'secure')",0.098217,0.4551328,0.3569158
66,-0.9362806,-0.8071233,"('inactive', 'active')",-0.9362806,-0.8071233,0.1291573
67,-0.37755096,-0.62719434,"('doubtful', 'determined')",-0.377551,-0.6271943,-0.2496433
68,-1.2905209,-0.76052904,"('dependent', 'independent')",-1.2905209,-0.760529,0.5299919
69,-2.455492,-2.4545481,"('lazy', 'industrious')",-2.455492,-2.4545481,0.0009439
70,1.0131019,1.2666907,"('lethargic', 'energetic')",1.0131019,1.2666907,0.2535888
71,-0.26049536,0.09776691,"('diffident', 'self-confident')",-0.2604954,0.0977669,0.3582623
72,0.88284594,1.0837951,"('unambitious', 'ambitious')",0.8828459,1.0837951,0.2009492
73,-2.9109108,-2.573394,"('helpless', 'self-reliant')",-2.9109108,-2.5733941,0.3375167
74,0.1664443,0.08155495,"('undedicated', 'dedicated')",0.1664443,0.0815549,-0.0848894
75,-1.2952796,-1.1374032,"('meek', 'impulsive')",-1.2952796,-1.1374032,0.1578764
76,0.36746025,0.3721515,"('anxious', 'daring')",0.3674603,0.3721515,0.0046912
77,-1.2301822,-1.187939,"('unmotivated', 'motivated')",-1.2301822,-1.187939,0.0422432
78,-0.5046834,-0.5405422,"('nonresilient', 'resilient')",-0.5046834,-0.5405422,-0.0358588
79,-0.97975975,-0.6224859,"('wavering', 'unwavering')",-0.9797598,-0.6224859,0.3572739
80,0.9604294,0.8200945,"('dominated', 'dominating')",0.9604294,0.8200945,-0.1403349
81,0.47353494,0.3905989,"('submissive', 'aggressive')",0.4735349,0.3905989,-0.082936
82,5.666778,6.290496,"('poor', 'rich')",5.6667781,6.2904959,0.6237178
83,-0.563589,-0.5777686,"('powerless', 'powerful')",-0.563589,-0.5777686,-0.0141796
84,-0.15830909,-0.11629544,"('inferior', 'superior')",-0.1583091,-0.1162954,0.0420137
85,-1.7293056,-1.8000946,"('insignificant', 'prestigious')",-1.7293056,-1.8000946,-0.070789
86,0.9399071,0.70274895,"('uninfluential', 'influential')",0.9399071,0.702749,-0.2371581
87,0.38786632,0.6006243,"('unsuccessful', 'successful')",0.3878663,0.6006243,0.212758
88,-0.16617088,0.007755406,"('low', 'eminent')",-0.1661709,0.0077554,0.1739263
