,input_male,input_female,tuple,average_male,average_female,female-male
49,-0.105367005,-0.06568119,"('unable', 'able')",-0.105367,-0.0656812,0.0396858
50,-0.6183345,-0.68820226,"('clumsy', 'skillful')",-0.6183345,-0.6882023,-0.0698678
51,0.41000494,0.33133116,"('uneducated', 'educated')",0.4100049,0.3313312,-0.0786737
52,-0.6484136,-0.8488616,"('irrational', 'rational')",-0.6484136,-0.8488616,-0.200448
53,-0.3476309,-0.43478262,"('uncreative', 'creative')",-0.3476309,-0.4347826,-0.0871517
54,0.8972313,0.9145816,"('incapable', 'capable')",0.8972313,0.9145816,0.0173503
55,0.7131147,0.7853216,"('incompetent', 'clever')",0.7131147,0.7853216,0.0722069
56,0.46005502,0.4914649,"('impractical', 'practical')",0.460055,0.4914649,0.0314099
57,-2.5700321,-2.5384126,"('unimaginative', 'imaginative')",-2.5700321,-2.5384126,0.0316195
58,-0.0058593154,0.016012922,"('undiscriminating', 'discriminating')",-0.0058593,0.0160129,0.0218722
59,-0.3473496,-0.41656062,"('foolish', 'wise')",-0.3473496,-0.4165606,-0.069211
60,0.6719745,0.8692417,"('inefficient', 'efficient')",0.6719745,0.8692417,0.1972672
61,0.24980198,0.0957645,"('illogical', 'logical')",0.249802,0.0957645,-0.1540375
62,0.35143757,0.47722256,"('incompetent', 'brilliant')",0.3514376,0.4772226,0.125785
63,-0.24205834,-0.16911812,"('unperceptive', 'insightful')",-0.2420583,-0.1691181,0.0729402
64,-6.3034105,-6.256891,"('shy', 'confident')",-6.3034105,-6.2568908,0.0465197
65,0.07538271,0.20953272,"('insecure', 'secure')",0.0753827,0.2095327,0.13415
66,-0.23165801,-0.2828077,"('inactive', 'active')",-0.231658,-0.2828077,-0.0511497
67,-0.4350661,-0.3350681,"('doubtful', 'determined')",-0.4350661,-0.3350681,0.099998
68,-0.7236044,-0.76433194,"('dependent', 'independent')",-0.7236044,-0.7643319,-0.0407275
69,-2.1669486,-2.2031038,"('lazy', 'industrious')",-2.1669486,-2.2031038,-0.0361552
70,1.306815,1.3639424,"('lethargic', 'energetic')",1.306815,1.3639424,0.0571274
71,0.58983195,0.6032904,"('diffident', 'self-confident')",0.5898319,0.6032904,0.0134585
72,0.7653035,0.90060264,"('unambitious', 'ambitious')",0.7653035,0.9006026,0.1352991
73,-3.0914547,-3.0945287,"('helpless', 'self-reliant')",-3.0914547,-3.0945287,-0.003074
74,0.088878974,-0.021052046,"('undedicated', 'dedicated')",0.088879,-0.021052,-0.109931
75,-0.9509737,-0.8631526,"('meek', 'impulsive')",-0.9509737,-0.8631526,0.0878211
76,0.7470054,0.8100868,"('anxious', 'daring')",0.7470054,0.8100868,0.0630814
77,-1.3845353,-1.2171437,"('unmotivated', 'motivated')",-1.3845353,-1.2171437,0.1673916
78,-0.65298486,-0.66120106,"('nonresilient', 'resilient')",-0.6529849,-0.6612011,-0.0082162
79,-0.49717066,-0.57647663,"('wavering', 'unwavering')",-0.4971707,-0.5764766,-0.0793059
80,0.035771415,0.02350311,"('dominated', 'dominating')",0.0357714,0.0235031,-0.0122683
81,0.29053974,0.42274866,"('submissive', 'aggressive')",0.2905397,0.4227487,0.132209
82,5.68621,5.8076005,"('poor', 'rich')",5.6862102,5.8076005,0.1213903
83,-0.23404253,-0.18247452,"('powerless', 'powerful')",-0.2340425,-0.1824745,0.051568
84,0.5060633,0.49809885,"('inferior', 'superior')",0.5060633,0.4980989,-0.0079644
85,-0.50703084,-0.68996173,"('insignificant', 'prestigious')",-0.5070308,-0.6899617,-0.1829309
86,0.18868811,0.16056699,"('uninfluential', 'influential')",0.1886881,0.160567,-0.0281211
87,-0.61298877,-0.53394985,"('unsuccessful', 'successful')",-0.6129888,-0.5339499,0.0790389
88,0.47568256,0.44352663,"('low', 'eminent')",0.4756826,0.4435266,-0.032156
