,rectangle_male,rectangle_female,tuple,average_male,average_female,female-male
40,-1.1335448,-1.172873,"('stingy', 'generous')",-1.1335448,-1.172873,-0.0393282
41,0.5343628,0.4780131,"('unforgiving', 'forgiving')",0.5343628,0.4780131,-0.0563497
42,-1.050293,-0.8329125,"('unreliable', 'reliable')",-1.050293,-0.8329125,0.2173805
43,0.57133067,0.6623378,"('irresponsible', 'responsible')",0.5713307,0.6623378,0.0910071
44,-0.3894445,-0.3865191,"('prejudiced', 'unprejudiced')",-0.3894445,-0.3865191,0.0029254
45,0.27310044,0.38119,"('incompetent', 'competent')",0.2731004,0.38119,0.1080896
46,-0.08014731,0.078501076,"('uncompetitive', 'competitive')",-0.0801473,0.0785011,0.1586484
47,3.519485,3.625406,"('stupid', 'smart')",3.519485,3.625406,0.105921
48,0.28787577,0.25154752,"('unintelligent', 'intelligent')",0.2878758,0.2515475,-0.0363283
49,0.11547584,0.25283387,"('unable', 'able')",0.1154758,0.2528339,0.1373581
50,-0.24010296,-0.09838827,"('clumsy', 'skillful')",-0.240103,-0.0983883,0.1417147
51,0.29095975,0.3729859,"('uneducated', 'educated')",0.2909597,0.3729859,0.0820262
52,-0.47593272,-0.5611242,"('irrational', 'rational')",-0.4759327,-0.5611242,-0.0851915
53,-0.43891633,-0.42761117,"('uncreative', 'creative')",-0.4389163,-0.4276112,0.0113051
54,0.33396775,0.42422578,"('incapable', 'capable')",0.3339677,0.4242258,0.0902581
55,0.53745776,0.6371345,"('incompetent', 'clever')",0.5374578,0.6371345,0.0996767
56,1.0377442,1.0790648,"('impractical', 'practical')",1.0377442,1.0790648,0.0413206
57,-2.100289,-1.9660915,"('unimaginative', 'imaginative')",-2.1002891,-1.9660915,0.1341976
58,0.42735142,0.37307352,"('undiscriminating', 'discriminating')",0.4273514,0.3730735,-0.0542779
59,-0.32809463,-0.26719102,"('foolish', 'wise')",-0.3280946,-0.267191,0.0609036
60,1.5977688,1.625068,"('inefficient', 'efficient')",1.5977688,1.6250679,0.0272991
61,0.8226728,0.7978603,"('illogical', 'logical')",0.8226728,0.7978603,-0.0248125
62,1.243192,1.3735018,"('incompetent', 'brilliant')",1.243192,1.3735018,0.1303098
63,0.5867261,0.62855005,"('unperceptive', 'insightful')",0.5867261,0.6285501,0.041824
64,-3.257415,-3.1187675,"('shy', 'confident')",-3.2574151,-3.1187675,0.1386476
65,0.54792905,0.6699184,"('insecure', 'secure')",0.547929,0.6699184,0.1219894
66,-0.77069765,-0.80559826,"('inactive', 'active')",-0.7706977,-0.8055983,-0.0349006
67,0.6151848,0.5684337,"('doubtful', 'determined')",0.6151848,0.5684337,-0.0467511
68,0.102160014,0.15342309,"('dependent', 'independent')",0.10216,0.1534231,0.0512631
69,-1.0885996,-1.1720542,"('lazy', 'industrious')",-1.0885996,-1.1720542,-0.0834546
70,0.7206162,0.8700312,"('lethargic', 'energetic')",0.7206162,0.8700312,0.149415
71,0.567545,0.5184097,"('diffident', 'self-confident')",0.567545,0.5184097,-0.0491353
72,-0.05385305,-0.000819508,"('unambitious', 'ambitious')",-0.053853,-0.0008195,0.0530335
73,-1.7679348,-1.7390587,"('helpless', 'self-reliant')",-1.7679348,-1.7390587,0.0288761
74,-0.045628756,-0.027817925,"('undedicated', 'dedicated')",-0.0456288,-0.0278179,0.0178109
75,-0.5295652,-0.4947218,"('meek', 'impulsive')",-0.5295652,-0.4947218,0.0348434
76,0.40186912,0.5140589,"('anxious', 'daring')",0.4018691,0.5140589,0.1121898
77,-0.8160666,-0.6958023,"('unmotivated', 'motivated')",-0.8160666,-0.6958023,0.1202643
78,-0.4827954,-0.32796696,"('nonresilient', 'resilient')",-0.4827954,-0.327967,0.1548284
79,-1.1320095,-1.1873575,"('wavering', 'unwavering')",-1.1320095,-1.1873575,-0.055348
80,0.60477537,0.71144384,"('dominated', 'dominating')",0.6047754,0.7114438,0.1066684
81,0.4037331,0.53627586,"('submissive', 'aggressive')",0.4037331,0.5362759,0.1325428
82,3.095401,3.2355068,"('poor', 'rich')",3.095401,3.2355068,0.1401058
83,0.114160195,0.027826004,"('powerless', 'powerful')",0.1141602,0.027826,-0.0863342
84,0.084919535,0.018735081,"('inferior', 'superior')",0.0849195,0.0187351,-0.0661844
85,-1.4614066,-1.7118179,"('insignificant', 'prestigious')",-1.4614066,-1.7118179,-0.2504113
86,-0.45491818,-0.4481937,"('uninfluential', 'influential')",-0.4549182,-0.4481937,0.0067245
87,0.626269,0.72079355,"('unsuccessful', 'successful')",0.626269,0.7207935,0.0945245
88,-0.378365,-0.4327827,"('low', 'eminent')",-0.378365,-0.4327827,-0.0544177
