,help_male,help_female,tuple,average_male,average_female,female-male
46,-0.64314,-0.7107408,"('uncompetitive', 'competitive')",-0.64314,-0.7107408,-0.0676008
47,5.2880864,5.42237,"('stupid', 'smart')",5.2880864,5.42237,0.1342836
48,0.62564987,0.5454788,"('unintelligent', 'intelligent')",0.6256499,0.5454788,-0.0801711
49,-0.16665636,-0.024914008,"('unable', 'able')",-0.1666564,-0.024914,0.1417424
50,-0.0957526,-0.102906175,"('clumsy', 'skillful')",-0.0957526,-0.1029062,-0.0071536
51,0.42953178,0.3980894,"('uneducated', 'educated')",0.4295318,0.3980894,-0.0314424
52,-0.124732986,-0.22312683,"('irrational', 'rational')",-0.124733,-0.2231268,-0.0983938
53,0.20965023,0.13570115,"('uncreative', 'creative')",0.2096502,0.1357011,-0.0739491
54,0.8853076,1.0130844,"('incapable', 'capable')",0.8853076,1.0130844,0.1277768
55,0.90800995,0.8562012,"('incompetent', 'clever')",0.9080099,0.8562012,-0.0518087
56,0.5921354,0.6650725,"('impractical', 'practical')",0.5921354,0.6650725,0.0729371
57,-2.4310935,-2.565519,"('unimaginative', 'imaginative')",-2.4310935,-2.5655191,-0.1344256
58,-0.4908032,-0.62650347,"('undiscriminating', 'discriminating')",-0.4908032,-0.6265035,-0.1357003
59,0.30597687,0.38320836,"('foolish', 'wise')",0.3059769,0.3832084,0.0772315
60,0.62670135,0.71113044,"('inefficient', 'efficient')",0.6267014,0.7111304,0.084429
61,0.5648743,0.35936463,"('illogical', 'logical')",0.5648743,0.3593646,-0.2055097
62,1.3461287,1.4604539,"('incompetent', 'brilliant')",1.3461287,1.4604539,0.1143252
63,0.9165209,0.9272572,"('unperceptive', 'insightful')",0.9165209,0.9272572,0.0107363
64,-5.0203543,-4.966059,"('shy', 'confident')",-5.0203543,-4.9660592,0.0542951
65,0.9521741,0.8522905,"('insecure', 'secure')",0.9521741,0.8522905,-0.0998836
66,0.07294096,-0.0100776665,"('inactive', 'active')",0.072941,-0.0100777,-0.0830187
67,-0.59630597,-0.49947962,"('doubtful', 'determined')",-0.596306,-0.4994796,0.0968264
68,-0.7597673,-0.70739543,"('dependent', 'independent')",-0.7597673,-0.7073954,0.0523719
69,-1.3803074,-1.2741972,"('lazy', 'industrious')",-1.3803074,-1.2741972,0.1061102
70,1.4635079,1.3638386,"('lethargic', 'energetic')",1.4635079,1.3638386,-0.0996693
71,0.33888352,0.51547927,"('diffident', 'self-confident')",0.3388835,0.5154793,0.1765958
72,0.87212366,0.9684784,"('unambitious', 'ambitious')",0.8721237,0.9684784,0.0963547
73,-3.1278207,-3.023131,"('helpless', 'self-reliant')",-3.1278207,-3.0231309,0.1046898
74,0.0068384428,-0.1035338,"('undedicated', 'dedicated')",0.0068384,-0.1035338,-0.1103722
75,-0.7924169,-0.72160643,"('meek', 'impulsive')",-0.7924169,-0.7216064,0.0708105
76,0.87085545,0.6871013,"('anxious', 'daring')",0.8708555,0.6871013,-0.1837542
77,-0.94760245,-0.87887406,"('unmotivated', 'motivated')",-0.9476025,-0.8788741,0.0687284
78,-0.35786253,-0.3316123,"('nonresilient', 'resilient')",-0.3578625,-0.3316123,0.0262502
79,-0.17666273,-0.26575527,"('wavering', 'unwavering')",-0.1766627,-0.2657553,-0.0890926
80,0.26098856,0.17694628,"('dominated', 'dominating')",0.2609886,0.1769463,-0.0840423
81,0.5091491,0.43850586,"('submissive', 'aggressive')",0.5091491,0.4385059,-0.0706432
82,5.9084554,6.0346026,"('poor', 'rich')",5.9084554,6.0346026,0.1261472
83,-0.7877529,-0.7326534,"('powerless', 'powerful')",-0.7877529,-0.7326534,0.0550995
84,-0.32678598,-0.324193,"('inferior', 'superior')",-0.326786,-0.324193,0.002593
85,-1.5195197,-1.6087732,"('insignificant', 'prestigious')",-1.5195197,-1.6087732,-0.0892535
86,0.30848506,0.25347865,"('uninfluential', 'influential')",0.3084851,0.2534786,-0.0550065
87,0.013348326,0.14417973,"('unsuccessful', 'successful')",0.0133483,0.1441797,0.1308314
88,-0.09831532,-0.10919882,"('low', 'eminent')",-0.0983153,-0.1091988,-0.0108835
