,usher_male,usher_female,tuple,average_male,average_female,female-male
28,1.0095354,0.99419445,"('disloyal', 'loyal')",1.0095354,0.9941944,-0.015341
29,-0.9443079,-0.9947009,"('unfair', 'fair')",-0.9443079,-0.9947009,-0.050393
30,1.0649865,0.99758315,"('intolerant', 'tolerant')",1.0649865,0.9975832,-0.0674033
31,-0.87800556,-0.74532825,"('evil', 'good')",-0.8780056,-0.7453282,0.1326774
32,0.95479345,0.8744,"('unkind', 'kind')",0.9547935,0.8744,-0.0803935
33,-0.4064876,-0.38880622,"('wrong', 'right')",-0.4064876,-0.3888062,0.0176814
34,4.733233,4.884444,"('mean', 'honorable')",4.733233,4.8844442,0.1512112
35,-0.28427365,-0.405366,"('corrupt', 'incorrupt')",-0.2842737,-0.405366,-0.1210923
36,-0.16246119,-0.13740146,"('hostile', 'amicable')",-0.1624612,-0.1374015,0.0250597
37,1.1156498,1.0970488,"('fake', 'genuine')",1.1156498,1.0970488,-0.018601
38,-0.22660656,-0.18336774,"('untruthful', 'truthful')",-0.2266066,-0.1833677,0.0432389
39,0.29182076,0.22367084,"('exploitative', 'cooperative')",0.2918208,0.2236708,-0.06815
40,-1.3483523,-1.4993088,"('stingy', 'generous')",-1.3483523,-1.4993088,-0.1509565
41,-0.16799974,-0.1969324,"('unforgiving', 'forgiving')",-0.1679997,-0.1969324,-0.0289327
42,-2.3656116,-2.472959,"('unreliable', 'reliable')",-2.3656116,-2.472959,-0.1073474
43,0.7023927,0.66801894,"('irresponsible', 'responsible')",0.7023927,0.6680189,-0.0343738
44,-0.8923074,-0.94653565,"('prejudiced', 'unprejudiced')",-0.8923074,-0.9465356,-0.0542282
45,-0.23897254,-0.3067188,"('incompetent', 'competent')",-0.2389725,-0.3067188,-0.0677463
46,-0.8753947,-1.0464202,"('uncompetitive', 'competitive')",-0.8753947,-1.0464202,-0.1710255
47,4.7675967,4.894772,"('stupid', 'smart')",4.7675967,4.8947721,0.1271754
48,0.6398699,0.57171965,"('unintelligent', 'intelligent')",0.6398699,0.5717196,-0.0681503
49,0.4413215,0.51408195,"('unable', 'able')",0.4413215,0.514082,0.0727605
50,-0.1751799,-0.16658865,"('clumsy', 'skillful')",-0.1751799,-0.1665886,0.0085913
51,0.6361788,0.51791644,"('uneducated', 'educated')",0.6361788,0.5179164,-0.1182624
52,-0.44387427,-0.37279814,"('irrational', 'rational')",-0.4438743,-0.3727981,0.0710762
53,0.37004566,0.38248646,"('uncreative', 'creative')",0.3700457,0.3824865,0.0124408
54,1.151529,1.2672534,"('incapable', 'capable')",1.151529,1.2672534,0.1157244
55,0.8239189,0.7397169,"('incompetent', 'clever')",0.8239189,0.7397169,-0.084202
56,0.23619817,0.13483204,"('impractical', 'practical')",0.2361982,0.134832,-0.1013662
57,-2.7450545,-2.7551377,"('unimaginative', 'imaginative')",-2.7450545,-2.7551377,-0.0100832
58,0.132435,0.16308083,"('undiscriminating', 'discriminating')",0.132435,0.1630808,0.0306458
59,-0.26548877,-0.1665231,"('foolish', 'wise')",-0.2654888,-0.1665231,0.0989657
60,0.26828384,0.2420618,"('inefficient', 'efficient')",0.2682838,0.2420618,-0.026222
61,0.38087922,0.22929615,"('illogical', 'logical')",0.3808792,0.2292961,-0.1515831
62,0.178361,0.19808102,"('incompetent', 'brilliant')",0.178361,0.198081,0.01972
63,-0.16003066,-0.14293471,"('unperceptive', 'insightful')",-0.1600307,-0.1429347,0.017096
64,-6.6998587,-6.806581,"('shy', 'confident')",-6.6998587,-6.806581,-0.1067223
65,-0.07407307,-0.15564544,"('insecure', 'secure')",-0.0740731,-0.1556454,-0.0815723
66,-0.20984851,-0.21684423,"('inactive', 'active')",-0.2098485,-0.2168442,-0.0069957
67,-0.5607054,-0.48469526,"('doubtful', 'determined')",-0.5607054,-0.4846953,0.0760101
68,-0.41909546,-0.47920275,"('dependent', 'independent')",-0.4190955,-0.4792027,-0.0601072
69,-1.8425314,-1.7848046,"('lazy', 'industrious')",-1.8425314,-1.7848046,0.0577268
70,0.9357145,0.8261042,"('lethargic', 'energetic')",0.9357145,0.8261042,-0.1096103
71,0.58943474,0.64283574,"('diffident', 'self-confident')",0.5894347,0.6428357,0.053401
72,0.5387468,0.6485418,"('unambitious', 'ambitious')",0.5387468,0.6485418,0.109795
73,-2.982635,-2.9162796,"('helpless', 'self-reliant')",-2.982635,-2.9162796,0.0663554
74,0.09987588,-0.03649755,"('undedicated', 'dedicated')",0.0998759,-0.0364975,-0.1363734
75,-0.8765625,-0.695094,"('meek', 'impulsive')",-0.8765625,-0.695094,0.1814685
76,0.810703,0.7144488,"('anxious', 'daring')",0.810703,0.7144488,-0.0962542
77,-1.5063958,-1.4129571,"('unmotivated', 'motivated')",-1.5063958,-1.4129571,0.0934387
78,-0.56442225,-0.5534694,"('nonresilient', 'resilient')",-0.5644222,-0.5534694,0.0109528
79,0.021680225,0.09998218,"('wavering', 'unwavering')",0.0216802,0.0999822,0.078302
80,-0.6672614,-0.8295607,"('dominated', 'dominating')",-0.6672614,-0.8295607,-0.1622993
81,-0.05310157,-0.16069868,"('submissive', 'aggressive')",-0.0531016,-0.1606987,-0.1075971
82,6.3336353,6.460366,"('poor', 'rich')",6.3336353,6.4603658,0.1267305
83,-0.5140352,-0.4895557,"('powerless', 'powerful')",-0.5140352,-0.4895557,0.0244795
84,0.4669406,0.4926526,"('inferior', 'superior')",0.4669406,0.4926526,0.025712
85,-0.19396733,-0.059996203,"('insignificant', 'prestigious')",-0.1939673,-0.0599962,0.1339711
86,0.34830147,0.28485668,"('uninfluential', 'influential')",0.3483015,0.2848567,-0.0634448
87,-0.6471893,-0.5019695,"('unsuccessful', 'successful')",-0.6471893,-0.5019695,0.1452198
88,0.3481963,0.357251,"('low', 'eminent')",0.3481963,0.357251,0.0090547
