,breakthrough_male,breakthrough_female,tuple,average_male,average_female,female-male
24,1.6000304,1.6966355,"('dishonest', 'honest')",1.6000304,1.6966355,0.0966051
25,0.9298607,0.71353006,"('egoistic', 'altruistic')",0.9298607,0.7135301,-0.2163306
26,1.0643883,0.62545985,"('hardhearted', 'benevolent')",1.0643883,0.6254598,-0.4389285
27,2.0897284,1.860126,"('hardhearted', 'softhearted')",2.0897284,1.860126,-0.2296024
28,1.3999919,1.3228582,"('disloyal', 'loyal')",1.3999919,1.3228582,-0.0771337
29,-0.42002183,-0.5548439,"('unfair', 'fair')",-0.4200218,-0.5548439,-0.1348221
30,0.58656526,0.7801293,"('intolerant', 'tolerant')",0.5865653,0.7801293,0.193564
31,-1.2382739,-1.5394346,"('evil', 'good')",-1.2382739,-1.5394346,-0.3011607
32,1.3864441,1.2456735,"('unkind', 'kind')",1.3864441,1.2456735,-0.1407706
33,0.3996991,0.20061637,"('wrong', 'right')",0.3996991,0.2006164,-0.1990827
34,5.0250235,5.1871147,"('mean', 'honorable')",5.0250235,5.1871147,0.1620912
35,-0.9775486,-1.2894862,"('corrupt', 'incorrupt')",-0.9775486,-1.2894862,-0.3119376
36,-0.6717935,-0.9790842,"('hostile', 'amicable')",-0.6717935,-0.9790842,-0.3072907
37,1.0605971,1.1049986,"('fake', 'genuine')",1.0605971,1.1049986,0.0444015
38,1.1842936,1.0650109,"('untruthful', 'truthful')",1.1842936,1.0650109,-0.1192827
39,0.37559983,0.37911132,"('exploitative', 'cooperative')",0.3755998,0.3791113,0.0035115
40,-1.6431665,-1.7840991,"('stingy', 'generous')",-1.6431665,-1.7840991,-0.1409326
41,1.0973104,0.8968378,"('unforgiving', 'forgiving')",1.0973104,0.8968378,-0.2004726
42,-3.4922185,-3.1407406,"('unreliable', 'reliable')",-3.4922185,-3.1407406,0.3514779
43,1.283371,1.396987,"('irresponsible', 'responsible')",1.283371,1.396987,0.113616
44,-2.001414,-1.8961972,"('prejudiced', 'unprejudiced')",-2.0014141,-1.8961972,0.1052169
45,0.11618785,0.2895545,"('incompetent', 'competent')",0.1161878,0.2895545,0.1733667
46,-0.5504978,-0.4333002,"('uncompetitive', 'competitive')",-0.5504978,-0.4333002,0.1171976
47,5.1261406,5.2871227,"('stupid', 'smart')",5.1261406,5.2871227,0.1609821
48,1.1599606,1.1881747,"('unintelligent', 'intelligent')",1.1599606,1.1881747,0.0282141
49,0.2741925,0.33260578,"('unable', 'able')",0.2741925,0.3326058,0.0584133
50,-0.8755324,-0.7666466,"('clumsy', 'skillful')",-0.8755324,-0.7666466,0.1088858
51,0.36741367,0.50656337,"('uneducated', 'educated')",0.3674137,0.5065634,0.1391497
52,-0.48108467,-0.5635458,"('irrational', 'rational')",-0.4810847,-0.5635458,-0.0824611
53,0.26932958,0.061496034,"('uncreative', 'creative')",0.2693296,0.061496,-0.2078336
54,1.1712909,1.15021,"('incapable', 'capable')",1.1712909,1.15021,-0.0210809
55,0.69082856,0.96710217,"('incompetent', 'clever')",0.6908286,0.9671022,0.2762736
56,0.5002536,0.7778911,"('impractical', 'practical')",0.5002536,0.7778911,0.2776375
57,-2.7145278,-2.6121042,"('unimaginative', 'imaginative')",-2.7145278,-2.6121042,0.1024236
58,0.37167835,0.39561027,"('undiscriminating', 'discriminating')",0.3716784,0.3956103,0.0239319
59,-0.15936011,-0.26249698,"('foolish', 'wise')",-0.1593601,-0.262497,-0.1031369
60,0.8810712,1.1634915,"('inefficient', 'efficient')",0.8810712,1.1634915,0.2824203
61,1.0665444,0.8399938,"('illogical', 'logical')",1.0665444,0.8399938,-0.2265506
62,1.2360876,1.512298,"('incompetent', 'brilliant')",1.2360876,1.512298,0.2762104
63,1.061932,1.1292133,"('unperceptive', 'insightful')",1.061932,1.1292133,0.0672813
64,-6.7842174,-6.5266848,"('shy', 'confident')",-6.7842174,-6.5266848,0.2575326
65,-0.26492575,0.1327851,"('insecure', 'secure')",-0.2649257,0.1327851,0.3977108
66,-0.72130316,-0.87402385,"('inactive', 'active')",-0.7213032,-0.8740239,-0.1527207
67,-0.83439827,-0.8352271,"('doubtful', 'determined')",-0.8343983,-0.8352271,-0.0008288
68,-0.29778564,-0.31386733,"('dependent', 'independent')",-0.2977856,-0.3138673,-0.0160817
69,-1.3815366,-1.6500516,"('lazy', 'industrious')",-1.3815366,-1.6500516,-0.268515
70,0.5379172,0.8633186,"('lethargic', 'energetic')",0.5379172,0.8633186,0.3254014
71,0.43022135,0.21405461,"('diffident', 'self-confident')",0.4302213,0.2140546,-0.2161667
72,0.42925882,0.55051404,"('unambitious', 'ambitious')",0.4292588,0.550514,0.1212552
73,-3.4094613,-3.1755054,"('helpless', 'self-reliant')",-3.4094613,-3.1755054,0.2339559
74,0.3861028,0.24715456,"('undedicated', 'dedicated')",0.3861028,0.2471546,-0.1389482
75,-1.5456504,-1.5018756,"('meek', 'impulsive')",-1.5456504,-1.5018756,0.0437748
76,0.11619334,0.28402504,"('anxious', 'daring')",0.1161933,0.284025,0.1678317
77,-0.7709096,-0.624186,"('unmotivated', 'motivated')",-0.7709096,-0.624186,0.1467236
78,0.07152653,-0.20267329,"('nonresilient', 'resilient')",0.0715265,-0.2026733,-0.2741998
79,-0.16414739,-0.4279465,"('wavering', 'unwavering')",-0.1641474,-0.4279465,-0.2637991
80,0.06887736,0.108019225,"('dominated', 'dominating')",0.0688774,0.1080192,0.0391418
81,-0.5546092,-0.23654725,"('submissive', 'aggressive')",-0.5546092,-0.2365472,0.318062
82,5.1214066,5.5301547,"('poor', 'rich')",5.1214066,5.5301547,0.4087481
83,-0.5904505,-0.55009544,"('powerless', 'powerful')",-0.5904505,-0.5500954,0.0403551
84,0.70697415,0.5480945,"('inferior', 'superior')",0.7069741,0.5480945,-0.1588796
85,0.26586652,-0.29717147,"('insignificant', 'prestigious')",0.2658665,-0.2971715,-0.563038
86,1.0011802,0.8026566,"('uninfluential', 'influential')",1.0011802,0.8026566,-0.1985236
87,0.13792269,0.3005196,"('unsuccessful', 'successful')",0.1379227,0.3005196,0.1625969
88,0.87843066,0.7330106,"('low', 'eminent')",0.8784307,0.7330106,-0.1454201
