,softdrink_male,softdrink_female,tuple,average_male,average_female,female-male
49,0.21326675,0.3589505,"('unable', 'able')",0.2132667,0.3589505,0.1456838
50,0.1358581,0.09188889,"('clumsy', 'skillful')",0.1358581,0.0918889,-0.0439692
51,-0.48504424,-0.6175878,"('uneducated', 'educated')",-0.4850442,-0.6175878,-0.1325436
52,0.23646216,-0.022922747,"('irrational', 'rational')",0.2364622,-0.0229227,-0.2593849
53,-0.8981967,-1.0604528,"('uncreative', 'creative')",-0.8981967,-1.0604528,-0.1622561
54,-0.16004106,-0.27156347,"('incapable', 'capable')",-0.1600411,-0.2715635,-0.1115224
55,0.3578846,0.41076705,"('incompetent', 'clever')",0.3578846,0.410767,0.0528824
56,1.2155865,1.1583158,"('impractical', 'practical')",1.2155865,1.1583158,-0.0572707
57,-1.3462296,-1.4621434,"('unimaginative', 'imaginative')",-1.3462296,-1.4621434,-0.1159138
58,-0.85784984,-0.85525227,"('undiscriminating', 'discriminating')",-0.8578498,-0.8552523,0.0025975
59,0.24436204,0.13388152,"('foolish', 'wise')",0.244362,0.1338815,-0.1104805
60,1.0170952,1.1496569,"('inefficient', 'efficient')",1.0170952,1.1496569,0.1325617
61,-0.074175306,-0.22197916,"('illogical', 'logical')",-0.0741753,-0.2219792,-0.1478039
62,0.5655396,0.6427359,"('incompetent', 'brilliant')",0.5655396,0.6427359,0.0771963
63,-0.6461003,-0.57485014,"('unperceptive', 'insightful')",-0.6461003,-0.5748501,0.0712502
64,-1.306275,-1.4013858,"('shy', 'confident')",-1.306275,-1.4013858,-0.0951108
65,-0.24028344,-0.28469148,"('insecure', 'secure')",-0.2402834,-0.2846915,-0.0444081
66,-1.0024446,-1.1129546,"('inactive', 'active')",-1.0024446,-1.1129546,-0.11051
67,1.1772436,1.1114868,"('doubtful', 'determined')",1.1772436,1.1114868,-0.0657568
68,-0.6979507,-0.66355973,"('dependent', 'independent')",-0.6979507,-0.6635597,0.034391
69,0.16572183,0.19131178,"('lazy', 'industrious')",0.1657218,0.1913118,0.02559
70,-0.42894137,-0.3838571,"('lethargic', 'energetic')",-0.4289414,-0.3838571,0.0450843
71,-0.039025847,-0.07707749,"('diffident', 'self-confident')",-0.0390258,-0.0770775,-0.0380517
72,-1.2139157,-1.1829169,"('unambitious', 'ambitious')",-1.2139157,-1.1829169,0.0309988
73,-0.20605564,-0.28933513,"('helpless', 'self-reliant')",-0.2060556,-0.2893351,-0.0832795
74,-0.31104466,-0.35711807,"('undedicated', 'dedicated')",-0.3110447,-0.3571181,-0.0460734
75,-0.38929737,-0.28188995,"('meek', 'impulsive')",-0.3892974,-0.2818899,0.1074075
76,0.31887442,0.33576602,"('anxious', 'daring')",0.3188744,0.335766,0.0168916
77,-0.060399603,-0.05807201,"('unmotivated', 'motivated')",-0.0603996,-0.058072,0.0023276
78,-0.8809023,-0.81457067,"('nonresilient', 'resilient')",-0.8809023,-0.8145707,0.0663316
79,-1.2453461,-1.2465614,"('wavering', 'unwavering')",-1.2453461,-1.2465614,-0.0012153
80,0.33271426,0.26991263,"('dominated', 'dominating')",0.3327143,0.2699126,-0.0628017
81,0.1536018,0.14484274,"('submissive', 'aggressive')",0.1536018,0.1448427,-0.0087591
82,0.90847963,0.99955404,"('poor', 'rich')",0.9084796,0.999554,0.0910744
83,0.06594513,0.06027987,"('powerless', 'powerful')",0.0659451,0.0602799,-0.0056652
84,0.41660044,0.3501837,"('inferior', 'superior')",0.4166004,0.3501837,-0.0664167
85,-0.2660751,-0.4424612,"('insignificant', 'prestigious')",-0.2660751,-0.4424612,-0.1763861
86,-0.8785198,-1.023296,"('uninfluential', 'influential')",-0.8785198,-1.023296,-0.1447762
87,0.53281665,0.39316496,"('unsuccessful', 'successful')",0.5328166,0.393165,-0.1396516
88,-0.3830437,-0.4956938,"('low', 'eminent')",-0.3830437,-0.4956938,-0.1126501
