,body_male,body_female,tuple,average_male,average_female,female-male
55,0.8010606,0.86505115,"('incompetent', 'clever')",0.8010606,0.8650512,0.0639906
56,0.8090698,0.86042863,"('impractical', 'practical')",0.8090698,0.8604286,0.0513588
57,-2.558324,-2.605505,"('unimaginative', 'imaginative')",-2.5583241,-2.605505,-0.0471809
58,0.63840294,0.4816004,"('undiscriminating', 'discriminating')",0.6384029,0.4816004,-0.1568025
59,-0.30600682,-0.20238519,"('foolish', 'wise')",-0.3060068,-0.2023852,0.1036216
60,0.6733884,0.87093794,"('inefficient', 'efficient')",0.6733884,0.8709379,0.1975495
61,0.9033399,0.6153729,"('illogical', 'logical')",0.9033399,0.6153729,-0.287967
62,1.1585134,1.3280822,"('incompetent', 'brilliant')",1.1585134,1.3280822,0.1695688
63,1.053616,1.0523164,"('unperceptive', 'insightful')",1.053616,1.0523164,-0.0012996
64,-5.9919343,-5.8678565,"('shy', 'confident')",-5.9919343,-5.8678565,0.1240778
65,1.0329999,1.0004504,"('insecure', 'secure')",1.0329999,1.0004504,-0.0325495
66,0.41434774,0.27061102,"('inactive', 'active')",0.4143477,0.270611,-0.1437367
67,-0.39776328,-0.27527434,"('doubtful', 'determined')",-0.3977633,-0.2752743,0.122489
68,-0.26489243,-0.30942094,"('dependent', 'independent')",-0.2648924,-0.3094209,-0.0445285
69,-1.752893,-1.6858968,"('lazy', 'industrious')",-1.752893,-1.6858968,0.0669962
70,2.0391185,1.9713696,"('lethargic', 'energetic')",2.0391185,1.9713696,-0.0677489
71,0.27724546,0.43177924,"('diffident', 'self-confident')",0.2772455,0.4317792,0.1545337
72,1.1372505,1.2855067,"('unambitious', 'ambitious')",1.1372505,1.2855067,0.1482562
73,-3.1555185,-3.0253627,"('helpless', 'self-reliant')",-3.1555185,-3.0253627,0.1301558
74,0.33750448,0.21143551,"('undedicated', 'dedicated')",0.3375045,0.2114355,-0.126069
75,-0.63461065,-0.55890334,"('meek', 'impulsive')",-0.6346107,-0.5589033,0.0757074
76,0.4385497,0.40696192,"('anxious', 'daring')",0.4385497,0.4069619,-0.0315878
77,-0.8409863,-0.747364,"('unmotivated', 'motivated')",-0.8409863,-0.747364,0.0936223
78,-0.7565008,-0.73344654,"('nonresilient', 'resilient')",-0.7565008,-0.7334465,0.0230543
79,-0.017813524,-0.17583144,"('wavering', 'unwavering')",-0.0178135,-0.1758314,-0.1580179
80,0.28948846,0.250529,"('dominated', 'dominating')",0.2894885,0.250529,-0.0389595
81,0.5197447,0.5737846,"('submissive', 'aggressive')",0.5197447,0.5737846,0.0540399
82,6.4778633,6.486489,"('poor', 'rich')",6.4778633,6.4864888,0.0086255
83,-0.42058572,-0.47218925,"('powerless', 'powerful')",-0.4205857,-0.4721892,-0.0516035
84,0.36263487,0.24920866,"('inferior', 'superior')",0.3626349,0.2492087,-0.1134262
85,-1.3322021,-1.444557,"('insignificant', 'prestigious')",-1.3322021,-1.444557,-0.1123549
86,0.84367687,0.7556029,"('uninfluential', 'influential')",0.8436769,0.7556029,-0.088074
87,0.22931549,0.36817268,"('unsuccessful', 'successful')",0.2293155,0.3681727,0.1388572
88,0.22019388,0.12006473,"('low', 'eminent')",0.2201939,0.1200647,-0.1001292
