,sportsman_male,sportsman_female,tuple,average_male,average_female,female-male
44,-0.9470611,-1.0354265,"('prejudiced', 'unprejudiced')",-0.9470611,-1.0354265,-0.0883654
45,0.6781123,0.5535672,"('incompetent', 'competent')",0.6781123,0.5535672,-0.1245451
46,-0.07990615,0.046246544,"('uncompetitive', 'competitive')",-0.0799062,0.0462465,0.1261527
47,4.9150734,5.1468563,"('stupid', 'smart')",4.9150734,5.1468563,0.2317829
48,0.4940765,0.5106271,"('unintelligent', 'intelligent')",0.4940765,0.5106271,0.0165506
49,0.28048894,0.41863123,"('unable', 'able')",0.2804889,0.4186312,0.1381423
50,0.15389042,-0.031702347,"('clumsy', 'skillful')",0.1538904,-0.0317023,-0.1855927
51,0.7105038,0.7020757,"('uneducated', 'educated')",0.7105038,0.7020757,-0.0084281
52,-0.6015602,-0.75095534,"('irrational', 'rational')",-0.6015602,-0.7509553,-0.1493951
53,-0.09302594,-0.22468,"('uncreative', 'creative')",-0.0930259,-0.22468,-0.1316541
54,1.0447344,1.192224,"('incapable', 'capable')",1.0447344,1.192224,0.1474896
55,0.8957619,0.9794574,"('incompetent', 'clever')",0.8957619,0.9794574,0.0836955
56,0.8290673,0.9566449,"('impractical', 'practical')",0.8290673,0.9566449,0.1275776
57,-2.084927,-2.101033,"('unimaginative', 'imaginative')",-2.0849271,-2.101033,-0.0161059
58,0.036798134,-0.086892635,"('undiscriminating', 'discriminating')",0.0367981,-0.0868926,-0.1236907
59,-0.21626827,-0.17474246,"('foolish', 'wise')",-0.2162683,-0.1747425,0.0415258
60,0.8669061,1.1271123,"('inefficient', 'efficient')",0.8669061,1.1271123,0.2602062
61,-0.16275239,-0.30288106,"('illogical', 'logical')",-0.1627524,-0.3028811,-0.1401287
62,1.2613004,1.5079418,"('incompetent', 'brilliant')",1.2613004,1.5079418,0.2466414
63,0.51947385,0.60472775,"('unperceptive', 'insightful')",0.5194739,0.6047277,0.0852538
64,-5.461309,-5.2091837,"('shy', 'confident')",-5.461309,-5.2091837,0.2521253
65,0.87750965,0.92667323,"('insecure', 'secure')",0.8775097,0.9266732,0.0491635
66,0.092663616,-0.109353825,"('inactive', 'active')",0.0926636,-0.1093538,-0.2020174
67,-0.43131098,-0.33310938,"('doubtful', 'determined')",-0.431311,-0.3331094,0.0982016
68,-0.5699924,-0.5369198,"('dependent', 'independent')",-0.5699924,-0.5369198,0.0330726
69,-2.1082456,-2.1575882,"('lazy', 'industrious')",-2.1082456,-2.1575882,-0.0493426
70,1.55874,1.6320674,"('lethargic', 'energetic')",1.55874,1.6320674,0.0733274
71,0.2746751,0.19502659,"('diffident', 'self-confident')",0.2746751,0.1950266,-0.0796485
72,0.9663415,1.1302581,"('unambitious', 'ambitious')",0.9663415,1.1302581,0.1639166
73,-2.852603,-2.8901422,"('helpless', 'self-reliant')",-2.852603,-2.8901422,-0.0375392
74,0.1882726,0.056285515,"('undedicated', 'dedicated')",0.1882726,0.0562855,-0.1319871
75,-0.52739996,-0.45347595,"('meek', 'impulsive')",-0.5274,-0.453476,0.073924
76,0.93584967,0.8672377,"('anxious', 'daring')",0.9358497,0.8672377,-0.068612
77,-1.2704158,-1.123181,"('unmotivated', 'motivated')",-1.2704158,-1.123181,0.1472348
78,-0.7315301,-0.8156437,"('nonresilient', 'resilient')",-0.7315301,-0.8156437,-0.0841136
79,-0.2692402,-0.32353362,"('wavering', 'unwavering')",-0.2692402,-0.3235336,-0.0542934
80,-0.084293395,-0.1392597,"('dominated', 'dominating')",-0.0842934,-0.1392597,-0.0549663
81,0.42228505,0.6429851,"('submissive', 'aggressive')",0.4222851,0.6429851,0.2207
82,6.4748473,6.537583,"('poor', 'rich')",6.4748473,6.5375829,0.0627356
83,-0.3542145,-0.18478571,"('powerless', 'powerful')",-0.3542145,-0.1847857,0.1694288
84,0.098838024,0.13560992,"('inferior', 'superior')",0.098838,0.1356099,0.0367719
85,-1.4734371,-1.6840203,"('insignificant', 'prestigious')",-1.4734371,-1.6840203,-0.2105832
86,0.52340496,0.6639204,"('uninfluential', 'influential')",0.523405,0.6639204,0.1405154
87,-0.014856972,-0.042992726,"('unsuccessful', 'successful')",-0.014857,-0.0429927,-0.0281357
88,0.17067666,0.27666262,"('low', 'eminent')",0.1706767,0.2766626,0.1059859
