,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
30,1.859654,1.753648,"('intolerant', 'tolerant')",1.7471871,1.7293411,1.8034205,1.7414947,-0.0619258
31,-1.1529016,-1.1673906,"('evil', 'good')",-1.205004,-1.4430209,-1.1789528,-1.3052058,-0.126253
32,0.57568175,0.42924726,"('unkind', 'kind')",1.1959317,1.0677477,0.8858067,0.7484975,-0.1373092
33,-0.026847733,-0.06253191,"('wrong', 'right')",-0.64134955,-0.6988472,-0.3340986,-0.3806895,-0.0465909
34,0.58570343,0.6563023,"('mean', 'honorable')",6.0964165,6.195224,3.3410599,3.4257631,0.0847032
35,-1.1339905,-1.2487276,"('corrupt', 'incorrupt')",-0.5011112,-0.72916317,-0.8175509,-0.9889454,-0.1713945
36,-0.8596681,-0.99668884,"('hostile', 'amicable')",0.17073742,-0.068369456,-0.3444653,-0.5325292,-0.1880639
37,-0.042336844,-0.046239346,"('fake', 'genuine')",0.1501531,0.16064271,0.0539081,0.0572017,0.0032936
38,0.025955642,-0.0022807308,"('untruthful', 'truthful')",0.35668868,0.39260727,0.1913222,0.1951633,0.0038411
39,1.0197417,1.1169194,"('exploitative', 'cooperative')",0.023068953,0.07000081,0.5214053,0.5934601,0.0720548
40,-0.46627653,-0.37923932,"('stingy', 'generous')",-1.6543812,-1.6579274,-1.0603288,-1.0185833,0.0417455
41,-0.06943704,-0.061384417,"('unforgiving', 'forgiving')",0.7043924,0.5828635,0.3174777,0.2607395,-0.0567382
42,1.0697325,1.0877178,"('unreliable', 'reliable')",-2.7964556,-2.6872284,-0.8633615,-0.7997553,0.0636062
43,0.57336,0.54214644,"('irresponsible', 'responsible')",0.9639527,0.9681026,0.7686564,0.7551245,-0.0135319
44,-0.1600565,-0.11382003,"('prejudiced', 'unprejudiced')",-1.6436995,-1.6464634,-0.901878,-0.8801417,0.0217363
45,0.6221139,0.5678524,"('incompetent', 'competent')",0.18422715,0.16235527,0.4031705,0.3651038,-0.0380667
46,0.3160532,0.3471847,"('uncompetitive', 'competitive')",-0.4031849,-0.33145866,-0.0435658,0.007863,0.0514288
47,0.7610979,0.8158998,"('stupid', 'smart')",5.5835805,5.682784,3.1723392,3.249342,0.0770028
48,-0.014250495,-0.021708243,"('unintelligent', 'intelligent')",0.76670104,0.73149544,0.3762253,0.3548936,-0.0213317
49,-0.4201855,-0.3371688,"('unable', 'able')",-0.31349057,-0.238653,-0.366838,-0.2879109,0.0789271
50,-0.49980512,-0.49828422,"('clumsy', 'skillful')",0.08964389,0.12519318,-0.2050806,-0.1865455,0.0185351
51,0.75279796,0.5830934,"('uneducated', 'educated')",1.1128827,1.042515,0.9328403,0.8128042,-0.1200361
52,-0.5028955,-0.61149246,"('irrational', 'rational')",-0.21916883,-0.36102846,-0.3610322,-0.4862605,-0.1252283
53,-0.007335063,-0.10281499,"('uncreative', 'creative')",0.89495784,0.8105176,0.4438114,0.3538513,-0.0899601
54,0.35169736,0.23178783,"('incapable', 'capable')",1.1120163,1.0643631,0.7318568,0.6480755,-0.0837813
55,0.33272403,0.39528146,"('incompetent', 'clever')",0.2536099,0.27266622,0.293167,0.3339738,0.0408068
56,2.1136873,2.0088747,"('impractical', 'practical')",0.45469812,0.49401683,1.2841927,1.2514458,-0.0327469
57,0.44294682,0.27048135,"('unimaginative', 'imaginative')",-2.5847085,-2.6063907,-1.0708808,-1.1679547,-0.0970739
58,0.4178313,0.27677238,"('undiscriminating', 'discriminating')",0.4207769,0.30047077,0.4193041,0.2886216,-0.1306825
59,-0.3531295,-0.28819713,"('foolish', 'wise')",0.22623026,0.23964746,-0.0634496,-0.0242748,0.0391748
60,1.3197181,1.3435024,"('inefficient', 'efficient')",0.19311543,0.37529266,0.7564168,0.8593975,0.1029807
61,0.69397265,0.5826426,"('illogical', 'logical')",0.45187685,0.32864535,0.5729247,0.455644,-0.1172807
62,1.5872207,1.6873257,"('incompetent', 'brilliant')",0.7942544,1.0016398,1.1907375,1.3444828,0.1537453
63,0.9228783,0.9486201,"('unperceptive', 'insightful')",1.298607,1.4227929,1.1107427,1.1857065,0.0749638
64,-0.0011081649,-0.031685263,"('shy', 'confident')",-6.627232,-6.4788914,-3.3141701,-3.2552884,0.0588817
65,0.2648356,0.33430153,"('insecure', 'secure')",-0.34744367,-0.2511667,-0.041304,0.0415674,0.0828714
66,-0.34512758,-0.4818619,"('inactive', 'active')",0.7060499,0.59751827,0.1804612,0.0578282,-0.122633
67,1.066689,1.0031992,"('doubtful', 'determined')",-0.34409007,-0.37974358,0.3612995,0.3117278,-0.0495717
68,-0.5192736,-0.5814356,"('dependent', 'independent')",-0.5568454,-0.5989748,-0.5380595,-0.5902052,-0.0521457
69,0.10559689,0.057699148,"('lazy', 'industrious')",-0.6065686,-0.6039302,-0.2504858,-0.2731155,-0.0226297
70,0.82196355,0.8498035,"('lethargic', 'energetic')",1.1744251,1.3083754,0.9981943,1.0790894,0.0808951
71,0.11031486,0.05920914,"('diffident', 'self-confident')",0.4482508,0.37268338,0.2792828,0.2159463,-0.0633365
72,0.13783354,0.17277105,"('unambitious', 'ambitious')",-0.8535595,-0.78629255,-0.357863,-0.3067608,0.0511022
73,0.8756043,0.8605614,"('helpless', 'self-reliant')",-3.4233594,-3.3425336,-1.2738776,-1.2409861,0.0328915
74,0.8658589,0.7707146,"('undedicated', 'dedicated')",0.18969326,0.16210736,0.5277761,0.466411,-0.0613651
75,-0.12236395,-0.07941856,"('meek', 'impulsive')",-0.26304746,-0.18201889,-0.1927057,-0.1307187,0.061987
76,0.87339824,0.9496547,"('anxious', 'daring')",0.2119988,0.32205305,0.5426985,0.6358539,0.0931554
77,0.27021676,0.32016945,"('unmotivated', 'motivated')",-0.8155397,-0.67663467,-0.2726615,-0.1782326,0.0944289
78,-0.5760056,-0.45033783,"('nonresilient', 'resilient')",-0.0707923,0.03474056,-0.3233989,-0.2077986,0.1156003
79,-0.5877074,-0.660549,"('wavering', 'unwavering')",-0.103196055,-0.14547877,-0.3454517,-0.4030139,-0.0575622
80,0.81505996,0.84033394,"('dominated', 'dominating')",-0.9573271,-0.8622443,-0.0711336,-0.0109552,0.0601784
81,0.78255725,0.7915023,"('submissive', 'aggressive')",-0.34126115,-0.14196815,0.2206481,0.3247671,0.104119
82,0.2532881,0.23856986,"('poor', 'rich')",6.490937,6.47359,3.3721128,3.3560798,-0.016033
83,0.32699013,0.27178264,"('powerless', 'powerful')",-0.56571716,-0.6859344,-0.1193635,-0.2070759,-0.0877124
84,0.22839394,0.2136481,"('inferior', 'superior')",0.45508897,0.4369936,0.3417414,0.3253208,-0.0164206
85,-0.026221436,0.028148089,"('insignificant', 'prestigious')",0.68484557,0.54473156,0.3293121,0.2864398,-0.0428723
86,-0.29097417,-0.43969634,"('uninfluential', 'influential')",0.26288208,0.18809916,-0.014046,-0.1257986,-0.1117526
87,1.3124067,1.234777,"('unsuccessful', 'successful')",1.0683978,1.1048799,1.1904023,1.1698284,-0.0205739
88,0.86701554,0.58693165,"('low', 'eminent')",0.80770725,0.67073184,0.8373614,0.6288317,-0.2085297
