,vestment_male,vestment_female,tuple,average_male,average_female,female-male
29,-0.83427477,-0.8536885,"('unfair', 'fair')",-0.8342748,-0.8536885,-0.0194137
30,1.193679,1.1823444,"('intolerant', 'tolerant')",1.193679,1.1823444,-0.0113346
31,-2.5838544,-2.7378323,"('evil', 'good')",-2.5838544,-2.7378323,-0.1539779
32,1.8266791,1.643777,"('unkind', 'kind')",1.8266791,1.643777,-0.1829021
33,-0.68979746,-0.6900911,"('wrong', 'right')",-0.6897975,-0.6900911,-0.0002936
34,2.7987492,2.8709533,"('mean', 'honorable')",2.7987492,2.8709533,0.0722041
35,-1.3004414,-1.5107685,"('corrupt', 'incorrupt')",-1.3004414,-1.5107685,-0.2103271
36,-1.564299,-1.8428782,"('hostile', 'amicable')",-1.564299,-1.8428782,-0.2785792
37,0.3876117,0.2841505,"('fake', 'genuine')",0.3876117,0.2841505,-0.1034612
38,0.047956467,0.05234257,"('untruthful', 'truthful')",0.0479565,0.0523426,0.0043861
39,0.51086175,0.53993195,"('exploitative', 'cooperative')",0.5108618,0.539932,0.0290702
40,-0.8704789,-1.0834291,"('stingy', 'generous')",-0.8704789,-1.0834291,-0.2129502
41,0.99242914,0.68437475,"('unforgiving', 'forgiving')",0.9924291,0.6843747,-0.3080544
42,-0.59254575,-0.55401284,"('unreliable', 'reliable')",-0.5925457,-0.5540128,0.0385329
43,0.7403367,0.7630107,"('irresponsible', 'responsible')",0.7403367,0.7630107,0.022674
44,-0.71995765,-0.56574845,"('prejudiced', 'unprejudiced')",-0.7199576,-0.5657485,0.1542091
45,0.65982455,0.569398,"('incompetent', 'competent')",0.6598246,0.569398,-0.0904266
46,-0.50425655,-0.43721277,"('uncompetitive', 'competitive')",-0.5042565,-0.4372128,0.0670437
47,3.2277844,3.3958063,"('stupid', 'smart')",3.2277844,3.3958063,0.1680219
48,0.4741384,0.553919,"('unintelligent', 'intelligent')",0.4741384,0.553919,0.0797806
49,-0.31070402,-0.065799415,"('unable', 'able')",-0.310704,-0.0657994,0.2449046
50,0.047216464,0.24474034,"('clumsy', 'skillful')",0.0472165,0.2447403,0.1975238
51,0.6544476,0.65947104,"('uneducated', 'educated')",0.6544476,0.659471,0.0050234
52,-1.4419488,-1.5209242,"('irrational', 'rational')",-1.4419488,-1.5209242,-0.0789754
53,-1.6724492,-1.6925689,"('uncreative', 'creative')",-1.6724492,-1.6925689,-0.0201197
54,-0.35632315,-0.3699923,"('incapable', 'capable')",-0.3563232,-0.3699923,-0.0136691
55,1.0669072,1.2601379,"('incompetent', 'clever')",1.0669072,1.2601379,0.1932307
56,1.7348403,1.6229419,"('impractical', 'practical')",1.7348403,1.6229419,-0.1118984
57,-2.0875618,-2.155855,"('unimaginative', 'imaginative')",-2.0875618,-2.1558549,-0.0682931
58,-0.12742479,-0.24167292,"('undiscriminating', 'discriminating')",-0.1274248,-0.2416729,-0.1142481
59,-0.43067342,-0.3965052,"('foolish', 'wise')",-0.4306734,-0.3965052,0.0341682
60,1.4466352,1.6561728,"('inefficient', 'efficient')",1.4466352,1.6561728,0.2095376
61,-0.5844323,-0.6286757,"('illogical', 'logical')",-0.5844323,-0.6286757,-0.0442434
62,1.2598351,1.535385,"('incompetent', 'brilliant')",1.2598351,1.535385,0.2755499
63,0.105670705,0.11285181,"('unperceptive', 'insightful')",0.1056707,0.1128518,0.0071811
64,-2.5711925,-2.5188355,"('shy', 'confident')",-2.5711925,-2.5188355,0.052357
65,1.5667988,1.5845723,"('insecure', 'secure')",1.5667988,1.5845723,0.0177735
66,-1.0126185,-1.2749212,"('inactive', 'active')",-1.0126185,-1.2749212,-0.2623027
67,0.3094127,0.15987398,"('doubtful', 'determined')",0.3094127,0.159874,-0.1495387
68,-0.9941626,-0.7913891,"('dependent', 'independent')",-0.9941626,-0.7913891,0.2027735
69,-1.5508354,-1.4581356,"('lazy', 'industrious')",-1.5508354,-1.4581356,0.0926998
70,1.3337698,1.233105,"('lethargic', 'energetic')",1.3337698,1.2331049,-0.1006649
71,-0.5908804,-0.62887096,"('diffident', 'self-confident')",-0.5908804,-0.628871,-0.0379906
72,0.102712125,0.15719946,"('unambitious', 'ambitious')",0.1027121,0.1571995,0.0544874
73,-2.208304,-2.0671203,"('helpless', 'self-reliant')",-2.2083039,-2.0671203,0.1411836
74,-0.180683,-0.20624563,"('undedicated', 'dedicated')",-0.180683,-0.2062456,-0.0255626
75,-1.1498164,-1.0538889,"('meek', 'impulsive')",-1.1498164,-1.0538889,0.0959275
76,1.278254,1.3177234,"('anxious', 'daring')",1.278254,1.3177234,0.0394694
77,-0.5534418,-0.45371008,"('unmotivated', 'motivated')",-0.5534418,-0.4537101,0.0997317
78,-1.0143003,-0.9175763,"('nonresilient', 'resilient')",-1.0143003,-0.9175763,0.096724
79,-0.50997734,-0.8436341,"('wavering', 'unwavering')",-0.5099773,-0.8436341,-0.3336568
80,0.80083257,0.78343683,"('dominated', 'dominating')",0.8008326,0.7834368,-0.0173958
81,0.90666366,0.91758573,"('submissive', 'aggressive')",0.9066637,0.9175857,0.010922
82,3.2425547,3.3065946,"('poor', 'rich')",3.2425547,3.3065946,0.0640399
83,-0.025296893,-0.26555035,"('powerless', 'powerful')",-0.0252969,-0.2655503,-0.2402534
84,-0.5850322,-0.5857965,"('inferior', 'superior')",-0.5850322,-0.5857965,-0.0007643
85,-1.8175015,-1.9648203,"('insignificant', 'prestigious')",-1.8175015,-1.9648203,-0.1473188
86,-0.541797,-0.6989013,"('uninfluential', 'influential')",-0.541797,-0.6989013,-0.1571043
87,-0.518598,-0.42029056,"('unsuccessful', 'successful')",-0.518598,-0.4202906,0.0983074
88,-0.15773688,-0.18484794,"('low', 'eminent')",-0.1577369,-0.1848479,-0.027111
