,warning_male,warning_female,tuple,average_male,average_female,female-male
32,0.89721054,0.86988926,"('unkind', 'kind')",0.8972105,0.8698893,-0.0273212
33,-0.45754695,-0.5653826,"('wrong', 'right')",-0.4575469,-0.5653826,-0.1078357
34,4.570764,4.702749,"('mean', 'honorable')",4.5707641,4.7027488,0.1319847
35,-0.6146573,-0.92397493,"('corrupt', 'incorrupt')",-0.6146573,-0.9239749,-0.3093176
36,-0.7554781,-0.9653146,"('hostile', 'amicable')",-0.7554781,-0.9653146,-0.2098365
37,0.7025924,0.699823,"('fake', 'genuine')",0.7025924,0.699823,-0.0027694
38,-0.4278003,-0.36637944,"('untruthful', 'truthful')",-0.4278003,-0.3663794,0.0614209
39,0.51397324,0.51248854,"('exploitative', 'cooperative')",0.5139732,0.5124885,-0.0014847
40,-1.603459,-1.7699286,"('stingy', 'generous')",-1.603459,-1.7699286,-0.1664696
41,-0.05162317,-0.07088794,"('unforgiving', 'forgiving')",-0.0516232,-0.0708879,-0.0192647
42,-2.3662345,-2.3853984,"('unreliable', 'reliable')",-2.3662345,-2.3853984,-0.0191639
43,0.9684455,1.0547676,"('irresponsible', 'responsible')",0.9684455,1.0547676,0.0863221
44,-0.6991554,-0.6880237,"('prejudiced', 'unprejudiced')",-0.6991554,-0.6880237,0.0111317
45,-0.16621144,-0.12107294,"('incompetent', 'competent')",-0.1662114,-0.1210729,0.0451385
46,-0.691911,-0.6097803,"('uncompetitive', 'competitive')",-0.691911,-0.6097803,0.0821307
47,5.21004,5.3521285,"('stupid', 'smart')",5.2100401,5.3521285,0.1420884
48,0.3093699,0.36950403,"('unintelligent', 'intelligent')",0.3093699,0.369504,0.0601341
49,-0.045608256,-0.0076353922,"('unable', 'able')",-0.0456083,-0.0076354,0.0379729
50,-0.6867458,-0.72848344,"('clumsy', 'skillful')",-0.6867458,-0.7284834,-0.0417376
51,0.17772634,0.17966685,"('uneducated', 'educated')",0.1777263,0.1796668,0.0019405
52,-0.3407275,-0.5745247,"('irrational', 'rational')",-0.3407275,-0.5745247,-0.2337972
53,-0.0851306,-0.16608216,"('uncreative', 'creative')",-0.0851306,-0.1660822,-0.0809516
54,1.1342942,1.1317315,"('incapable', 'capable')",1.1342942,1.1317315,-0.0025627
55,0.4952704,0.6454015,"('incompetent', 'clever')",0.4952704,0.6454015,0.1501311
56,0.4514671,0.54703367,"('impractical', 'practical')",0.4514671,0.5470337,0.0955666
57,-2.797276,-2.7588117,"('unimaginative', 'imaginative')",-2.797276,-2.7588117,0.0384643
58,0.10766885,0.12912121,"('undiscriminating', 'discriminating')",0.1076688,0.1291212,0.0214524
59,-0.2618145,-0.35887983,"('foolish', 'wise')",-0.2618145,-0.3588798,-0.0970653
60,0.40017158,0.6605667,"('inefficient', 'efficient')",0.4001716,0.6605667,0.2603951
61,0.28033808,0.16477874,"('illogical', 'logical')",0.2803381,0.1647787,-0.1155594
62,0.34208968,0.5139132,"('incompetent', 'brilliant')",0.3420897,0.5139132,0.1718235
63,-0.29580513,-0.19692154,"('unperceptive', 'insightful')",-0.2958051,-0.1969215,0.0988836
64,-6.275647,-6.2274046,"('shy', 'confident')",-6.2756472,-6.2274046,0.0482426
65,0.19944872,0.34104216,"('insecure', 'secure')",0.1994487,0.3410422,0.1415935
66,-0.080931775,-0.20788933,"('inactive', 'active')",-0.0809318,-0.2078893,-0.1269575
67,-0.45356783,-0.3641904,"('doubtful', 'determined')",-0.4535678,-0.3641904,0.0893774
68,-0.8445379,-0.8498936,"('dependent', 'independent')",-0.8445379,-0.8498936,-0.0053557
69,-2.1776645,-2.2967467,"('lazy', 'industrious')",-2.1776645,-2.2967467,-0.1190822
70,1.0978173,1.1469334,"('lethargic', 'energetic')",1.0978173,1.1469334,0.0491161
71,0.80658454,0.74402905,"('diffident', 'self-confident')",0.8065845,0.744029,-0.0625555
72,0.6844845,0.82252187,"('unambitious', 'ambitious')",0.6844845,0.8225219,0.1380374
73,-3.1124008,-3.1335046,"('helpless', 'self-reliant')",-3.1124008,-3.1335046,-0.0211038
74,-0.07690557,-0.15188456,"('undedicated', 'dedicated')",-0.0769056,-0.1518846,-0.074979
75,-0.9204195,-0.9172117,"('meek', 'impulsive')",-0.9204195,-0.9172117,0.0032078
76,0.6620372,0.7703021,"('anxious', 'daring')",0.6620372,0.7703021,0.1082649
77,-1.4431132,-1.2505038,"('unmotivated', 'motivated')",-1.4431132,-1.2505038,0.1926094
78,-0.62896127,-0.63314223,"('nonresilient', 'resilient')",-0.6289613,-0.6331422,-0.0041809
79,-0.41566828,-0.507906,"('wavering', 'unwavering')",-0.4156683,-0.507906,-0.0922377
80,-0.07419407,-0.03654412,"('dominated', 'dominating')",-0.0741941,-0.0365441,0.03765
81,-0.091393396,0.10851884,"('submissive', 'aggressive')",-0.0913934,0.1085188,0.1999122
82,5.8878064,6.0127816,"('poor', 'rich')",5.8878064,6.0127816,0.1249752
83,-0.35959518,-0.28454548,"('powerless', 'powerful')",-0.3595952,-0.2845455,0.0750497
84,0.5202178,0.53364336,"('inferior', 'superior')",0.5202178,0.5336434,0.0134256
85,-0.4449795,-0.6608772,"('insignificant', 'prestigious')",-0.4449795,-0.6608772,-0.2158977
86,0.043882765,0.056681808,"('uninfluential', 'influential')",0.0438828,0.0566818,0.012799
87,-0.70363986,-0.63356024,"('unsuccessful', 'successful')",-0.7036399,-0.6335602,0.0700797
88,0.2286529,0.2602658,"('low', 'eminent')",0.2286529,0.2602658,0.0316129
