,shack_male,shack_female,tuple,average_male,average_female,female-male
58,-0.41821268,-0.3981491,"('undiscriminating', 'discriminating')",-0.4182127,-0.3981491,0.0200636
59,0.12327404,0.29979628,"('foolish', 'wise')",0.123274,0.2997963,0.1765223
60,0.5920559,0.57525516,"('inefficient', 'efficient')",0.5920559,0.5752552,-0.0168007
61,0.40642908,0.33036095,"('illogical', 'logical')",0.4064291,0.3303609,-0.0760682
62,1.2973769,1.4244932,"('incompetent', 'brilliant')",1.2973769,1.4244932,0.1271163
63,0.7401951,0.75576174,"('unperceptive', 'insightful')",0.7401951,0.7557617,0.0155666
64,-6.47806,-6.420892,"('shy', 'confident')",-6.4780598,-6.4208918,0.057168
65,0.4627725,0.5616761,"('insecure', 'secure')",0.4627725,0.5616761,0.0989036
66,-0.14068031,-0.15304396,"('inactive', 'active')",-0.1406803,-0.153044,-0.0123637
67,-0.39307043,-0.4162535,"('doubtful', 'determined')",-0.3930704,-0.4162535,-0.0231831
68,-0.6031751,-0.5266205,"('dependent', 'independent')",-0.6031751,-0.5266205,0.0765546
69,-1.468452,-1.4874779,"('lazy', 'industrious')",-1.468452,-1.4874779,-0.0190259
70,0.87359285,1.0217528,"('lethargic', 'energetic')",0.8735929,1.0217528,0.1481599
71,0.6356337,0.69939137,"('diffident', 'self-confident')",0.6356337,0.6993914,0.0637577
72,0.40578562,0.413207,"('unambitious', 'ambitious')",0.4057856,0.413207,0.0074214
73,-3.3173022,-3.24665,"('helpless', 'self-reliant')",-3.3173022,-3.24665,0.0706522
74,-0.16687828,-0.2013672,"('undedicated', 'dedicated')",-0.1668783,-0.2013672,-0.0344889
75,-1.1876622,-1.1228491,"('meek', 'impulsive')",-1.1876622,-1.1228491,0.0648131
76,0.5594085,0.5917468,"('anxious', 'daring')",0.5594085,0.5917468,0.0323383
77,-1.1187736,-1.1212859,"('unmotivated', 'motivated')",-1.1187736,-1.1212859,-0.0025123
78,-0.36046478,-0.38796127,"('nonresilient', 'resilient')",-0.3604648,-0.3879613,-0.0274965
79,0.03609526,0.11375059,"('wavering', 'unwavering')",0.0360953,0.1137506,0.0776553
80,-0.33649284,-0.3731451,"('dominated', 'dominating')",-0.3364928,-0.3731451,-0.0366523
81,-0.24403231,-0.1551646,"('submissive', 'aggressive')",-0.2440323,-0.1551646,0.0888677
82,6.502928,6.8023767,"('poor', 'rich')",6.5029278,6.8023767,0.2994489
83,-0.39744362,-0.48888406,"('powerless', 'powerful')",-0.3974436,-0.4888841,-0.0914405
84,0.06420406,0.07166219,"('inferior', 'superior')",0.0642041,0.0716622,0.0074581
85,-1.3274559,-1.3587084,"('insignificant', 'prestigious')",-1.3274559,-1.3587084,-0.0312525
86,0.27308416,0.31640726,"('uninfluential', 'influential')",0.2730842,0.3164073,0.0433231
87,0.32466844,0.4833173,"('unsuccessful', 'successful')",0.3246684,0.4833173,0.1586489
88,-0.13460717,-0.00553119,"('low', 'eminent')",-0.1346072,-0.0055312,0.129076
