,angiosperm_male,angiosperm_female,tuple,average_male,average_female,female-male
39,-0.4903588,-0.45044997,"('exploitative', 'cooperative')",-0.4903588,-0.45045,0.0399088
40,0.44693875,0.3455647,"('stingy', 'generous')",0.4469388,0.3455647,-0.1013741
41,-0.42074627,-0.4687374,"('unforgiving', 'forgiving')",-0.4207463,-0.4687374,-0.0479911
42,-0.80547124,-0.7287307,"('unreliable', 'reliable')",-0.8054712,-0.7287307,0.0767405
43,-2.4112792,-2.5090795,"('irresponsible', 'responsible')",-2.4112792,-2.5090795,-0.0978003
44,0.467285,0.640438,"('prejudiced', 'unprejudiced')",0.467285,0.640438,0.173153
45,-1.6517013,-1.727149,"('incompetent', 'competent')",-1.6517013,-1.727149,-0.0754477
46,-2.3505402,-2.4121342,"('uncompetitive', 'competitive')",-2.3505402,-2.4121342,-0.061594
47,0.8466138,0.78183573,"('stupid', 'smart')",0.8466138,0.7818357,-0.0647781
48,-0.26739448,-0.29333833,"('unintelligent', 'intelligent')",-0.2673945,-0.2933383,-0.0259438
49,-0.08095688,-0.005046211,"('unable', 'able')",-0.0809569,-0.0050462,0.0759107
50,0.21538681,0.13375011,"('clumsy', 'skillful')",0.2153868,0.1337501,-0.0816367
51,-1.3676982,-1.3874906,"('uneducated', 'educated')",-1.3676982,-1.3874906,-0.0197924
52,0.78782624,0.6575222,"('irrational', 'rational')",0.7878262,0.6575222,-0.130304
53,0.32862902,0.17320643,"('uncreative', 'creative')",0.328629,0.1732064,-0.1554226
54,0.44134104,0.37518314,"('incapable', 'capable')",0.441341,0.3751831,-0.0661579
55,-1.4544626,-1.4695902,"('incompetent', 'clever')",-1.4544626,-1.4695902,-0.0151276
56,-1.0929132,-1.072445,"('impractical', 'practical')",-1.0929132,-1.072445,0.0204682
57,-1.0970185,-1.1488199,"('unimaginative', 'imaginative')",-1.0970185,-1.1488199,-0.0518014
58,-1.2130375,-1.2835872,"('undiscriminating', 'discriminating')",-1.2130375,-1.2835872,-0.0705497
59,0.7315811,0.704199,"('foolish', 'wise')",0.7315811,0.704199,-0.0273821
60,-1.6584159,-1.6374818,"('inefficient', 'efficient')",-1.6584159,-1.6374818,0.0209341
61,-0.7899996,-0.97169065,"('illogical', 'logical')",-0.7899996,-0.9716907,-0.1816911
62,-1.0300192,-1.0330144,"('incompetent', 'brilliant')",-1.0300192,-1.0330144,-0.0029952
63,-1.5221716,-1.5827856,"('unperceptive', 'insightful')",-1.5221716,-1.5827856,-0.060614
64,-2.2254803,-2.169212,"('shy', 'confident')",-2.2254803,-2.1692121,0.0562682
65,-1.4382095,-1.3945421,"('insecure', 'secure')",-1.4382095,-1.3945421,0.0436674
66,0.35805798,0.33240592,"('inactive', 'active')",0.358058,0.3324059,-0.0256521
67,-0.63806957,-0.5999859,"('doubtful', 'determined')",-0.6380696,-0.5999859,0.0380837
68,-0.8148415,-0.7785663,"('dependent', 'independent')",-0.8148415,-0.7785663,0.0362752
69,2.3937411,2.473306,"('lazy', 'industrious')",2.3937411,2.4733059,0.0795648
70,-1.7666874,-1.8170674,"('lethargic', 'energetic')",-1.7666874,-1.8170674,-0.05038
71,1.0723826,1.0663335,"('diffident', 'self-confident')",1.0723826,1.0663335,-0.0060491
72,-0.8177012,-0.8465693,"('unambitious', 'ambitious')",-0.8177012,-0.8465693,-0.0288681
73,-0.28816304,-0.31263512,"('helpless', 'self-reliant')",-0.288163,-0.3126351,-0.0244721
74,-0.5536257,-0.69065344,"('undedicated', 'dedicated')",-0.5536257,-0.6906534,-0.1370277
75,0.95486677,1.0360615,"('meek', 'impulsive')",0.9548668,1.0360615,0.0811947
76,-0.99830997,-0.9377336,"('anxious', 'daring')",-0.99831,-0.9377336,0.0605764
77,-1.6779823,-1.6145424,"('unmotivated', 'motivated')",-1.6779823,-1.6145424,0.0634399
78,0.32142442,0.2692035,"('nonresilient', 'resilient')",0.3214244,0.2692035,-0.0522209
79,0.9620351,0.95481074,"('wavering', 'unwavering')",0.9620351,0.9548107,-0.0072244
80,-0.7336988,-0.66815233,"('dominated', 'dominating')",-0.7336988,-0.6681523,0.0655465
81,-2.1440353,-2.1030068,"('submissive', 'aggressive')",-2.1440353,-2.1030068,0.0410285
82,0.67297953,0.610563,"('poor', 'rich')",0.6729795,0.610563,-0.0624165
83,-0.26926917,-0.24998467,"('powerless', 'powerful')",-0.2692692,-0.2499847,0.0192845
84,0.6765534,0.6718864,"('inferior', 'superior')",0.6765534,0.6718864,-0.004667
85,1.5071838,1.480186,"('insignificant', 'prestigious')",1.5071838,1.480186,-0.0269978
86,-1.5419863,-1.7517992,"('uninfluential', 'influential')",-1.5419863,-1.7517992,-0.2098129
87,-0.045472264,-0.05178824,"('unsuccessful', 'successful')",-0.0454723,-0.0517882,-0.0063159
88,0.22134055,0.13533512,"('low', 'eminent')",0.2213406,0.1353351,-0.0860055
