,arch_male,arch_female,tuple,average_male,average_female,female-male
57,-2.543854,-2.6605453,"('unimaginative', 'imaginative')",-2.543854,-2.6605453,-0.1166913
58,0.16534513,0.17718503,"('undiscriminating', 'discriminating')",0.1653451,0.177185,0.0118399
59,-0.19809183,-0.21710767,"('foolish', 'wise')",-0.1980918,-0.2171077,-0.0190159
60,0.4139927,0.3843624,"('inefficient', 'efficient')",0.4139927,0.3843624,-0.0296303
61,0.017399509,-0.18429118,"('illogical', 'logical')",0.0173995,-0.1842912,-0.2016907
62,0.12979715,0.1667082,"('incompetent', 'brilliant')",0.1297971,0.1667082,0.0369111
63,-0.34591064,-0.3293135,"('unperceptive', 'insightful')",-0.3459106,-0.3293135,0.0165971
64,-6.2927513,-6.5325665,"('shy', 'confident')",-6.2927513,-6.5325665,-0.2398152
65,0.112865075,0.009413464,"('insecure', 'secure')",0.1128651,0.0094135,-0.1034516
66,0.007203184,-0.0015409589,"('inactive', 'active')",0.0072032,-0.001541,-0.0087442
67,-0.26125777,-0.21606024,"('doubtful', 'determined')",-0.2612578,-0.2160602,0.0451976
68,-0.44564748,-0.55887014,"('dependent', 'independent')",-0.4456475,-0.5588701,-0.1132226
69,-1.5415914,-1.5559543,"('lazy', 'industrious')",-1.5415914,-1.5559543,-0.0143629
70,0.849182,0.7115437,"('lethargic', 'energetic')",0.849182,0.7115437,-0.1376383
71,0.36668956,0.4567676,"('diffident', 'self-confident')",0.3666896,0.4567676,0.090078
72,0.62406886,0.7641911,"('unambitious', 'ambitious')",0.6240689,0.7641911,0.1401222
73,-2.596913,-2.6192074,"('helpless', 'self-reliant')",-2.5969131,-2.6192074,-0.0222943
74,0.2842334,0.06249891,"('undedicated', 'dedicated')",0.2842334,0.0624989,-0.2217345
75,-0.72931147,-0.58546054,"('meek', 'impulsive')",-0.7293115,-0.5854605,0.143851
76,0.42446497,0.42573202,"('anxious', 'daring')",0.424465,0.425732,0.001267
77,-1.4305702,-1.3158882,"('unmotivated', 'motivated')",-1.4305702,-1.3158882,0.114682
78,-0.56080043,-0.55624014,"('nonresilient', 'resilient')",-0.5608004,-0.5562401,0.0045603
79,0.06196283,0.05555383,"('wavering', 'unwavering')",0.0619628,0.0555538,-0.006409
80,-0.45889217,-0.5535862,"('dominated', 'dominating')",-0.4588922,-0.5535862,-0.094694
81,0.018805906,0.00050987303,"('submissive', 'aggressive')",0.0188059,0.0005099,-0.018296
82,5.625096,5.8393903,"('poor', 'rich')",5.6250958,5.8393903,0.2142945
83,-0.47217792,-0.48382843,"('powerless', 'powerful')",-0.4721779,-0.4838284,-0.0116505
84,0.8390054,0.8443875,"('inferior', 'superior')",0.8390054,0.8443875,0.0053821
85,-0.101001956,-0.063565105,"('insignificant', 'prestigious')",-0.101002,-0.0635651,0.0374369
86,0.12109275,-0.05440809,"('uninfluential', 'influential')",0.1210928,-0.0544081,-0.1755009
87,-0.41371,-0.2838567,"('unsuccessful', 'successful')",-0.41371,-0.2838567,0.1298533
88,0.5126862,0.41695893,"('low', 'eminent')",0.5126862,0.4169589,-0.0957273
