,cameo_male,cameo_female,tuple,average_male,average_female,female-male
32,1.5262531,1.4359689,"('unkind', 'kind')",1.5262531,1.4359689,-0.0902842
33,-0.5862463,-0.5518861,"('wrong', 'right')",-0.5862463,-0.5518861,0.0343602
34,4.6322355,4.791314,"('mean', 'honorable')",4.6322355,4.7913141,0.1590786
35,-1.1655076,-1.110331,"('corrupt', 'incorrupt')",-1.1655076,-1.1103311,0.0551765
36,-1.1312364,-1.0785029,"('hostile', 'amicable')",-1.1312364,-1.0785029,0.0527335
37,1.2323241,1.2112857,"('fake', 'genuine')",1.2323241,1.2112857,-0.0210384
38,0.3834212,0.26835525,"('untruthful', 'truthful')",0.3834212,0.2683553,-0.1150659
39,0.1184703,0.087845795,"('exploitative', 'cooperative')",0.1184703,0.0878458,-0.0306245
40,-1.0137547,-1.0010571,"('stingy', 'generous')",-1.0137547,-1.0010571,0.0126976
41,0.030808158,-0.05691371,"('unforgiving', 'forgiving')",0.0308082,-0.0569137,-0.0877219
42,-1.341573,-1.3825526,"('unreliable', 'reliable')",-1.341573,-1.3825526,-0.0409796
43,1.766698,1.6639686,"('irresponsible', 'responsible')",1.766698,1.6639686,-0.1027294
44,-1.2096633,-1.390782,"('prejudiced', 'unprejudiced')",-1.2096633,-1.390782,-0.1811187
45,0.6193654,0.6881209,"('incompetent', 'competent')",0.6193654,0.6881209,0.0687555
46,0.031924747,-0.0077672787,"('uncompetitive', 'competitive')",0.0319247,-0.0077673,-0.039692
47,5.5516114,5.717846,"('stupid', 'smart')",5.5516114,5.7178459,0.1662345
48,1.2322441,1.2161247,"('unintelligent', 'intelligent')",1.2322441,1.2161247,-0.0161194
49,0.5127961,0.67769027,"('unable', 'able')",0.5127961,0.6776903,0.1648942
50,0.35870472,0.5308828,"('clumsy', 'skillful')",0.3587047,0.5308828,0.1721781
51,1.082832,1.0128752,"('uneducated', 'educated')",1.082832,1.0128752,-0.0699568
52,-0.58911073,-0.4458915,"('irrational', 'rational')",-0.5891107,-0.4458915,0.1432192
53,0.6122455,0.6665575,"('uncreative', 'creative')",0.6122455,0.6665575,0.054312
54,1.4190935,1.5773164,"('incapable', 'capable')",1.4190935,1.5773164,0.1582229
55,1.3718917,1.3499753,"('incompetent', 'clever')",1.3718917,1.3499753,-0.0219164
56,0.979523,0.9807672,"('impractical', 'practical')",0.979523,0.9807672,0.0012442
57,-2.2219853,-2.2172666,"('unimaginative', 'imaginative')",-2.2219853,-2.2172666,0.0047187
58,-0.08201218,-0.087771766,"('undiscriminating', 'discriminating')",-0.0820122,-0.0877718,-0.0057596
59,0.12751889,0.31047428,"('foolish', 'wise')",0.1275189,0.3104743,0.1829554
60,1.1005259,0.9799096,"('inefficient', 'efficient')",1.1005259,0.9799096,-0.1206163
61,0.5072537,0.4865471,"('illogical', 'logical')",0.5072537,0.4865471,-0.0207066
62,1.8480334,1.8758745,"('incompetent', 'brilliant')",1.8480334,1.8758745,0.0278411
63,1.412652,1.5040979,"('unperceptive', 'insightful')",1.412652,1.5040979,0.0914459
64,-5.183189,-5.199403,"('shy', 'confident')",-5.1831889,-5.1994028,-0.0162139
65,1.4640054,1.3648144,"('insecure', 'secure')",1.4640054,1.3648144,-0.099191
66,-0.07733047,0.012861155,"('inactive', 'active')",-0.0773305,0.0128612,0.0901917
67,-0.8652092,-0.87502384,"('doubtful', 'determined')",-0.8652092,-0.8750238,-0.0098146
68,0.06357127,0.14300758,"('dependent', 'independent')",0.0635713,0.1430076,0.0794363
69,-1.7579464,-1.69989,"('lazy', 'industrious')",-1.7579464,-1.69989,0.0580564
70,1.9753084,1.9828466,"('lethargic', 'energetic')",1.9753084,1.9828466,0.0075382
71,0.66979754,0.8115768,"('diffident', 'self-confident')",0.6697975,0.8115768,0.1417793
72,1.1159548,1.1188715,"('unambitious', 'ambitious')",1.1159548,1.1188715,0.0029167
73,-2.8786814,-2.736829,"('helpless', 'self-reliant')",-2.8786814,-2.736829,0.1418524
74,0.34674707,0.32120806,"('undedicated', 'dedicated')",0.3467471,0.3212081,-0.025539
75,-0.9181614,-0.8123368,"('meek', 'impulsive')",-0.9181614,-0.8123368,0.1058246
76,1.3325238,1.2136154,"('anxious', 'daring')",1.3325238,1.2136154,-0.1189084
77,-0.7939078,-0.78525716,"('unmotivated', 'motivated')",-0.7939078,-0.7852572,0.0086506
78,-0.14347625,-0.10324567,"('nonresilient', 'resilient')",-0.1434762,-0.1032457,0.0402305
79,-0.25481933,-0.093660116,"('wavering', 'unwavering')",-0.2548193,-0.0936601,0.1611592
80,0.29932076,0.20481145,"('dominated', 'dominating')",0.2993208,0.2048115,-0.0945093
81,0.6721692,0.5615712,"('submissive', 'aggressive')",0.6721692,0.5615712,-0.110598
82,6.461911,6.731279,"('poor', 'rich')",6.4619112,6.7312789,0.2693677
83,-0.18116325,-0.26423165,"('powerless', 'powerful')",-0.1811633,-0.2642317,-0.0830684
84,0.16777521,0.2170758,"('inferior', 'superior')",0.1677752,0.2170758,0.0493006
85,-1.5775802,-1.4802566,"('insignificant', 'prestigious')",-1.5775802,-1.4802566,0.0973236
86,0.71562004,0.79225355,"('uninfluential', 'influential')",0.71562,0.7922536,0.0766336
87,0.23606831,0.4800702,"('unsuccessful', 'successful')",0.2360683,0.4800702,0.2440019
88,0.091250926,0.25517905,"('low', 'eminent')",0.0912509,0.255179,0.1639281
