,cerner_male,cerner_female,tuple,corp_male,corp_female,average_male,average_female,female-male
39,1.3706721,1.4158257,"('exploitative', 'cooperative')",0.3015081,0.31459346,0.8360901,0.8652096,0.0291195
40,1.0723737,1.0093184,"('stingy', 'generous')",-1.8344499,-2.0343232,-0.3810381,-0.5125024,-0.1314643
41,0.561627,0.47815403,"('unforgiving', 'forgiving')",-0.09775037,-0.20308352,0.2319383,0.1375353,-0.094403
42,-0.031159809,-0.052263457,"('unreliable', 'reliable')",-3.7072966,-3.7310388,-1.8692282,-1.8916512,-0.022423
43,-0.42835757,-0.5037192,"('irresponsible', 'responsible')",0.15933609,0.2252016,-0.1345107,-0.1392588,-0.0047481
44,0.27358982,0.22770053,"('prejudiced', 'unprejudiced')",-1.5559776,-1.6090963,-0.6411939,-0.6906979,-0.049504
45,-0.54374206,-0.5596723,"('incompetent', 'competent')",-0.22745273,-0.2463177,-0.3855974,-0.402995,-0.0173976
46,-0.6108411,-0.6326363,"('uncompetitive', 'competitive')",-1.4090054,-1.3595759,-1.0099232,-0.9961061,0.0138171
47,-0.28461143,-0.2021766,"('stupid', 'smart')",5.2732916,5.5660195,2.4943402,2.6819215,0.1875813
48,0.27478042,0.2714544,"('unintelligent', 'intelligent')",0.37189424,0.46235463,0.3233373,0.3669045,0.0435672
49,0.02514546,0.135006,"('unable', 'able')",-0.43341148,-0.2896049,-0.204133,-0.0772995,0.1268335
50,0.26421636,0.16886744,"('clumsy', 'skillful')",-0.06758994,-0.10798057,0.0983132,0.0304434,-0.0678698
51,-0.55752885,-0.66459686,"('uneducated', 'educated')",0.37045497,0.3412292,-0.0935369,-0.1616838,-0.0681469
52,0.7595407,0.49145195,"('irrational', 'rational')",0.5359627,0.37392506,0.6477517,0.4326885,-0.2150632
53,-0.77490914,-0.9215953,"('uncreative', 'creative')",0.41547394,0.37811086,-0.1797176,-0.2717422,-0.0920246
54,-0.10041433,-0.24609119,"('incapable', 'capable')",0.8027379,0.8254458,0.3511618,0.2896773,-0.0614845
55,-0.17455293,-0.1449895,"('incompetent', 'clever')",0.053781662,0.14832376,-0.0603856,0.0016671,0.0620527
56,-0.48025662,-0.507484,"('impractical', 'practical')",-1.1150078,-0.96260077,-0.7976322,-0.7350424,0.0625898
57,-0.56411046,-0.7095566,"('unimaginative', 'imaginative')",-3.0933225,-3.201194,-1.8287165,-1.9553753,-0.1266588
58,0.3627286,0.2739256,"('undiscriminating', 'discriminating')",0.14634368,0.07003435,0.2545362,0.17198,-0.0825562
59,0.56562287,0.5558828,"('foolish', 'wise')",0.23456141,0.25283995,0.4000921,0.4043614,0.0042693
60,-0.14577858,-0.035223,"('inefficient', 'efficient')",-0.670984,-0.38263643,-0.4083813,-0.2089297,0.1994516
61,0.012040315,-0.16942532,"('illogical', 'logical')",0.5601143,0.40680537,0.2860773,0.11869,-0.1673873
62,0.5854565,0.71572787,"('incompetent', 'brilliant')",0.032444783,0.2502813,0.3089506,0.4830046,0.174054
63,-0.32325578,-0.3056579,"('unperceptive', 'insightful')",0.20582533,0.29560196,-0.0587152,-0.005028,0.0536872
64,-0.2629915,-0.33490264,"('shy', 'confident')",-6.759739,-6.94482,-3.5113652,-3.6398613,-0.1284961
65,-0.1753413,-0.21950838,"('insecure', 'secure')",-0.5019982,-0.36595953,-0.3386697,-0.292734,0.0459357
66,-0.55758935,-0.6902495,"('inactive', 'active')",0.47024605,0.43358558,-0.0436717,-0.128332,-0.0846603
67,0.018237047,0.04618065,"('doubtful', 'determined')",-0.7566348,-0.76909626,-0.3691989,-0.3614578,0.0077411
68,-0.5344059,-0.4714767,"('dependent', 'independent')",-1.0408664,-1.0018363,-0.7876362,-0.7366565,0.0509797
69,1.1278459,1.1676401,"('lazy', 'industrious')",-0.6565146,-0.7824031,0.2356656,0.1926185,-0.0430471
70,-0.49501294,-0.5387385,"('lethargic', 'energetic')",-0.0025791544,0.042061865,-0.248796,-0.2483383,0.0004577
71,0.38199258,0.4387941,"('diffident', 'self-confident')",0.37051478,0.3713639,0.3762537,0.405079,0.0288253
72,-0.5583014,-0.5509853,"('unambitious', 'ambitious')",-0.3702076,-0.28573373,-0.4642545,-0.4183595,0.045895
73,1.0229844,0.92905235,"('helpless', 'self-reliant')",-3.0124927,-3.0866566,-0.9947541,-1.0788021,-0.084048
74,0.29036662,0.17989312,"('undedicated', 'dedicated')",-0.16576007,-0.27774438,0.0623033,-0.0489256,-0.1112289
75,0.19621137,0.18963069,"('meek', 'impulsive')",-0.68177944,-0.690844,-0.242784,-0.2506067,-0.0078227
76,-0.1767169,-0.19230974,"('anxious', 'daring')",-0.6671463,-0.50147235,-0.4219316,-0.346891,0.0750406
77,-0.41493842,-0.37336147,"('unmotivated', 'motivated')",-1.5381315,-1.3855132,-0.976535,-0.8794373,0.0970977
78,-0.05579152,0.033577435,"('nonresilient', 'resilient')",-0.024580352,0.01150253,-0.0401859,0.02254,0.0627259
79,-0.3144985,-0.45273393,"('wavering', 'unwavering')",-0.40117916,-0.3616661,-0.3578388,-0.4072,-0.0493612
80,-0.21707942,-0.12822688,"('dominated', 'dominating')",-0.9950898,-0.87223566,-0.6060846,-0.5002313,0.1058533
81,-0.34951082,-0.28914204,"('submissive', 'aggressive')",-1.3396077,-1.1404768,-0.8445593,-0.7148094,0.1297499
82,-0.6100739,-0.66355205,"('poor', 'rich')",6.2431145,6.482002,2.8165202,2.909225,0.0927048
83,-0.20266111,-0.22411138,"('powerless', 'powerful')",-1.2054487,-1.1680307,-0.704055,-0.696071,0.007984
84,0.61627626,0.53345925,"('inferior', 'superior')",0.58659583,0.5599721,0.601436,0.5467157,-0.0547203
85,0.7569572,0.6221139,"('insignificant', 'prestigious')",0.16223025,0.0013413616,0.4595937,0.3117276,-0.1478661
86,-1.0665307,-1.2841449,"('uninfluential', 'influential')",-0.17365703,-0.2536205,-0.6200939,-0.7688827,-0.1487888
87,0.5931679,0.53665525,"('unsuccessful', 'successful')",0.97658503,1.0297523,0.7848765,0.7832037,-0.0016728
88,-0.45888603,-0.62694836,"('low', 'eminent')",-0.5540658,-0.55248594,-0.5064759,-0.5897171,-0.0832412
