,racism_male,racism_female,tuple,average_male,average_female,female-male
49,0.24621122,0.33491343,"('unable', 'able')",0.2462112,0.3349134,0.0887022
50,-0.12341822,-0.029247884,"('clumsy', 'skillful')",-0.1234182,-0.0292479,0.0941703
51,0.91617,0.91990507,"('uneducated', 'educated')",0.91617,0.9199051,0.0037351
52,-0.8146842,-0.83244973,"('irrational', 'rational')",-0.8146842,-0.8324497,-0.0177655
53,0.22329858,0.20575814,"('uncreative', 'creative')",0.2232986,0.2057581,-0.0175405
54,1.0441875,1.1576804,"('incapable', 'capable')",1.0441875,1.1576804,0.1134929
55,1.2704923,1.1528109,"('incompetent', 'clever')",1.2704923,1.1528109,-0.1176814
56,1.0498481,0.9930096,"('impractical', 'practical')",1.0498481,0.9930096,-0.0568385
57,-2.3394823,-2.2114325,"('unimaginative', 'imaginative')",-2.3394823,-2.2114325,0.1280498
58,-0.2397423,-0.26817206,"('undiscriminating', 'discriminating')",-0.2397423,-0.2681721,-0.0284298
59,-0.28040975,-0.17095459,"('foolish', 'wise')",-0.2804098,-0.1709546,0.1094552
60,1.3477545,1.2735251,"('inefficient', 'efficient')",1.3477545,1.2735251,-0.0742294
61,0.50873095,0.27293858,"('illogical', 'logical')",0.5087309,0.2729386,-0.2357923
62,1.7157587,1.7182606,"('incompetent', 'brilliant')",1.7157587,1.7182606,0.0025019
63,1.038163,1.0744172,"('unperceptive', 'insightful')",1.0381629,1.0744172,0.0362543
64,-5.2304416,-5.1776266,"('shy', 'confident')",-5.2304416,-5.1776266,0.052815
65,1.3027558,1.2851698,"('insecure', 'secure')",1.3027558,1.2851698,-0.017586
66,-0.24950083,-0.24233055,"('inactive', 'active')",-0.2495008,-0.2423306,0.0071702
67,-0.67778516,-0.7259384,"('doubtful', 'determined')",-0.6777852,-0.7259384,-0.0481532
68,-0.07218022,-0.09848953,"('dependent', 'independent')",-0.0721802,-0.0984895,-0.0263093
69,-2.125218,-2.0095544,"('lazy', 'industrious')",-2.1252179,-2.0095544,0.1156635
70,1.891735,1.930976,"('lethargic', 'energetic')",1.891735,1.930976,0.039241
71,0.36256593,0.4558897,"('diffident', 'self-confident')",0.3625659,0.4558897,0.0933238
72,1.2410185,1.2770535,"('unambitious', 'ambitious')",1.2410185,1.2770535,0.036035
73,-2.9647334,-2.9128222,"('helpless', 'self-reliant')",-2.9647334,-2.9128222,0.0519112
74,0.3311092,0.17060086,"('undedicated', 'dedicated')",0.3311092,0.1706009,-0.1605083
75,-1.0104026,-0.84793013,"('meek', 'impulsive')",-1.0104026,-0.8479301,0.1624725
76,1.3798953,1.2277547,"('anxious', 'daring')",1.3798953,1.2277547,-0.1521406
77,-0.72868454,-0.7300899,"('unmotivated', 'motivated')",-0.7286845,-0.7300899,-0.0014054
78,-0.24285199,-0.26196614,"('nonresilient', 'resilient')",-0.242852,-0.2619661,-0.0191141
79,-0.28874844,-0.22647409,"('wavering', 'unwavering')",-0.2887484,-0.2264741,0.0622743
80,0.4278159,0.30883586,"('dominated', 'dominating')",0.4278159,0.3088359,-0.11898
81,0.9235797,0.936833,"('submissive', 'aggressive')",0.9235797,0.936833,0.0132533
82,6.0996776,6.341928,"('poor', 'rich')",6.0996776,6.341928,0.2422504
83,-0.015167564,-0.06947543,"('powerless', 'powerful')",-0.0151676,-0.0694754,-0.0543078
84,0.09859685,0.075233534,"('inferior', 'superior')",0.0985968,0.0752335,-0.0233633
85,-1.6906371,-1.6929178,"('insignificant', 'prestigious')",-1.6906371,-1.6929178,-0.0022807
86,0.7204886,0.7163424,"('uninfluential', 'influential')",0.7204886,0.7163424,-0.0041462
87,-0.059971787,0.03181593,"('unsuccessful', 'successful')",-0.0599718,0.0318159,0.0917877
88,-0.06403246,0.008617715,"('low', 'eminent')",-0.0640325,0.0086177,0.0726502
