,flow_male,flow_female,tuple,average_male,average_female,female-male
31,-1.9142301,-1.8203743,"('evil', 'good')",-1.9142301,-1.8203743,0.0938558
32,1.5837647,1.4464566,"('unkind', 'kind')",1.5837647,1.4464566,-0.1373081
33,-0.35475165,-0.43949068,"('wrong', 'right')",-0.3547516,-0.4394907,-0.0847391
34,4.8118734,4.9790277,"('mean', 'honorable')",4.8118734,4.9790277,0.1671543
35,-1.470766,-1.5834075,"('corrupt', 'incorrupt')",-1.4707659,-1.5834075,-0.1126416
36,-1.2867684,-1.3761483,"('hostile', 'amicable')",-1.2867684,-1.3761483,-0.0893799
37,1.029755,1.0406712,"('fake', 'genuine')",1.029755,1.0406712,0.0109162
38,0.23257448,0.12770881,"('untruthful', 'truthful')",0.2325745,0.1277088,-0.1048657
39,0.3255853,0.2552249,"('exploitative', 'cooperative')",0.3255853,0.2552249,-0.0703604
40,-2.0769172,-2.123524,"('stingy', 'generous')",-2.0769172,-2.123524,-0.0466068
41,0.34865516,0.20282067,"('unforgiving', 'forgiving')",0.3486552,0.2028207,-0.1458345
42,-2.4145322,-2.1659775,"('unreliable', 'reliable')",-2.4145322,-2.1659775,0.2485547
43,1.6036829,1.6568115,"('irresponsible', 'responsible')",1.6036829,1.6568115,0.0531286
44,-1.562258,-1.5190274,"('prejudiced', 'unprejudiced')",-1.562258,-1.5190274,0.0432306
45,0.6190613,0.6638439,"('incompetent', 'competent')",0.6190613,0.6638439,0.0447826
46,0.0153345205,0.12041989,"('uncompetitive', 'competitive')",0.0153345,0.1204199,0.1050854
47,5.6976123,5.787926,"('stupid', 'smart')",5.6976123,5.7879262,0.0903139
48,1.163552,1.0972419,"('unintelligent', 'intelligent')",1.163552,1.0972419,-0.0663101
49,0.34592742,0.5100858,"('unable', 'able')",0.3459274,0.5100858,0.1641584
50,-0.27901185,-0.21104105,"('clumsy', 'skillful')",-0.2790118,-0.211041,0.0679708
51,0.6030759,0.59253377,"('uneducated', 'educated')",0.6030759,0.5925338,-0.0105421
52,-0.7319594,-0.7825849,"('irrational', 'rational')",-0.7319594,-0.7825849,-0.0506255
53,-0.08869413,-0.012161396,"('uncreative', 'creative')",-0.0886941,-0.0121614,0.0765327
54,1.0589758,1.2572943,"('incapable', 'capable')",1.0589758,1.2572943,0.1983185
55,1.3720347,1.4159796,"('incompetent', 'clever')",1.3720347,1.4159796,0.0439449
56,1.2813219,1.2499014,"('impractical', 'practical')",1.2813219,1.2499014,-0.0314205
57,-2.7354615,-2.5759702,"('unimaginative', 'imaginative')",-2.7354615,-2.5759702,0.1594913
58,0.40596107,0.2769098,"('undiscriminating', 'discriminating')",0.4059611,0.2769098,-0.1290513
59,-0.38240853,-0.36098164,"('foolish', 'wise')",-0.3824085,-0.3609816,0.0214269
60,1.5916854,1.629567,"('inefficient', 'efficient')",1.5916854,1.629567,0.0378816
61,0.9490212,0.643893,"('illogical', 'logical')",0.9490212,0.643893,-0.3051282
62,1.5567126,1.7218497,"('incompetent', 'brilliant')",1.5567126,1.7218497,0.1651371
63,0.87378854,0.9383679,"('unperceptive', 'insightful')",0.8737885,0.9383679,0.0645794
64,-6.413253,-6.1177835,"('shy', 'confident')",-6.4132528,-6.1177835,0.2954693
65,0.7122343,0.8045081,"('insecure', 'secure')",0.7122343,0.8045081,0.0922738
66,-0.37976038,-0.30786085,"('inactive', 'active')",-0.3797604,-0.3078609,0.0718995
67,-0.4022867,-0.432404,"('doubtful', 'determined')",-0.4022867,-0.432404,-0.0301173
68,-0.61679626,-0.4199556,"('dependent', 'independent')",-0.6167963,-0.4199556,0.1968407
69,-2.424207,-2.3042219,"('lazy', 'industrious')",-2.424207,-2.3042219,0.1199851
70,1.3571372,1.515634,"('lethargic', 'energetic')",1.3571372,1.5156339,0.1584967
71,0.39498478,0.3592255,"('diffident', 'self-confident')",0.3949848,0.3592255,-0.0357593
72,0.7852191,0.87668407,"('unambitious', 'ambitious')",0.7852191,0.8766841,0.091465
73,-3.2537768,-3.1820335,"('helpless', 'self-reliant')",-3.2537768,-3.1820335,0.0717433
74,0.47578073,0.2777651,"('undedicated', 'dedicated')",0.4757807,0.2777651,-0.1980156
75,-1.4691427,-1.1862365,"('meek', 'impulsive')",-1.4691427,-1.1862365,0.2829062
76,0.936476,0.9366677,"('anxious', 'daring')",0.936476,0.9366677,0.0001917
77,-1.0432628,-0.84318817,"('unmotivated', 'motivated')",-1.0432628,-0.8431882,0.2000746
78,-0.44671524,-0.4593144,"('nonresilient', 'resilient')",-0.4467152,-0.4593144,-0.0125992
79,-0.74960893,-0.6258173,"('wavering', 'unwavering')",-0.7496089,-0.6258173,0.1237916
80,-0.04976529,-0.14366007,"('dominated', 'dominating')",-0.0497653,-0.1436601,-0.0938948
81,0.6541093,0.6855787,"('submissive', 'aggressive')",0.6541093,0.6855787,0.0314694
82,6.857714,7.1554065,"('poor', 'rich')",6.8577142,7.1554065,0.2976923
83,-0.3210699,-0.3867747,"('powerless', 'powerful')",-0.3210699,-0.3867747,-0.0657048
84,0.3355358,0.28023466,"('inferior', 'superior')",0.3355358,0.2802347,-0.0553011
85,-1.4593087,-1.6354983,"('insignificant', 'prestigious')",-1.4593087,-1.6354983,-0.1761896
86,0.68740654,0.7214386,"('uninfluential', 'influential')",0.6874065,0.7214386,0.0340321
87,0.4114183,0.44143286,"('unsuccessful', 'successful')",0.4114183,0.4414329,0.0300146
88,0.4106459,0.34706137,"('low', 'eminent')",0.4106459,0.3470614,-0.0635845
