,modem_male,modem_female,tuple,average_male,average_female,female-male
37,0.18940529,0.15934144,"('fake', 'genuine')",0.1894053,0.1593414,-0.0300639
38,0.20704351,0.23915815,"('untruthful', 'truthful')",0.2070435,0.2391582,0.0321147
39,0.771244,0.9088317,"('exploitative', 'cooperative')",0.771244,0.9088317,0.1375877
40,-1.0425644,-1.085774,"('stingy', 'generous')",-1.0425644,-1.0857739,-0.0432095
41,0.11747691,-0.026313465,"('unforgiving', 'forgiving')",0.1174769,-0.0263135,-0.1437904
42,-1.2604862,-1.052217,"('unreliable', 'reliable')",-1.2604862,-1.052217,0.2082692
43,0.34960836,0.4608153,"('irresponsible', 'responsible')",0.3496084,0.4608153,0.1112069
44,-0.3026229,0.010834843,"('prejudiced', 'unprejudiced')",-0.3026229,0.0108348,0.3134577
45,0.49531573,0.41683227,"('incompetent', 'competent')",0.4953157,0.4168323,-0.0784834
46,-0.9709979,-0.9223548,"('uncompetitive', 'competitive')",-0.9709979,-0.9223548,0.0486431
47,2.5470319,2.5090473,"('stupid', 'smart')",2.5470319,2.5090473,-0.0379846
48,-0.00664806,-0.0531343,"('unintelligent', 'intelligent')",-0.0066481,-0.0531343,-0.0464862
49,-0.6451928,-0.33420795,"('unable', 'able')",-0.6451928,-0.334208,0.3109848
50,0.20899019,0.20569272,"('clumsy', 'skillful')",0.2089902,0.2056927,-0.0032975
51,-0.07459684,-0.34300676,"('uneducated', 'educated')",-0.0745968,-0.3430068,-0.26841
52,0.35257635,0.012926933,"('irrational', 'rational')",0.3525763,0.0129269,-0.3396494
53,-1.0310351,-1.1745089,"('uncreative', 'creative')",-1.0310351,-1.1745089,-0.1434738
54,-0.19093151,-0.37779188,"('incapable', 'capable')",-0.1909315,-0.3777919,-0.1868604
55,0.40991676,0.54468596,"('incompetent', 'clever')",0.4099168,0.544686,0.1347692
56,0.6270498,0.61693823,"('impractical', 'practical')",0.6270498,0.6169382,-0.0101116
57,-1.3736627,-1.4381988,"('unimaginative', 'imaginative')",-1.3736627,-1.4381988,-0.0645361
58,0.65547943,0.5977943,"('undiscriminating', 'discriminating')",0.6554794,0.5977943,-0.0576851
59,0.51785755,0.47258022,"('foolish', 'wise')",0.5178576,0.4725802,-0.0452774
60,0.5301928,0.81299853,"('inefficient', 'efficient')",0.5301928,0.8129985,0.2828057
61,0.5708305,0.35528603,"('illogical', 'logical')",0.5708305,0.355286,-0.2155445
62,0.36598063,0.6296958,"('incompetent', 'brilliant')",0.3659806,0.6296958,0.2637152
63,-0.09179205,0.022905324,"('unperceptive', 'insightful')",-0.091792,0.0229053,0.1146973
64,-2.460679,-2.2980542,"('shy', 'confident')",-2.4606791,-2.2980542,0.1626249
65,0.4977473,0.5805403,"('insecure', 'secure')",0.4977473,0.5805403,0.082793
66,-0.53793895,-0.7766282,"('inactive', 'active')",-0.537939,-0.7766282,-0.2386892
67,0.31571096,0.3124469,"('doubtful', 'determined')",0.315711,0.3124469,-0.0032641
68,-0.96168196,-0.85207874,"('dependent', 'independent')",-0.961682,-0.8520787,0.1096033
69,0.032103658,0.09095378,"('lazy', 'industrious')",0.0321037,0.0909538,0.0588501
70,0.075775005,0.059725173,"('lethargic', 'energetic')",0.075775,0.0597252,-0.0160498
71,0.14482665,0.09610451,"('diffident', 'self-confident')",0.1448267,0.0961045,-0.0487222
72,-0.51267505,-0.5273915,"('unambitious', 'ambitious')",-0.512675,-0.5273915,-0.0147165
73,-0.8369726,-0.6020546,"('helpless', 'self-reliant')",-0.8369726,-0.6020546,0.234918
74,0.428208,0.32135502,"('undedicated', 'dedicated')",0.428208,0.321355,-0.106853
75,-0.22600144,-0.18290447,"('meek', 'impulsive')",-0.2260014,-0.1829045,0.0430969
76,-0.3310039,-0.19824995,"('anxious', 'daring')",-0.3310039,-0.19825,0.1327539
77,-1.2520888,-1.1257843,"('unmotivated', 'motivated')",-1.2520888,-1.1257843,0.1263045
78,-0.7046982,-0.6065302,"('nonresilient', 'resilient')",-0.7046982,-0.6065302,0.098168
79,-0.78362805,-0.93248206,"('wavering', 'unwavering')",-0.783628,-0.9324821,-0.1488541
80,0.17032185,0.3053547,"('dominated', 'dominating')",0.1703219,0.3053547,0.1350328
81,-0.40459752,-0.41598114,"('submissive', 'aggressive')",-0.4045975,-0.4159811,-0.0113836
82,2.094635,1.8343745,"('poor', 'rich')",2.094635,1.8343745,-0.2602605
83,0.30312577,0.30537185,"('powerless', 'powerful')",0.3031258,0.3053719,0.0022461
84,-0.16577749,-0.22382015,"('inferior', 'superior')",-0.1657775,-0.2238201,-0.0580426
85,-0.16644952,-0.296975,"('insignificant', 'prestigious')",-0.1664495,-0.296975,-0.1305255
86,-0.15732734,-0.4898165,"('uninfluential', 'influential')",-0.1573273,-0.4898165,-0.3324892
87,0.14589629,0.08970363,"('unsuccessful', 'successful')",0.1458963,0.0897036,-0.0561927
88,0.14760901,-0.034215398,"('low', 'eminent')",0.147609,-0.0342154,-0.1818244
