,curd_male,curd_female,tuple,average_male,average_female,female-male
52,-0.9419747,-0.9187422,"('irrational', 'rational')",-0.9419747,-0.9187422,0.0232325
53,-0.8139093,-0.8702081,"('uncreative', 'creative')",-0.8139093,-0.8702081,-0.0562988
54,0.07686791,0.20616964,"('incapable', 'capable')",0.0768679,0.2061696,0.1293017
55,0.3879944,0.1541976,"('incompetent', 'clever')",0.3879944,0.1541976,-0.2337968
56,0.62820554,0.5124006,"('impractical', 'practical')",0.6282055,0.5124006,-0.1158049
57,-2.4324539,-2.4943233,"('unimaginative', 'imaginative')",-2.4324539,-2.4943233,-0.0618694
58,0.26311442,0.20168385,"('undiscriminating', 'discriminating')",0.2631144,0.2016838,-0.0614306
59,-0.24566323,-0.12350185,"('foolish', 'wise')",-0.2456632,-0.1235019,0.1221613
60,1.1425695,0.9885461,"('inefficient', 'efficient')",1.1425695,0.9885461,-0.1540234
61,0.4423486,0.24468574,"('illogical', 'logical')",0.4423486,0.2446857,-0.1976629
62,1.033767,1.0189853,"('incompetent', 'brilliant')",1.033767,1.0189853,-0.0147817
63,0.46117446,0.44085032,"('unperceptive', 'insightful')",0.4611745,0.4408503,-0.0203242
64,-3.7138624,-3.8454382,"('shy', 'confident')",-3.7138624,-3.8454382,-0.1315758
65,0.40307876,0.15544079,"('insecure', 'secure')",0.4030788,0.1554408,-0.247638
66,-1.4827504,-1.47509,"('inactive', 'active')",-1.4827504,-1.47509,0.0076604
67,0.31954268,0.31961668,"('doubtful', 'determined')",0.3195427,0.3196167,7.4e-05
68,0.17422812,0.07069884,"('dependent', 'independent')",0.1742281,0.0706988,-0.1035293
69,-0.8268796,-0.6922514,"('lazy', 'industrious')",-0.8268796,-0.6922514,0.1346282
70,0.0059633814,-0.11906821,"('lethargic', 'energetic')",0.0059634,-0.1190682,-0.1250316
71,0.0010669567,0.07297542,"('diffident', 'self-confident')",0.001067,0.0729754,0.0719084
72,-0.69030046,-0.6947027,"('unambitious', 'ambitious')",-0.6903005,-0.6947027,-0.0044022
73,-2.2198899,-2.1512117,"('helpless', 'self-reliant')",-2.2198899,-2.1512117,0.0686782
74,0.052897148,-0.047697093,"('undedicated', 'dedicated')",0.0528971,-0.0476971,-0.1005942
75,-0.30896735,-0.11702755,"('meek', 'impulsive')",-0.3089674,-0.1170276,0.1919398
76,0.35948238,0.21738867,"('anxious', 'daring')",0.3594824,0.2173887,-0.1420937
77,-0.7922352,-0.7630803,"('unmotivated', 'motivated')",-0.7922352,-0.7630803,0.0291549
78,-0.2782234,-0.28409803,"('nonresilient', 'resilient')",-0.2782234,-0.284098,-0.0058746
79,-1.2711809,-1.104352,"('wavering', 'unwavering')",-1.2711809,-1.104352,0.1668289
80,-0.17187102,-0.3080405,"('dominated', 'dominating')",-0.171871,-0.3080405,-0.1361695
81,0.16458222,0.018734014,"('submissive', 'aggressive')",0.1645822,0.018734,-0.1458482
82,2.6183755,2.478018,"('poor', 'rich')",2.6183755,2.478018,-0.1403575
83,-0.4359683,-0.53147197,"('powerless', 'powerful')",-0.4359683,-0.531472,-0.0955037
84,0.52253306,0.48526877,"('inferior', 'superior')",0.5225331,0.4852688,-0.0372643
85,-1.2145333,-1.1177946,"('insignificant', 'prestigious')",-1.2145333,-1.1177946,0.0967387
86,-0.822742,-0.98430496,"('uninfluential', 'influential')",-0.822742,-0.984305,-0.161563
87,-0.2966219,-0.3562998,"('unsuccessful', 'successful')",-0.2966219,-0.3562998,-0.0596779
88,-0.7638028,-0.7658099,"('low', 'eminent')",-0.7638028,-0.7658099,-0.0020071
