,shout_male,shout_female,tuple,average_male,average_female,female-male
30,1.1506423,1.1030778,"('intolerant', 'tolerant')",1.1506423,1.1030778,-0.0475645
31,-1.6963162,-1.7152092,"('evil', 'good')",-1.6963162,-1.7152092,-0.018893
32,1.4457899,1.3301536,"('unkind', 'kind')",1.4457899,1.3301536,-0.1156363
33,-0.85153604,-0.7935604,"('wrong', 'right')",-0.851536,-0.7935604,0.0579756
34,4.3386745,4.471075,"('mean', 'honorable')",4.3386745,4.4710751,0.1324006
35,-1.2636045,-1.3298198,"('corrupt', 'incorrupt')",-1.2636045,-1.3298198,-0.0662153
36,-1.5971242,-1.5768859,"('hostile', 'amicable')",-1.5971242,-1.5768859,0.0202383
37,1.0968435,1.0798796,"('fake', 'genuine')",1.0968435,1.0798796,-0.0169639
38,0.18940367,0.16877238,"('untruthful', 'truthful')",0.1894037,0.1687724,-0.0206313
39,0.2682979,0.26017806,"('exploitative', 'cooperative')",0.2682979,0.2601781,-0.0081198
40,-0.8387175,-0.86306036,"('stingy', 'generous')",-0.8387175,-0.8630604,-0.0243429
41,-0.048415434,-0.11390944,"('unforgiving', 'forgiving')",-0.0484154,-0.1139094,-0.065494
42,-1.127184,-1.124861,"('unreliable', 'reliable')",-1.127184,-1.124861,0.002323
43,1.7714176,1.7121962,"('irresponsible', 'responsible')",1.7714176,1.7121962,-0.0592214
44,-1.4429059,-1.5590465,"('prejudiced', 'unprejudiced')",-1.4429059,-1.5590465,-0.1161406
45,0.99021566,1.0020431,"('incompetent', 'competent')",0.9902157,1.0020431,0.0118274
46,0.21653427,0.26632136,"('uncompetitive', 'competitive')",0.2165343,0.2663214,0.0497871
47,5.484409,5.569734,"('stupid', 'smart')",5.4844089,5.5697341,0.0853252
48,1.2692564,1.3009784,"('unintelligent', 'intelligent')",1.2692564,1.3009784,0.031722
49,0.37064245,0.5529879,"('unable', 'able')",0.3706425,0.5529879,0.1823454
50,0.24260704,0.3349842,"('clumsy', 'skillful')",0.242607,0.3349842,0.0923772
51,1.1447291,1.1615392,"('uneducated', 'educated')",1.1447291,1.1615392,0.0168101
52,-0.743234,-0.6897247,"('irrational', 'rational')",-0.743234,-0.6897247,0.0535093
53,0.34816402,0.39391112,"('uncreative', 'creative')",0.348164,0.3939111,0.0457471
54,1.218467,1.3590126,"('incapable', 'capable')",1.218467,1.3590126,0.1405456
55,1.7028162,1.686496,"('incompetent', 'clever')",1.7028162,1.686496,-0.0163202
56,1.3013579,1.297066,"('impractical', 'practical')",1.3013579,1.297066,-0.0042919
57,-2.0790143,-1.9865229,"('unimaginative', 'imaginative')",-2.0790143,-1.9865229,0.0924914
58,-0.12231217,-0.10297989,"('undiscriminating', 'discriminating')",-0.1223122,-0.1029799,0.0193323
59,-0.02943249,0.10284375,"('foolish', 'wise')",-0.0294325,0.1028437,0.1322762
60,1.4547633,1.42123,"('inefficient', 'efficient')",1.4547633,1.42123,-0.0335333
61,0.69347614,0.62345934,"('illogical', 'logical')",0.6934761,0.6234593,-0.0700168
62,2.3668692,2.4060793,"('incompetent', 'brilliant')",2.3668692,2.4060793,0.0392101
63,1.6897416,1.7877705,"('unperceptive', 'insightful')",1.6897416,1.7877705,0.0980289
64,-4.510053,-4.4794064,"('shy', 'confident')",-4.5100532,-4.4794064,0.0306468
65,1.6510307,1.5833448,"('insecure', 'secure')",1.6510307,1.5833448,-0.0676859
66,-0.0936555,-0.035600744,"('inactive', 'active')",-0.0936555,-0.0356007,0.0580548
67,-0.664469,-0.6230496,"('doubtful', 'determined')",-0.664469,-0.6230496,0.0414194
68,0.07661301,0.12845172,"('dependent', 'independent')",0.076613,0.1284517,0.0518387
69,-2.0100455,-2.020882,"('lazy', 'industrious')",-2.0100455,-2.0208819,-0.0108364
70,2.1957161,2.1910622,"('lethargic', 'energetic')",2.1957161,2.1910622,-0.0046539
71,0.5823462,0.7284076,"('diffident', 'self-confident')",0.5823462,0.7284076,0.1460614
72,1.0819701,1.0892351,"('unambitious', 'ambitious')",1.0819701,1.0892351,0.007265
73,-2.8389049,-2.7589214,"('helpless', 'self-reliant')",-2.8389049,-2.7589214,0.0799835
74,0.53698474,0.4773839,"('undedicated', 'dedicated')",0.5369847,0.4773839,-0.0596008
75,-1.0305243,-0.95970815,"('meek', 'impulsive')",-1.0305243,-0.9597082,0.0708161
76,1.5144635,1.472916,"('anxious', 'daring')",1.5144635,1.472916,-0.0415475
77,-0.67905104,-0.6476646,"('unmotivated', 'motivated')",-0.679051,-0.6476646,0.0313864
78,-0.17345501,-0.15640242,"('nonresilient', 'resilient')",-0.173455,-0.1564024,0.0170526
79,-0.33053023,-0.24268985,"('wavering', 'unwavering')",-0.3305302,-0.2426898,0.0878404
80,0.6039712,0.5738971,"('dominated', 'dominating')",0.6039712,0.5738971,-0.0300741
81,0.95765835,1.0035312,"('submissive', 'aggressive')",0.9576584,1.0035312,0.0458728
82,6.2592525,6.46977,"('poor', 'rich')",6.2592525,6.46977,0.2105175
83,-0.1724057,-0.14971036,"('powerless', 'powerful')",-0.1724057,-0.1497104,0.0226953
84,-0.123503074,-0.042762656,"('inferior', 'superior')",-0.1235031,-0.0427627,0.0807404
85,-1.9419428,-1.8962022,"('insignificant', 'prestigious')",-1.9419428,-1.8962022,0.0457406
86,0.8471039,0.8944635,"('uninfluential', 'influential')",0.8471039,0.8944635,0.0473596
87,0.38482615,0.5206239,"('unsuccessful', 'successful')",0.3848262,0.5206239,0.1357977
88,0.2513731,0.38655952,"('low', 'eminent')",0.2513731,0.3865595,0.1351864
